	r_cntr	object_id	raj2000	dej2000	e_raj2000	e_dej2000	smss_j	mean_epoch	flags	nimaflags	ngood	ngood_min	nch_max	class_star	u_psf	e_u_psf	u_petro	e_u_petro	v_psf	e_v_psf	v_petro	e_v_petro	g_psf	e_g_psf	g_petro	e_g_petro	r_psf	e_r_psf	r_petro	e_r_petro	i_psf	e_i_psf	i_petro	e_i_petro	z_psf	e_z_psf	z_petro	e_z_petro	prox	prox_id
☄	468.63	83429076	157.412822	-35.224336	36	40	102939.07-351327.6	57630.025	0	0	2	2	1	0.497																	19.9789	0.0234	20.2294	0.1844					7.4	83429003
☄	468.64	83430186	157.641379	-35.273056	53	54	103033.93-351623.0	57585.1471	3	0	8	4	1	0.98																	18.721	0.0261	18.6984	0.038	18.4513	0.0116	18.3524	0.0519	6.1	83430187
☄	468.81	83430220	157.626326	-35.253788	20	26	103030.31-351513.6	57584.5681	0	1	39	5	1	0.983	18.4554	0.043	18.3381	0.097	18.0905	0.0068	18.198	0.0283	17.2606	0.0053	17.2619	0.011	17.008	0.0062	17.0013	0.015	16.8438	0.0067	16.8747	0.0123	16.8187	0.0045	16.8713	0.0162	7.4	83430219
☄	468.93	83430166	157.650317	-35.2895	26	25	103036.07-351722.2	57590.3607	0	3	13	2	1	0.96									19.615	0.0202	19.7003	0.0447	19.342	0.0099	19.4246	0.0442	19.1612	0.0149	19.2752	0.0567	19.1251	0.0477	19.2645	0.1306	15.0	
☄	469.05	83421037	157.343425	-35.30775	45	27	102922.42-351827.9	57389.4237	0	0	30	4	1	0.983									18.699	0.0224	18.7603	0.0504	17.7808	0.0076	17.7978	0.0232	16.602	0.0039	16.6307	0.0102	16.1444	0.0061	16.1833	0.0115	15.0	
☄	469.75	83422321	157.657787	-35.354822	21	24	103037.86-352117.3	57501.988	0	0	47	6	1	0.986	18.8351	0.0196	18.7704	0.08	18.6278	0.0125	18.7419	0.0486	16.1032	0.0067	16.1244	0.0094	15.3428	0.0075	15.362	0.0064	14.8292	0.0041	14.8558	0.005	14.615	0.0036	14.6518	0.0043	12.2	83422322
☄	470.13	83420293	157.400075	-35.435399	43	35	102936.01-352607.4	57491.0906	0	0	10	2	1	0.005									19.1297	0.1509	17.587	0.0524	18.7363	0.1277	17.2556	0.0222	18.5175	0.1309	16.9302	0.103	18.4301	0.1456	16.8669	0.0527	15.0	
☄	470.34	83430180	157.647811	-35.283135	40	73	103035.47-351659.2	57437.3582	3	0	5	2	1	0.981																	18.0419	0.016	18.0445	0.0763	17.9287	0.0092	17.9938	0.0429	3.9	83430181
☄	470.37	83428986	157.384227	-35.243104	29	25	102932.21-351435.1	57496.0546	0	0	9	2	1	0.973									19.5338	0.0301	19.5379	0.0548	19.1465	0.0098	19.1679	0.0403	18.8814	0.0097	19.0154	0.0707	18.877	0.0106	18.9916	0.0752	13.1	83428985
☄	470.41	83422157	157.64268	-35.392794	19	22	103034.24-352334.0	57482.178	0	0	53	8	1	0.988	18.0767	0.0182	18.0568	0.0917	17.7111	0.0157	17.7341	0.0547	15.8972	0.0075	15.9102	0.0104	15.4591	0.0039	15.4624	0.0122	15.2068	0.0034	15.2324	0.0047	15.1199	0.0034	15.1539	0.0051	15.0	
☄	470.51	83420374	157.473466	-35.462227	19	26	102953.63-352744.0	57517.7331	0	3	37	4	1	0.984					19.2004	0.0243	19.1531	0.0974	17.2779	0.0071	17.2873	0.0083	16.749	0.008	16.7537	0.0145	16.386	0.0049	16.4047	0.0074	16.2437	0.0057	16.2786	0.0118	15.0	
☄	470.62	83430181	157.648402	-35.284103	44	53	103035.61-351702.7	57493.8498	3	2	46	4	1	0.982	18.6291	0.0152	18.4969	0.0574	18.3909	0.0187	18.2603	0.0949	17.3151	0.0167	17.1319	0.0157	17.0714	0.0158	16.7766	0.0085	16.8553	0.0138	16.6666	0.0487	16.8075	0.0086	16.7131	0.0521	3.9	83430180
☄	470.63	83429128	157.440154	-35.212077	32	25	102945.63-351243.4	57474.3347	0	0	29	4	1	0.982									18.4019	0.0083	18.4224	0.014	17.8836	0.0144	17.912	0.0179	17.5517	0.0076	17.6052	0.0241	17.4624	0.0142	17.5628	0.0213	15.0	
☄	470.63	83429135	157.446005	-35.210258	74	39	102947.04-351236.9	57542.0405	0	0	12	2	1	0.781									21.104	0.072	21.2753	0.1071	20.2266	0.0123	20.2566	0.1199	19.393	0.0319	19.4816	0.1236	18.9716	0.0151	19.1544	0.1438	12.6	83429137
☄	470.85	83429140	157.45637	-35.207487	24	43	102949.52-351226.9	57580.0337	0	0	14	2	1	0.95									20.8419	0.0235	20.6322	0.1561	19.8861	0.0282	19.8388	0.1102	19.0633	0.0089	19.0305	0.0465	18.7756	0.0404	18.7342	0.0725	8.1	83429141
☄	471.12	83420356	157.440216	-35.454787	38	42	102945.65-352717.2	57584.8942	0	1	8	1	1	0.915									20.3906	0.0493	20.5521	0.0932	19.898	0.0078	20.0153	0.0781	19.5549	0.0094	19.6057	0.0819	19.1732	0.0214	19.2901	0.1598	15.0	
☄	471.32	83428996	157.39775	-35.232468	39	45	102935.46-351356.8	57461.2114	3	0	10	2	2	0.644									19.5901	0.0153	19.2793	0.0975	19.2515	0.0362	18.8682	0.069									13.7	83428999
☄	471.34	83421134	157.366815	-35.260355	28	31	102928.03-351537.2	57411.0233	0	10	56	7	1	0.994	17.2357	0.0176	17.1801	0.0492	16.9269	0.0171	16.902	0.0362	15.6956	0.0059	15.7018	0.0082	15.3581	0.0076	15.3673	0.0154	15.1697	0.0046	15.1768	0.0056	15.1038	0.0039	15.1401	0.0071	15.0	
☄	471.68	83429001	157.406338	-35.226936	337	36	102937.52-351336.9	57450.5015	0	11	3	0	1	0.633									21.0133	0.0402	21.3229	0.1671	20.2756	0.0225	20.1222	0.1067	20.1088	0.0481	20.3477	0.2411					15.0	
☄	472.24	83420372	157.459654	-35.46032	26	23	102950.31-352737.1	57523.7348	0	8	35	4	1	0.983					19.1978	0.0497	19.4323	0.1311	17.4743	0.0102	17.4993	0.0114	16.9684	0.0072	16.9777	0.0128	16.6194	0.0047	16.6304	0.0111	16.4706	0.0104	16.4614	0.0137	10.2	83420373
☄	472.25	83430271	157.550025	-35.208673	29	24	103012.00-351231.2	57552.1704	0	0	11	2	1	0.968									19.9846	0.0101	20.1069	0.0948	19.483	0.0585	19.4104	0.1256	19.1261	0.0126	19.1307	0.1407	18.8843	0.0504	18.916	0.0876	13.4	83430272
☄	472.53	83422375	157.658089	-35.309025	57	53	103037.94-351832.4	57594.1218	0	0	10	2	1	0.907													20.3147	0.0279	19.9733	0.1982	19.1962	0.0158	18.8618	0.0578	18.6892	0.0293	18.7358	0.0897	6.1	83422374
☄	472.73	83430158	157.588052	-35.223441	60	49	103021.13-351324.3	57655.3842	0	0	7	1	1	0.718									20.9269	0.0476	21.0026	0.1642	20.2554	0.0112	20.2923	0.0799	19.6503	0.0159	19.6729	0.0938	19.3445	0.0149	19.5037	0.2037	13.1	83430157
☄	473.36	83421454	157.539914	-35.460733	30	35	103009.57-352738.6	57633.1165	0	0	10	2	1	0.969									19.2677	0.0175	19.1748	0.0485	18.8146	0.0375	18.7713	0.0652	18.5374	0.0093	18.4483	0.0368	18.3705	0.0101	18.4013	0.0757	9.8	83421452
☄	473.97	83421512	157.588743	-35.443331	27	24	103021.29-352635.9	57500.9233	0	6	45	5	1	0.986	18.6514	0.0275	18.5955	0.1648	18.2285	0.0188	18.3318	0.0317	17.2256	0.0059	17.2468	0.012	16.9325	0.008	16.94	0.0102	16.753	0.0081	16.7808	0.0161	16.7179	0.0056	16.7425	0.0119	10.2	83421507
☄	474.14	83421503	157.575138	-35.449929	34	123	103018.03-352659.7	57593.3241	0	0	5	2	1	0.624													20.8879	0.0229	20.963	0.1157	19.8182	0.0635	19.8936	0.0975					11.7	83421505
☄	474.19	83430187	157.643433	-35.272935	25	19	103034.42-351622.5	57502.5617	2	7	45	5	1	0.986	18.5123	0.0271	18.491	0.1081	18.2622	0.0145	18.3034	0.0924	16.9425	0.0045	16.9098	0.0078	16.593	0.0046	16.5173	0.0177	16.3676	0.0061	16.385	0.0086	16.3037	0.0056	16.3379	0.027	6.1	83430186
☄	474.62	83421104	157.360368	-35.267041	34	33	102926.48-351601.3	57450.5034	0	0	3	1	1	0.524													20.5821	0.0168	20.4916	0.1365	19.959	0.0403	20.0467	0.1283					9.9	83421105
☄	474.71	83420848	157.339278	-35.347462	56	30	102921.42-352050.8	57450.5052	0	0	3	1	1	0.537																	19.7978	0.0123	19.8701	0.1206	19.2782	0.0189	19.3917	0.1833	10.7	83420852
☄	474.83	83429123	157.434458	-35.212779	36	36	102944.26-351246.0	57452.4871	0	0	1	1	1	0.498									21.0872	0.0323	21.0905	0.1335													13.9	83429122
☄	474.83	83420291	157.387612	-35.428204	56	22	102933.02-352541.5	57449.9373	0	0	7	1	1	0.687									21.2923	0.0311	21.4491	0.2016	20.3672	0.0346	20.4439	0.1224	19.4695	0.0948	19.4693	0.1033	19.15	0.0528	19.3431	0.1385	15.0	
☄	474.88	83421587	157.605039	-35.433666	38	44	103025.20-352601.1	57605.8	0	0	7	2	1	0.872													20.7459	0.0118	20.8244	0.1312	19.2727	0.042	19.3508	0.0735	18.6772	0.0155	18.7311	0.0939	15.0	
☄	475.17	83430183	157.646882	-35.278076	47	32	103035.25-351641.0	57545.3201	0	0	15	3	1	0.975									19.4963	0.0083	19.6285	0.0366	18.8484	0.0222	18.956	0.0274	18.4253	0.0176	18.4683	0.03	18.2377	0.0149	18.3268	0.0462	9.9	83430188
☄	475.66	83422307	157.657233	-35.365131	176	134	103037.73-352154.4	57449.5088	0	0	2	1	1	0.513													20.6667	0.0442	20.3677	0.163	20.0326	0.0255	20.2733	0.1967					15.0	
☄	475.75	83420322	157.369715	-35.411936	20	20	102928.73-352442.9	57361.3567	0	40	45	4	1	1.0	13.3362	0.0037	13.3411	0.0059	12.8804	0.0059	12.8799	0.0043	10.7353	0.006	10.7397	0.004	10.1821	0.0073	10.1794	0.0074	9.8302	0.0054	9.8185	0.0053	9.6793	0.0072	9.6626	0.0061	15.0	
