,r_cntr,object_id,raj2000,dej2000,e_raj2000,e_dej2000,smss_j,mean_epoch,flags,nimaflags,ngood,ngood_min,nch_max,class_star,u_psf,e_u_psf,u_petro,e_u_petro,v_psf,e_v_psf,v_petro,e_v_petro,g_psf,e_g_psf,g_petro,e_g_petro,r_psf,e_r_psf,r_petro,e_r_petro,i_psf,e_i_psf,i_petro,e_i_petro,z_psf,e_z_psf,z_petro,e_z_petro,prox,prox_id
☄,72.01,484976070,273.459933,-85.19594,25,129,181350.38-851145.3,57435.5351,0,0,6,1,1,0.862,,,,,,,,,20.5183,0.0329,20.2552,0.095,19.6568,0.0465,19.2681,0.1279,18.2361,0.0108,18.0865,0.0656,17.6846,0.0265,17.5977,0.0951,15,
☄,75.43,484976089,273.65582,-85.218716,14,155,181437.39-851307.3,57740.0579,0,0,4,2,1,0.516,,,,,,,,,20.165,0.022,20.1046,0.1748,20.0123,0.0448,19.7771,0.1745,,,,,,,,,11.9,484976088
☄,75.88,484976079,273.515255,-85.212622,36,36,181403.66-851245.4,57843.7193,0,1,1,1,1,0.511,,,,,,,,,,,,,19.6916,0.0174,19.7489,0.121,,,,,,,,,10.9,484976077
☄,76.07,484976072,273.484172,-85.209383,35,22,181356.20-851233.7,57216.2865,0,12,26,0,1,0.982,,,,,16.8787,0.0106,16.8467,0.0782,15.4197,0.0107,15.3111,0.0091,15.0558,0.0121,14.9071,0.0066,14.7816,0.0119,14.6269,0.0111,14.6996,0.0154,14.5255,0.0145,14.9,484976079
☄,78.68,484976099,273.950072,-85.203635,27,22,181548.01-851213.0,57567.5281,0,0,12,2,1,0.921,,,,,,,,,20.0668,0.0698,20.2668,0.1291,19.0882,0.0101,19.2295,0.054,18.1705,0.0099,18.2974,0.0479,17.832,0.0091,17.9702,0.087,9.6,484976100
☄,80.55,484976100,273.946239,-85.206288,36,36,181547.09-851222.6,57636.402,0,0,1,1,1,0.5,,,,,,,,,,,,,,,,,19.1033,0.0127,19.0709,0.112,,,,,9.6,484976099
☄,80.61,484976104,273.812201,-85.218293,36,36,181514.92-851305.8,57231.4427,1,0,1,1,1,0.513,,,,,,,,,,,,,,,,,,,,,18.0994,0.033,17.9166,0.1145,7.1,484976103
☄,84.34,484975972,273.511091,-85.180605,48,122,181402.66-851050.1,57384.5129,0,0,4,1,1,0.532,,,,,,,,,,,,,19.7483,0.0146,19.9182,0.1175,18.6563,0.0271,18.8569,0.206,18.1833,0.0193,18.3513,0.1055,15,
☄,84.56,484976103,273.79944,-85.219947,22,26,181511.86-851311.8,57348.483,0,3,32,1,1,0.983,18.1725,0.0149,18.2989,0.1026,18.1139,0.0449,18.2556,0.1356,16.4297,0.0085,16.4323,0.0076,15.9621,0.0108,15.9527,0.0109,15.624,0.0048,15.5657,0.0111,15.4716,0.0055,15.4247,0.0175,7.1,484976104
☄,85.95,484976088,273.630883,-85.221273,25,24,181431.41-851316.5,57499.6146,0,0,13,3,1,0.982,,,,,,,,,18.0683,0.0132,18.0673,0.0271,17.7511,0.0149,17.787,0.0284,17.5365,0.0253,17.5865,0.0295,17.4102,0.0322,17.5052,0.06,11.9,484976089
☄,86.88,484976097,273.983217,-85.201332,24,125,181555.97-851204.7,57740.0593,0,0,4,1,1,0.668,,,,,,,,,20.3993,0.0189,20.2374,0.1244,19.6861,0.0506,19.6922,0.1646,19.0409,0.0519,18.778,0.1223,,,,,13,484976099
☄,90.6,484976096,273.997761,-85.19689,13,30,181559.46-851148.8,57445.566,0,4,22,3,1,0.983,,,,,,,,,17.413,0.0066,17.4138,0.0114,16.8728,0.0056,16.871,0.0146,16.493,0.0066,16.5103,0.0106,16.3509,0.0155,16.3507,0.0175,15,
☄,90.98,484976102,273.728868,-85.223192,26,27,181454.92-851323.4,57487.6647,0,0,16,2,1,0.982,,,,,,,,,18.316,0.008,18.2969,0.0366,17.7325,0.0074,17.723,0.0219,17.3474,0.0186,17.4093,0.0253,17.1244,0.0122,17.217,0.0408,15,
☄,91.15,484976098,273.920863,-85.215162,10,25,181541.00-851254.5,57569.1184,0,0,10,2,1,0.979,,,,,,,,,18.4764,0.0087,18.5055,0.0508,18.0833,0.0202,18.0291,0.0434,17.8832,0.0272,17.9516,0.0685,17.8055,0.0109,17.9316,0.0787,15,
☄,93.48,484975971,273.549265,-85.175263,28,19,181411.82-851030.9,57179.9139,0,6,21,1,1,0.983,18.1861,0.0483,19.9423,0.85,17.8337,0.0508,17.9797,0.0623,16.6681,0.0229,16.6844,0.0229,16.3703,0.0211,16.353,0.0095,16.0894,0.0107,16.0805,0.0356,15.9947,0.0103,15.9985,0.0534,15,
☄,94.97,484975982,273.746282,-85.171994,64,59,181459.10-851019.1,57366.4299,0,0,6,3,1,0.688,,,,,,,,,,,,,,,,,18.6757,0.0367,18.8412,0.0786,18.1784,0.0088,18.3037,0.0929,14.8,484975983
☄,99.09,484976101,273.9734,-85.213084,17,26,181553.61-851247.1,57326.4209,0,2,19,3,1,0.982,,,,,,,,,18.2092,0.0068,18.2451,0.0291,17.4826,0.0081,17.5017,0.0171,16.8465,0.0088,16.8694,0.0219,16.546,0.0069,16.5639,0.0323,15,
☄,100.5,484976086,273.552077,-85.223194,36,36,181412.49-851323.4,57843.7193,0,0,1,1,1,0.498,,,,,,,,,,,,,19.7997,0.0143,19.7434,0.1183,,,,,,,,,6.3,484976085
☄,100.88,484975983,273.794409,-85.17124,26,22,181510.65-851016.4,57293.4879,0,0,24,5,1,0.984,,,,,,,,,17.1614,0.009,17.1734,0.0162,16.2354,0.0051,16.2449,0.0138,15.3665,0.0104,15.3806,0.0097,15.0253,0.0067,15.0453,0.0111,14.8,484975982
☄,101.24,484976197,274.007119,-85.187216,31,47,181601.70-851113.9,57774.6117,0,0,3,1,1,0.509,,,,,,,,,20.2708,0.012,20.1634,0.1471,19.9296,0.0147,20.1764,0.1365,,,,,,,,,12.8,484976196
☄,101.76,484976316,274.032134,-85.201924,33,27,181607.71-851206.9,57525.5196,0,0,16,2,1,0.977,,,,,,,,,19.4222,0.0091,19.5705,0.0869,18.4182,0.0105,18.525,0.0421,17.3066,0.009,17.3574,0.0307,16.8661,0.0234,16.9367,0.0582,14.9,484976097
☄,102.04,484976071,273.38218,-85.208459,14,27,181331.72-851230.4,57526.5833,0,4,8,2,1,0.975,,,,,,,,,18.5783,0.0128,18.6146,0.0335,18.1152,0.0191,18.1802,0.0314,17.7787,0.0084,17.8576,0.0806,17.671,0.0184,17.657,0.0723,15,
☄,102.65,484976090,273.635224,-85.226092,7,30,181432.45-851333.9,57417.8452,0,0,13,2,1,0.982,,,,,,,,,17.9552,0.0075,17.9707,0.0375,17.6189,0.0185,17.6515,0.0154,17.4033,0.0138,17.4376,0.046,17.2935,0.0252,17.3829,0.0378,15,
☄,103.81,484976085,273.531018,-85.22332,36,36,181407.44-851323.9,57843.7193,0,0,1,1,1,0.467,,,,,,,,,,,,,19.9985,0.0329,19.8955,0.1214,,,,,,,,,6.3,484976086
☄,104.02,484976073,273.429582,-85.216326,11,21,181343.09-851258.7,57568.7458,0,0,7,1,1,0.942,,,,,,,,,19.2007,0.027,19.1824,0.1006,18.8407,0.068,18.8844,0.0493,18.6567,0.0125,18.8545,0.1173,18.3663,0.0144,18.4817,0.1113,15,
☄,105.13,484975981,273.659107,-85.169031,75,59,181438.18-851008.5,57732.727,0,0,6,1,1,0.729,,,,,,,,,19.8423,0.0394,19.8954,0.0665,19.5145,0.0378,19.6593,0.0675,19.2787,0.0175,19.2524,0.1267,,,,,15,
☄,107.97,484976196,274.011439,-85.183675,41,26,181602.74-851101.2,57464.966,0,4,23,4,1,0.983,,,,,,,,,17.278,0.006,17.2795,0.0164,16.7725,0.0067,16.77,0.0136,16.4336,0.0104,16.4396,0.0206,16.3285,0.0128,16.3114,0.018,12.8,484976197
☄,108,484975988,273.96238,-85.1779,17,27,181550.97-851040.4,57563.1889,0,3,12,3,1,0.977,,,,,,,,,18.586,0.0137,18.6023,0.0298,18.1906,0.0082,18.2021,0.0256,17.9211,0.0113,17.9516,0.0343,17.7991,0.0189,17.8683,0.1122,15,
☄,108.29,484976069,273.33942,-85.195622,33,47,181321.46-851144.2,57132.5743,0,3,33,4,1,0.984,16.2915,0.0692,16.2307,0.1906,16.1048,0.0321,15.8984,0.0363,14.7373,0.0131,14.4929,0.0105,14.337,0.0136,14.1193,0.0143,14.1119,0.0162,13.836,0.0095,14.0044,0.0122,13.7246,0.0105,15,
☄,110.58,484975970,273.344101,-85.18988,38,25,181322.58-851123.5,57435.5351,0,0,6,1,1,0.564,,,,,,,,,20.1417,0.1125,19.3312,0.1315,19.2715,0.1042,18.2953,0.0706,18.602,0.0651,17.7002,0.0871,18.3863,0.0806,17.6759,0.0732,15,
☄,112.23,484975986,273.89244,-85.171521,20,30,181534.18-851017.4,57321.886,0,11,31,2,1,0.984,17.5735,0.012,17.4735,0.1362,17.4264,0.0339,17.4141,0.0375,16.0613,0.0086,16.0695,0.0113,15.6759,0.0047,15.6825,0.0093,15.4091,0.0082,15.4203,0.0136,15.3055,0.0053,15.3227,0.0128,15,
☄,114.33,484976082,273.486327,-85.224472,36,36,181356.71-851328.0,57843.7193,0,0,1,1,1,0.509,,,,,,,,,,,,,19.8159,0.0166,20.0074,0.1232,,,,,,,,,14,484976085
☄,115.72,484976322,274.018772,-85.215739,13,59,181604.50-851256.6,57661.1152,0,0,7,2,1,0.872,,,,,,,,,19.5578,0.0143,19.6561,0.0705,19.2836,0.01,19.2983,0.051,18.9895,0.0139,19.1339,0.1027,,,,,15,
☄,117.26,484976315,274.067273,-85.188014,30,44,181616.14-851116.8,57661.1152,0,0,7,2,1,0.879,,,,,,,,,19.6336,0.0129,19.6831,0.1462,19.2107,0.019,19.2031,0.1146,18.9117,0.0389,19.1302,0.1281,,,,,15,
☄,118.22,484976111,273.982542,-85.220676,5,71,181555.81-851314.4,57537.3811,0,0,8,2,1,0.605,,,,,,,,,,,,,19.9586,0.0475,19.5404,0.3972,18.6669,0.0577,18.6192,0.0989,18.2004,0.034,18.2849,0.093,15,
☄,118.61,484976110,273.904969,-85.226086,54,41,181537.19-851333.9,57300.2923,0,5,32,6,1,0.983,,,,,,,,,17.1236,0.0065,17.0949,0.0262,16.6712,0.0152,16.6587,0.0186,16.365,0.0104,16.3647,0.0166,16.2711,0.007,16.2315,0.0252,15,
☄,118.63,484976091,273.658865,-85.230849,41,54,181438.12-851351.0,57636.4027,0,0,2,1,1,0.516,,,,,,,,,,,,,,,,,19.1265,0.0219,19.3567,0.1368,18.6382,0.0167,18.6079,0.1406,15,
☄,120.94,484975969,273.415022,-85.174251,5,29,181339.60-851027.3,57438.8212,0,1,9,2,1,0.963,,,,,,,,,19.4351,0.042,19.6073,0.0821,18.5312,0.0085,18.6487,0.0512,17.708,0.0185,17.8012,0.0505,17.3233,0.0383,17.3919,0.1033,15,
☄,121.5,484976317,274.096391,-85.203071,45,93,181623.13-851211.0,57740.0579,0,0,4,2,1,0.493,,,,,,,,,20.2605,0.0283,19.9113,0.215,20.0514,0.1143,19.8384,0.0882,,,,,,,,,11.2,484976318
☄,123.15,484976109,273.860352,-85.229448,17,49,181526.48-851346.0,57332.5546,0,10,32,2,1,0.983,,,,,18.418,0.016,18.545,0.1901,17.1245,0.013,17.1417,0.0096,16.7359,0.0134,16.7982,0.013,16.4827,0.0084,16.5239,0.0164,16.389,0.0077,16.4186,0.0348,15,
☄,126.91,484976087,273.556349,-85.231283,36,36,181413.52-851352.6,57231.4427,0,0,1,1,1,0.456,,,,,,,,,,,,,,,,,,,,,18.4385,0.0675,18.0527,0.101,15,
☄,127.01,484976318,274.10841,-85.206019,30,31,181626.01-851221.6,57546.419,0,0,11,2,1,0.972,,,,,,,,,19.1602,0.0082,19.1197,0.0412,18.5197,0.0083,18.4871,0.0337,18.0653,0.0145,18.1349,0.0642,17.851,0.0188,17.8509,0.1794,11.2,484976317
☄,128.99,484976015,273.270176,-85.200263,28,29,181304.84-851200.9,57541.6853,0,0,11,2,1,0.973,,,,,,,,,18.9236,0.0095,18.8926,0.0357,18.4913,0.0084,18.5139,0.0484,18.1978,0.0333,18.2095,0.0968,18.109,0.0312,17.9985,0.1107,15,
☄,130.7,484975987,273.928111,-85.167346,62,34,181542.74-851002.4,57572.7094,0,3,10,2,1,0.93,,,,,,,,,19.8054,0.0399,19.8585,0.0979,19.0429,0.0154,19.117,0.0518,18.5432,0.0161,18.4432,0.0961,18.2431,0.0255,18.1846,0.0833,15,
☄,131.8,484976108,273.812192,-85.233395,25,29,181514.92-851400.2,57434.9269,0,9,18,3,1,0.982,,,,,,,,,18.1914,0.01,18.1548,0.0209,17.6419,0.0063,17.6761,0.016,17.2174,0.0116,17.2235,0.0457,17.0555,0.0123,17.107,0.0354,15,
☄,131.86,484975931,273.277063,-85.188043,21,28,181306.49-851116.9,57563.1889,0,7,12,3,1,0.981,,,,,,,,,18.5951,0.0245,18.5628,0.0288,17.9479,0.0082,17.9769,0.0205,17.5465,0.0076,17.5298,0.0271,17.3816,0.0136,17.3614,0.037,15,
☄,137.59,484975985,273.866952,-85.162586,32,38,181528.06-850945.3,57589.3951,0,0,13,2,1,0.967,,,,,,,,,20.2195,0.0564,20.2456,0.1625,19.1913,0.0129,19.3175,0.0649,17.7577,0.0146,17.7711,0.0296,17.1934,0.0162,17.1891,0.0385,15,
☄,137.88,484976105,273.750803,-85.236097,26,72,181500.19-851409.9,57740.0579,0,0,4,2,1,0.715,,,,,,,,,19.9433,0.0118,20.0439,0.0754,19.7482,0.0657,19.8623,0.095,,,,,,,,,15,
☄,138.84,484976112,273.996622,-85.227452,25,25,181559.18-851338.8,57636.4027,0,0,2,1,1,0.486,,,,,,,,,,,,,,,,,19.316,0.0318,19.538,0.1242,18.5376,0.017,18.5413,0.1598,15,
☄,139.08,484975973,273.659718,-85.159552,36,36,181438.33-850934.3,57843.7193,0,2,1,1,1,0.494,,,,,,,,,,,,,20.0342,0.0162,20.0876,0.1387,,,,,,,,,15,
☄,139.09,484976113,273.932848,-85.23133,15,31,181543.88-851352.7,57383.0495,0,1,23,3,1,0.983,,,,,,,,,17.461,0.0063,17.4914,0.0119,16.972,0.0086,17.0018,0.0349,16.6664,0.0084,16.6987,0.024,16.5118,0.0117,16.5423,0.0286,15,
☄,141.28,484975974,273.714504,-85.158838,12,31,181451.48-850931.8,57308.1748,0,5,30,2,1,0.983,,,,,18.0454,0.0097,18.0271,0.1706,16.8004,0.0168,16.8259,0.0099,16.4668,0.0051,16.4738,0.0079,16.2014,0.0062,16.2105,0.0116,16.1188,0.013,16.1627,0.0194,15,
☄,145.52,484976198,274.151833,-85.184511,37,30,181636.43-851104.2,57661.1152,0,1,7,2,1,0.637,,,,,,,,,20.1593,0.0147,20.1177,0.1813,19.4569,0.0188,19.6288,0.0649,18.8818,0.0285,18.9971,0.0933,,,,,15,
☄,145.85,484976017,273.243822,-85.212317,24,77,181258.51-851244.3,57719.3267,0,0,5,1,1,0.501,,,,,,,,,20.3406,0.0939,20.3881,0.1768,19.7739,0.019,19.6675,0.226,19.2639,0.0233,19.498,0.1456,,,,,15,
☄,145.92,484976081,273.434108,-85.232117,16,29,181344.18-851355.6,57526.5833,0,3,8,2,1,0.978,,,,,,,,,18.7269,0.0363,18.756,0.0368,18.2143,0.0089,18.2315,0.0304,17.838,0.0081,17.9078,0.0648,17.6109,0.0292,17.6342,0.0593,15,
☄,147.41,484976080,273.390454,-85.229999,143,102,181333.70-851347.9,57537.5817,0,0,2,1,1,0.523,,,,,,,,,,,,,19.7427,0.0336,20.0934,0.2008,18.9,0.0324,18.8135,0.1424,,,,,15,
☄,147.65,484976014,273.214934,-85.205315,57,64,181251.58-851219.1,57688.2307,0,0,4,1,1,0.553,,,,,,,,,,,,,20.0137,0.0281,20.1577,0.2412,18.8843,0.0142,18.8112,0.1261,18.5122,0.025,18.8639,0.1855,15,
☄,148.28,484975966,273.514587,-85.159842,10,21,181403.50-850935.4,57526.5833,0,3,8,2,1,0.978,,,,,,,,,18.4563,0.0107,18.3664,0.0314,17.9158,0.0165,17.9152,0.0258,17.5317,0.0079,17.5078,0.0436,17.379,0.0444,17.3904,0.0484,15,
☄,148.9,484975968,273.425758,-85.163566,25,40,181342.18-850948.8,57843.7186,0,0,2,1,1,0.537,,,,,,,,,19.9605,0.0268,20.0853,0.1362,19.7347,0.0139,19.9065,0.1242,,,,,,,,,15,
☄,150.41,484975967,273.603922,-85.157021,10,40,181424.94-850925.2,57541.6854,0,0,11,2,1,0.918,,,,,,,,,20.3117,0.0159,20.5053,0.1197,19.4201,0.0153,19.5603,0.066,18.2945,0.015,18.383,0.0648,17.7972,0.0207,17.7719,0.1059,15,
☄,154.31,484975929,273.250071,-85.177356,11,25,181300.01-851038.4,57409.6419,0,0,14,3,1,0.983,,,,,,,,,17.8205,0.0076,17.8292,0.0246,17.416,0.0065,17.4275,0.0181,17.1105,0.0076,17.1569,0.0189,17.0496,0.0076,17.0785,0.0416,15,
☄,155.63,484975930,273.187738,-85.19132,31,38,181245.05-851128.7,57302.3242,0,3,30,3,1,0.983,,,,,18.1712,0.0407,18.2698,0.2154,16.4925,0.0072,16.5055,0.0096,15.9657,0.0071,15.9894,0.0067,15.5593,0.0047,15.5753,0.0081,15.4,0.0133,15.3793,0.0103,15,
☄,155.67,484976323,274.08722,-85.226548,36,36,181620.93-851335.5,57636.402,0,0,1,1,1,0.5,,,,,,,,,,,,,,,,,19.2262,0.0245,19.2289,0.1686,,,,,7.5,484976325
☄,155.7,484976324,274.14727,-85.219484,11,32,181635.34-851310.1,57662.2693,0,0,7,2,1,0.937,,,,,,,,,19.2743,0.0193,19.2609,0.0899,18.9722,0.011,18.947,0.0534,18.6932,0.0221,18.8409,0.0641,,,,,15,
☄,156.72,484976107,273.742539,-85.241427,16,48,181458.20-851429.1,57589.3951,3,1,13,2,1,0.495,,,,,,,,,19.674,0.0521,18.9988,0.0596,18.8611,0.0467,18.1406,0.0371,18.1506,0.045,17.4546,0.0675,17.7688,0.0415,17.1266,0.0834,9.2,484976106
☄,158.61,484976016,273.189799,-85.209856,12,31,181245.55-851235.4,57293.1059,3,0,16,2,1,0.981,,,,,,,,,17.7106,0.0258,17.6973,0.0763,17.096,0.0085,17.047,0.0227,16.6429,0.008,16.6183,0.0146,16.4666,0.0156,16.4229,0.0459,13.8,484976013
☄,161.96,484976319,274.234628,-85.196706,27,34,181656.31-851148.1,57367.1624,0,17,37,5,1,0.986,16.0122,0.028,16.1268,0.0221,15.7915,0.0106,15.8243,0.0173,14.714,0.0051,14.7077,0.0053,14.3739,0.0081,14.371,0.0109,14.1109,0.005,14.0961,0.0067,14.0345,0.0069,14.0365,0.0053,15,
☄,162.9,484976325,274.11019,-85.227404,8,31,181626.44-851338.6,57581.1389,0,0,12,2,1,0.974,,,,,,,,,18.7022,0.0103,18.7103,0.0273,18.369,0.0078,18.4179,0.0356,18.1342,0.022,18.1942,0.0564,18.0552,0.0506,18.0398,0.066,7.5,484976323
☄,163.78,484976195,274.139278,-85.171701,80,40,181633.42-851018.1,57774.6112,0,0,3,1,1,0.463,,,,,,,,,20.4799,0.0412,20.4778,0.1711,20.0172,0.024,20.3259,0.1425,,,,,,,,,15,
☄,164.64,484976321,274.213503,-85.213278,17,29,181651.24-851247.8,57604.4188,0,3,14,3,1,0.98,,,,,,,,,18.4067,0.0076,18.4153,0.0288,17.9493,0.0061,17.9757,0.0225,17.6149,0.0093,17.6775,0.0361,17.4912,0.023,17.5838,0.041,15,
☄,165.04,484975963,273.412851,-85.15895,12,35,181339.08-850932.2,57530.2489,0,0,6,1,1,0.798,,,,,,,,,20.0163,0.0132,20.0902,0.1379,19.223,0.018,19.481,0.1207,18.5389,0.0164,18.5088,0.1315,18.3929,0.0301,18.6556,0.1581,15,
☄,165.28,484976106,273.733021,-85.243872,28,37,181455.92-851437.9,57338.3355,2,2,30,1,1,0.984,18.2113,0.0348,18.6766,0.2293,17.9373,0.0161,17.7995,0.2,16.8398,0.0049,16.8432,0.0106,16.5113,0.0052,16.5025,0.0108,16.2871,0.0052,16.2166,0.0162,16.1868,0.008,16.2275,0.0252,9.2,484976107
☄,165.46,484976114,273.948014,-85.238998,14,29,181547.52-851420.3,57594.082,0,0,11,2,1,0.979,,,,,,,,,18.5371,0.0069,18.545,0.0265,18.229,0.0078,18.2487,0.0324,17.9607,0.0122,17.8739,0.063,17.9168,0.0124,17.8772,0.0806,8.3,484976115
☄,166.18,484976201,274.200912,-85.179398,78,53,181648.21-851045.8,57742.2984,0,0,7,1,1,0.883,,,,,,,,,19.4878,0.0318,19.4798,0.0707,19.1923,0.0218,19.1944,0.0586,18.8984,0.0127,18.8714,0.0996,,,,,15,
☄,167.8,484975928,273.238321,-85.171846,36,36,181257.19-851018.6,57636.3979,0,0,1,1,1,0.461,,,,,,,,,,,,,20.095,0.0285,20.3606,0.1104,,,,,,,,,15,
☄,171.49,484976023,273.294956,-85.231844,15,29,181310.78-851354.6,57445.1225,0,0,14,3,1,0.982,,,,,,,,,18.0361,0.0108,18.0511,0.0168,17.6387,0.0122,17.6605,0.016,17.3007,0.0065,17.3071,0.0364,17.2307,0.026,17.2251,0.0674,15,
☄,171.51,484976115,273.940053,-85.241197,36,36,181545.61-851428.3,57636.402,0,0,1,1,1,0.507,,,,,,,,,,,,,,,,,19.0395,0.0147,19.0471,0.1222,,,,,8.3,484976114
☄,171.82,484976013,273.151251,-85.211946,21,35,181236.30-851243.0,57159.0133,2,9,34,4,1,0.998,15.6199,0.0244,15.617,0.0428,15.3255,0.0067,15.3327,0.0177,13.3067,0.0047,13.3099,0.0054,12.8018,0.0048,12.7945,0.0129,12.4903,0.0043,12.4864,0.0054,12.3769,0.0044,12.3647,0.0121,13.8,484976016
☄,174.69,484976084,273.46901,-85.24269,32,29,181352.56-851433.6,57231.4441,0,0,3,1,1,0.496,,,,,,,,,,,,,,,,,18.9092,0.0137,19.0546,0.1512,18.0559,0.087,18.3547,0.1466,15,
☄,174.73,484975965,273.47835,-85.153156,23,22,181354.80-850911.3,57135.0742,0,6,21,5,1,0.984,,,,,,,,,15.9159,0.0063,15.9183,0.008,15.1003,0.0083,15.1107,0.0229,14.5334,0.0047,14.5226,0.0122,14.2834,0.0046,14.2767,0.0064,15,
☄,175.01,484976203,274.25417,-85.184427,5,29,181701.00-851103.9,57598.0812,0,3,11,2,1,0.963,,,,,,,,,19.0055,0.0158,19.0027,0.0352,18.6741,0.0091,18.7221,0.0408,18.4371,0.0165,18.4822,0.0453,18.3402,0.0106,18.4473,0.0868,15,
☄,175.51,484975980,273.916541,-85.152917,64,24,181539.96-850910.5,57585.4782,0,0,12,2,1,0.959,,,,,,,,,20.0488,0.0284,20.0258,0.1136,19.1291,0.0101,19.169,0.0621,17.8684,0.0141,17.9006,0.0335,17.3877,0.0172,17.3726,0.0421,15,
☄,176.22,484976194,274.081019,-85.161213,18,34,181619.44-850940.3,57651.0778,0,2,10,1,1,0.932,,,,,,,,,19.1622,0.0091,19.1204,0.0375,18.7738,0.0096,18.873,0.0557,18.6051,0.0175,18.7513,0.058,18.4562,0.0145,18.5754,0.1848,15,
☄,179.54,484976326,274.168875,-85.228716,6,26,181640.53-851343.3,57456.5928,0,7,18,2,1,0.982,,,,,,,,,18.0293,0.0079,18.0286,0.0325,17.4402,0.0113,17.4686,0.022,16.9975,0.0096,17.0347,0.0255,16.8257,0.0169,16.8531,0.0449,15,
☄,180.72,484976083,273.407199,-85.242042,108,109,181337.72-851431.3,57843.7186,0,0,2,1,1,0.636,,,,,,,,,20.5324,0.035,20.4281,0.1244,19.7327,0.0778,19.1614,0.1025,,,,,,,,,15,
☄,181.38,484976138,273.79322,-85.247804,30,25,181510.37-851452.0,57495.957,0,4,16,3,1,0.974,,,,,,,,,19.3235,0.0257,19.3378,0.056,18.3436,0.01,18.3542,0.0523,17.4601,0.0068,17.5325,0.0275,17.1499,0.0111,17.1402,0.0527,15,
☄,183.2,484976320,274.296113,-85.189439,11,58,181711.06-851121.9,57719.3267,0,0,5,1,1,0.823,,,,,,,,,19.6794,0.059,19.5951,0.1712,19.405,0.0104,19.5466,0.0711,19.1305,0.0117,19.1863,0.1392,,,,,15,
☄,184.2,484975975,273.765333,-85.147209,32,33,181503.67-850849.9,57256.2704,0,6,39,4,1,0.988,16.1636,0.0202,16.1723,0.0583,15.8942,0.0194,15.8963,0.0143,14.8396,0.0047,14.8355,0.0075,14.5139,0.0066,14.5085,0.0063,14.2769,0.006,14.2673,0.0057,14.1908,0.0046,14.1905,0.0115,15,
