	r_cntr	object_id	raj2000	dej2000	e_raj2000	e_dej2000	smss_j	mean_epoch	flags	nimaflags	ngood	ngood_min	nch_max	class_star	u_psf	e_u_psf	u_petro	e_u_petro	v_psf	e_v_psf	v_petro	e_v_petro	g_psf	e_g_psf	g_petro	e_g_petro	r_psf	e_r_psf	r_petro	e_r_petro	i_psf	e_i_psf	i_petro	e_i_petro	z_psf	e_z_psf	z_petro	e_z_petro	prox	prox_id
☄	79.95	98694914	201.954438	-31.485251	39	32	132749.06-312906.9	57629.6149	0	2	14	3	1	0.931													19.5844	0.0439	19.7998	0.095	18.0072	0.0147	18.1637	0.0669	17.389	0.0211	17.4728	0.0394	15.0	
☄	80.24	98694886	201.980376	-31.514488	36	36	132755.29-313052.1	58188.5773	0	0	1	1	1	0.491																	19.976	0.0255	20.1613	0.1275					15.0	
☄	81.04	98695470	201.960599	-31.476223	36	36	132750.54-312834.4	0.0	0	7	0	0	1	0.999																									6.9	98695472
☄	81.64	98694910	201.9531	-31.496728	38	44	132748.74-312948.2	57591.1793	0	0	16	2	1	0.579									18.6397	0.0642	17.8605	0.0484	18.1476	0.0566	17.2831	0.0424	17.7793	0.0452	16.8528	0.0603	17.4906	0.0483	16.6456	0.0625	12.1	98694902
☄	82.04	98694904	201.956022	-31.503618	24	26	132749.44-313013.0	57288.0532	3	0	8	1	1	0.902									19.0621	0.0183	18.9672	0.044	18.7107	0.0105	18.6184	0.0671	18.589	0.0116	18.4279	0.1195	18.5081	0.0159	18.7526	0.1349	6.7	98694903
☄	82.09	98695501	201.979963	-31.469429	21	29	132755.19-312809.9	57520.5117	0	0	14	2	1	0.978									18.5132	0.0216	18.6003	0.0271	18.245	0.0225	18.3447	0.0325	18.0518	0.013	18.1651	0.0355	18.0134	0.0085	18.1365	0.0787	15.0	
☄	82.72	98694903	201.956996	-31.505285	31	46	132749.67-313019.0	57307.709	3	0	7	2	1	0.902									19.644	0.0084	19.6937	0.0748	19.2462	0.0223	19.2109	0.0714	18.9482	0.05	18.7335	0.0735					6.7	98694904
☄	82.94	98695472	201.961779	-31.474591	36	36	132750.82-312828.5	0.0	1	16	0	0	1	0.398																									6.9	98695470
☄	83.35	98694935	201.995737	-31.473881	24	20	132758.97-312825.9	57629.2528	0	0	17	2	1	0.981									18.3391	0.0075	18.3185	0.0219	17.8711	0.0143	17.8716	0.0178	17.6151	0.0064	17.665	0.0298	17.5291	0.0096	17.5446	0.0381	11.8	98695505
☄	85.71	98694922	202.007076	-31.492935	33	20	132801.69-312934.5	57648.373	0	0	5	1	1	0.74									19.9961	0.0303	20.0523	0.0905	19.6566	0.0145	19.8127	0.1627	19.4979	0.0199	19.4663	0.1032	19.3702	0.0231	19.5649	0.1596	15.0	
☄	91.68	98694902	201.950455	-31.499238	33	27	132748.10-312957.2	57734.1777	1	0	24	3	1	0.979									17.7222	0.0068	17.7007	0.0144	17.3271	0.0097	17.3199	0.0219	17.0077	0.0089	16.9889	0.0246	16.8746	0.0181	16.9019	0.0396	12.1	98694910
☄	92.03	98695500	201.975699	-31.466831	34	30	132754.16-312800.5	57684.4027	0	0	19	2	1	0.982									18.7999	0.0089	18.8419	0.0351	18.134	0.0118	18.2122	0.0336	17.6962	0.0113	17.785	0.0273	17.5078	0.0131	17.6272	0.0413	14.1	98695502
