,r_cntr,object_id,raj2000,dej2000,e_raj2000,e_dej2000,smss_j,mean_epoch,flags,nimaflags,ngood,ngood_min,nch_max,class_star,u_psf,e_u_psf,u_petro,e_u_petro,v_psf,e_v_psf,v_petro,e_v_petro,g_psf,e_g_psf,g_petro,e_g_petro,r_psf,e_r_psf,r_petro,e_r_petro,i_psf,e_i_psf,i_petro,e_i_petro,z_psf,e_z_psf,z_petro,e_z_petro,prox,prox_id
☄,188.17,17237664,46.906626,-29.965732,89,57,030737.59-295756.6,57213.3556,0,0,4,1,1,0.846,,,,,,,,,,,,,20.3386,0.0129,20.4071,0.1654,19.0128,0.0262,18.9886,0.0929,18.5154,0.0247,18.8127,0.193,9.4,17237663
☄,188.31,17237974,46.946512,-29.874331,71,111,030747.16-295227.5,57353.071,0,3,5,1,1,0.983,,,,,,,,,,,,,17.0257,0.0243,16.8362,0.1037,15.9011,0.0218,15.9342,0.0134,15.5102,0.0076,15.5387,0.0319,15,
☄,194.2,17237979,46.986305,-29.968237,34,38,030756.71-295805.6,56959.5654,0,0,3,1,1,0.528,,,,,,,,,,,,,20.3757,0.0326,20.5738,0.1329,19.5387,0.021,19.6945,0.1787,19.0805,0.0307,19.0325,0.1785,15,
☄,195.16,17237674,46.909969,-29.970545,31,25,030738.39-295813.9,56959.5642,0,0,2,1,1,0.493,,,,,,,,,,,,,20.5535,0.0203,20.8061,0.2279,19.9607,0.0299,20.027,0.1655,,,,,15,
☄,196.85,17237975,46.956794,-29.872669,33,44,030749.63-295221.6,56959.563,0,0,3,1,1,0.958,,,,,,,,,19.7806,0.0125,19.7724,0.0794,19.5981,0.0138,19.516,0.0749,19.6911,0.0242,19.8261,0.1837,,,,,15,
☄,197.44,17237663,46.904219,-29.967323,28,24,030737.01-295802.3,57045.0456,0,10,21,3,1,0.995,16.3939,0.0066,16.3829,0.0233,16.0406,0.0111,16.0598,0.0139,15.0852,0.0081,15.0972,0.0186,14.8659,0.0105,14.8754,0.0105,14.7443,0.0055,14.7626,0.028,14.7487,0.0066,14.7869,0.0225,9.4,17237664
☄,200.95,17237968,46.918084,-29.87662,18,18,030740.34-295235.8,57467.1483,0,3,4,1,1,0.983,16.7641,0.0157,16.8028,0.0296,16.4279,0.0106,16.4366,0.0238,,,,,,,,,14.5766,0.0105,14.5912,0.0106,14.5426,0.0105,14.5682,0.0117,15,
☄,204.1,17238005,47.000649,-29.894628,27,47,030800.15-295340.6,57353.071,0,2,5,1,1,0.98,,,,,,,,,,,,,17.2631,0.0196,17.3302,0.113,16.8525,0.0319,16.8726,0.0257,16.6571,0.0309,16.722,0.1089,15,
☄,219.19,17237949,46.888607,-29.892369,28,43,030733.26-295332.5,57154.2256,0,0,10,1,1,0.983,18.5372,0.0112,18.5764,0.0864,18.293,0.1047,18.2208,0.2413,16.8991,0.0133,16.9611,0.1036,16.5982,0.0111,16.6198,0.0889,16.3688,0.0121,16.4101,0.041,16.3219,0.0086,16.3541,0.0458,14,17237948
☄,220.2,17237662,46.898396,-29.971271,29,34,030735.61-295816.5,57246.6206,0,0,7,1,1,0.98,,,,,,,,,19.3334,0.0117,19.3769,0.0497,18.5575,0.0123,18.5802,0.04,17.7885,0.0087,17.8576,0.0316,17.4923,0.0104,17.5358,0.0453,15,
☄,221.59,17237983,47.008623,-29.956746,23,30,030802.06-295724.2,57062.8363,0,3,18,2,1,0.994,18.3982,0.0594,18.3699,0.3134,18.0737,0.0232,18.2252,0.1084,15.9563,0.0077,15.978,0.0105,15.4262,0.0138,15.4726,0.0129,15.1345,0.0053,15.1602,0.01,15.0316,0.0118,15.0687,0.0131,15,
☄,222.53,17237677,46.952197,-29.988266,36,36,030748.52-295917.7,56959.5663,0,0,1,1,1,0.486,,,,,,,,,,,,,,,,,19.9228,0.0422,19.8613,0.2373,,,,,15,
☄,227.21,17237948,46.884456,-29.893842,66,192,030732.26-295337.8,57974.7268,0,0,2,1,1,0.513,,,,,,,,,,,,,,,,,19.1927,0.0217,19.3353,0.1563,18.4131,0.0402,18.0364,0.1355,14,17237949
☄,228.44,17237943,46.873583,-29.930484,36,36,030729.65-295549.7,57974.7261,0,0,1,1,1,0.206,,,,,,,,,,,,,,,,,19.0738,0.1667,18.5051,0.0665,,,,,15,
☄,231.07,17237984,47.020006,-29.935595,31,41,030804.80-295608.1,56959.5642,0,0,4,1,1,0.395,,,,,,,,,20.3283,0.1001,19.8711,0.1014,19.7963,0.091,19.4749,0.108,19.437,0.0991,19.1334,0.1715,19.0724,0.0759,18.99,0.1602,12.7,17238004
☄,237.79,17237978,46.991617,-29.979987,20,24,030757.98-295847.9,57246.6207,0,0,7,1,1,0.982,,,,,,,,,19.4879,0.0106,19.4877,0.0613,18.6447,0.0109,18.716,0.0348,17.6302,0.0083,17.6424,0.0431,17.2489,0.0082,17.3163,0.0388,15,
☄,239.22,17238004,47.022971,-29.933161,36,113,030805.51-295559.3,57456.6804,0,0,4,2,1,0.93,,,,,,,,,,,,,,,,,18.0209,0.0116,18.0882,0.0604,17.565,0.0217,17.68,0.0694,12.7,17237984
☄,241.66,17237669,46.909508,-29.985542,36,24,030738.28-295907.9,57213.3538,0,0,4,1,1,0.963,,,,,,,,,19.5655,0.0112,19.5672,0.0563,19.4097,0.0113,19.4644,0.0664,19.2954,0.0615,19.2651,0.1225,,,,,15,
☄,245.57,17237942,46.867986,-29.928432,41,17,030728.31-295542.3,56947.6056,0,0,7,1,1,0.982,19.0861,0.04,18.9963,0.1793,18.6506,0.0129,18.813,0.0825,16.1777,0.0132,16.1801,0.066,15.5177,0.0105,15.5456,0.034,15.049,0.0105,15.0967,0.0209,14.8847,0.011,14.903,0.0193,15,
☄,248.83,17237671,46.925713,-29.993331,163,82,030742.17-295935.9,56959.5642,0,0,2,1,1,0.565,,,,,,,,,,,,,20.5532,0.0759,20.0022,0.1302,19.5918,0.11,18.8128,0.1454,,,,,15,
☄,249.35,17237957,46.896769,-29.872544,36,36,030735.22-295221.1,56959.5663,0,0,1,1,1,0.509,,,,,,,,,,,,,,,,,19.5598,0.0206,19.3845,0.1455,,,,,15,
☄,250.27,17238006,47.015987,-29.891679,44,111,030803.83-295330.0,57353.071,0,3,5,1,1,0.982,,,,,,,,,,,,,17.2206,0.0254,17.2206,0.1245,16.588,0.0086,16.5846,0.0189,16.3728,0.0092,16.4402,0.0519,15,
☄,251.57,17237661,46.892452,-29.978378,89,65,030734.18-295842.1,56959.5614,0,0,2,1,1,0.567,,,,,,,,,20.7642,0.0296,20.8362,0.1777,20.4494,0.034,20.65,0.1752,,,,,,,,,15,
☄,256.18,17237960,46.902982,-29.866392,39,31,030736.71-295159.0,56959.563,0,0,3,1,1,0.891,,,,,,,,,20.2448,0.0201,20.4568,0.1606,19.8759,0.0108,19.9523,0.0876,19.5063,0.02,19.5047,0.1749,,,,,15,
☄,257.18,17237980,47.014779,-29.966891,54,36,030803.54-295800.8,57297.9515,0,0,3,1,1,0.543,,,,,,,,,,,,,20.3796,0.0475,20.1797,0.1288,19.4515,0.0369,19.3763,0.1014,,,,,15,
☄,257.98,17238007,47.028266,-29.93825,70,31,030806.78-295617.7,56959.5614,0,0,2,1,1,0.527,,,,,,,,,20.8018,0.0427,20.8118,0.2696,20.5865,0.0632,20.3041,0.1357,,,,,,,,,15,
☄,258.91,17237976,46.964198,-29.856344,33,47,030751.40-295122.8,57297.9517,0,0,6,1,1,0.84,,,,,,,,,20.0664,0.0421,19.847,0.0977,19.3202,0.0467,19.1285,0.0645,18.7285,0.1322,18.28,0.0726,18.5378,0.0472,18.1287,0.1024,15,
☄,262.83,17237944,46.862691,-29.920873,131,25,030727.04-295515.1,57974.7268,0,1,2,1,1,0.372,,,,,,,,,,,,,,,,,18.2728,0.1013,17.5987,0.0625,18.0947,0.1116,17.7171,0.1331,15,
☄,268.36,17237716,46.99584,-29.987809,24,40,030759.00-295916.1,57213.3538,0,0,4,1,1,0.934,,,,,,,,,19.6134,0.0153,19.6174,0.0747,19.4115,0.0136,19.4439,0.0663,19.2093,0.0325,19.4166,0.1279,,,,,15,
☄,275.18,17237654,46.872864,-29.968513,21,30,030729.48-295806.6,56959.5654,0,0,3,1,1,0.57,,,,,,,,,,,,,20.6316,0.0149,20.7281,0.177,19.5001,0.0209,19.5864,0.1459,18.8154,0.0452,19.1598,0.2291,10.9,17237653
☄,281.62,17237659,46.88385,-29.982831,21,62,030732.12-295858.1,56959.563,3,0,3,1,1,0.421,,,,,,,,,20.5381,0.0683,20.0038,0.1432,19.8024,0.0696,19.264,0.1094,19.2184,0.055,18.7632,0.1659,,,,,4.7,17237658
☄,281.95,17238008,47.037028,-29.925603,36,36,030808.88-295532.1,57974.7261,0,0,1,1,1,0.495,,,,,,,,,,,,,,,,,19.1158,0.0554,19.0152,0.1937,,,,,15,
☄,282.52,17237653,46.86949,-29.967712,33,26,030728.67-295803.7,57134.4449,0,0,11,1,1,0.983,,,,,,,,,17.891,0.0189,17.8683,0.0174,16.993,0.0206,16.9504,0.0134,15.8752,0.0099,15.8723,0.0092,15.4743,0.0111,15.4463,0.0319,10.9,17237654
☄,283.94,17237660,46.889113,-29.987747,22,20,030733.38-295915.8,57297.9517,0,5,6,1,1,0.408,,,,,,,,,19.1899,0.0962,18.7256,0.0479,18.6233,0.0966,18.2534,0.0439,18.0932,0.0564,17.6469,0.0819,17.875,0.0566,17.4251,0.1639,11.9,17237657
☄,285.9,17237658,46.883357,-29.984069,70,38,030732.00-295902.6,57162.5966,3,0,5,1,1,0.557,,,,,,,,,20.6522,0.1289,19.8919,0.1581,19.9212,0.1311,19.2238,0.1203,19.2082,0.0889,18.4861,0.0838,19.0456,0.1412,18.539,0.1393,4.7,17237659
☄,285.96,17237670,46.93254,-30.005123,36,36,030743.80-300018.4,56959.5621,0,0,1,1,1,0.49,,,,,,,,,,,,,20.7439,0.0837,20.3685,0.1318,,,,,,,,,15,
☄,288.84,17237965,46.906554,-29.854333,23,25,030737.57-295115.5,57365.6299,0,0,5,1,1,0.912,,,,,,,,,,,,,20.2392,0.0119,20.3207,0.1427,18.8363,0.051,18.9287,0.0716,18.2316,0.0592,18.252,0.095,15,
☄,288.88,17237973,46.936328,-29.846897,23,30,030744.71-295048.8,57052.5593,0,0,20,2,1,0.994,16.8628,0.0212,16.8437,0.0223,16.4961,0.0061,16.5036,0.0222,15.6956,0.0076,15.7004,0.0218,15.4868,0.0064,15.5063,0.0126,15.3431,0.0076,15.3856,0.0078,15.3388,0.0072,15.369,0.0125,15,
☄,289.04,17237958,46.888299,-29.864304,25,29,030733.19-295151.4,57178.0689,0,0,9,1,1,0.985,,,,,,,,,19.4889,0.0126,19.5178,0.0531,18.5822,0.015,18.6806,0.0378,17.2243,0.0084,17.2788,0.019,16.6743,0.0154,16.7511,0.0465,15,
☄,289.6,17237657,46.890641,-29.990787,36,36,030733.75-295926.8,56959.5621,0,0,1,1,1,0.49,,,,,,,,,,,,,20.7545,0.0357,20.9562,0.2787,,,,,,,,,11.9,17237660
☄,290.82,17238067,46.997801,-29.859105,25,25,030759.47-295132.7,56959.5614,0,0,2,1,1,0.503,,,,,,,,,20.9479,0.055,21.2426,0.2361,20.6581,0.0374,20.4853,0.1992,,,,,,,,,15,
☄,293.23,17237990,47.031694,-29.961371,36,36,030807.60-295740.9,56959.5621,0,0,1,1,1,0.483,,,,,,,,,,,,,20.6888,0.0902,20.1729,0.1501,,,,,,,,,15,
☄,293.3,17238010,47.036165,-29.901745,36,36,030808.67-295406.2,57974.7261,0,0,1,1,1,0.39,,,,,,,,,,,,,,,,,19.4067,0.0334,19.4076,0.1733,,,,,15,
☄,295.77,17237993,47.039197,-29.944535,73,33,030809.40-295640.3,56959.5642,0,0,2,1,1,0.528,,,,,,,,,,,,,20.5006,0.0274,20.4785,0.17,19.6901,0.0126,19.6895,0.1945,,,,,15,
☄,301.72,17237656,46.880516,-29.98779,36,36,030731.32-295916.0,56959.5663,0,0,1,1,1,0.426,,,,,,,,,,,,,,,,,19.7336,0.0398,19.7478,0.2006,,,,,15,
☄,307.85,17237992,47.038734,-29.957426,25,24,030809.29-295726.7,57246.6206,0,3,7,1,1,0.969,,,,,,,,,20.3889,0.0223,20.1986,0.1032,19.4994,0.0191,19.6592,0.0772,18.2616,0.0235,18.299,0.0449,17.7957,0.0137,17.805,0.0726,15,
☄,308.37,17237972,46.909969,-29.847109,90,25,030738.39-295049.5,56959.5614,0,0,2,1,1,0.539,,,,,,,,,21.2118,0.042,21.1468,0.1976,20.6875,0.0403,20.481,0.1978,,,,,,,,,15,
☄,310.1,17237715,46.991655,-30.003455,47,41,030757.99-300012.4,56959.5614,0,0,2,1,1,0.448,,,,,,,,,20.9771,0.0432,20.712,0.1747,20.4846,0.0423,20.3041,0.1627,,,,,,,,,15,
☄,310.92,17237667,46.922117,-30.010345,47,81,030741.30-300037.2,56959.563,0,0,3,1,1,0.63,,,,,,,,,20.594,0.0621,20.3871,0.1558,19.9811,0.0473,19.9076,0.127,19.6042,0.079,19.5349,0.2066,,,,,15,
☄,311.25,17228882,46.846928,-29.924956,50,72,030723.26-295529.8,57205.5075,0,0,8,1,1,0.971,19.1601,0.0364,19.375,0.1808,18.8288,0.1209,18.876,0.1112,,,,,17.5674,0.0145,17.9535,0.3208,17.4185,0.0095,17.4126,0.0374,17.3851,0.0202,17.4355,0.085,15,
☄,311.72,17237994,47.044302,-29.945045,25,23,030810.63-295642.1,57297.9517,0,0,6,1,1,0.97,,,,,,,,,19.7113,0.0131,19.7748,0.0649,19.0359,0.0106,19.0563,0.0501,18.5058,0.0353,18.5116,0.0542,18.2281,0.0104,18.1646,0.1025,15,
☄,313.93,17237655,46.889515,-29.99842,36,29,030733.48-295954.3,57297.9517,0,0,6,1,1,0.897,,,,,,,,,20.2577,0.0609,19.8666,0.0864,19.3436,0.0491,19.0155,0.071,18.8064,0.0355,18.5318,0.1342,18.3738,0.0276,18.1812,0.0907,15,
☄,314.74,17237959,46.885376,-29.857211,41,21,030732.49-295125.9,57058.5554,0,0,19,2,1,0.988,18.2461,0.0112,18.3838,0.0667,17.9047,0.0119,17.9536,0.0416,16.26,0.0082,16.2686,0.0207,15.844,0.0177,15.8736,0.019,15.6065,0.0056,15.6279,0.0081,15.5114,0.0151,15.5567,0.024,15,
☄,315.63,17238064,46.972701,-29.84192,23,23,030753.44-295030.9,57208.1223,0,3,8,1,1,0.981,,,,,,,,,19.6689,0.017,19.5858,0.0544,18.7816,0.0105,18.8017,0.0411,17.4602,0.0074,17.4716,0.0246,16.9478,0.0104,17.0077,0.0332,15,
☄,315.76,17238068,47.000804,-29.852542,21,21,030800.19-295109.1,57178.0689,0,3,9,1,1,0.982,,,,,,,,,19.1737,0.0147,19.2281,0.0492,18.2429,0.0108,18.3005,0.0258,16.8558,0.0073,16.902,0.0179,16.3348,0.0058,16.3833,0.0196,15,
☄,316.68,17237665,46.913864,-30.009888,36,36,030739.32-300035.5,56959.5621,0,0,1,1,1,0.5,,,,,,,,,,,,,20.6663,0.0338,21.1511,0.3381,,,,,,,,,15,
☄,316.94,17237668,46.928873,-30.013318,23,46,030742.92-300047.9,56959.5642,0,0,4,1,1,0.592,,,,,,,,,20.2138,0.1451,19.2219,0.0871,19.6047,0.1248,18.9164,0.077,19.1398,0.1457,18.5354,0.1156,18.7797,0.1109,18.533,0.226,15,
☄,318.57,17237989,47.037373,-29.967302,178,46,030808.96-295802.2,56959.563,0,0,3,1,1,0.688,,,,,,,,,20.81,0.0658,20.7331,0.2361,20.3454,0.0978,19.9878,0.1316,19.8483,0.0798,19.6274,0.1688,,,,,15,
☄,322.68,17228883,46.843564,-29.919629,36,36,030722.45-295510.6,57974.7261,0,0,1,1,1,0.494,,,,,,,,,,,,,,,,,19.185,0.0204,19.3513,0.1542,,,,,15,
☄,325.71,17238023,46.966457,-29.837805,54,27,030751.94-295016.0,57162.5966,0,0,5,1,1,0.909,,,,,,,,,20.6216,0.0246,20.798,0.1316,19.803,0.019,19.8005,0.0822,18.9978,0.0506,19.0753,0.0756,18.7208,0.0318,19.1247,0.2231,13.1,17238065
☄,328.45,17237666,46.919232,-30.014725,36,36,030740.61-300053.0,56959.5621,0,0,1,1,1,0.468,,,,,,,,,,,,,20.7648,0.0498,20.6595,0.2174,,,,,,,,,15,
☄,328.93,17238065,46.970639,-29.837666,25,25,030752.95-295015.5,57297.9534,0,0,3,1,1,0.585,,,,,,,,,,,,,,,,,19.3891,0.0219,19.5179,0.1209,18.6224,0.037,18.8691,0.1454,13.1,17238023
☄,329.44,17228884,46.844154,-29.90475,120,33,030722.59-295417.1,57456.6804,0,3,4,2,1,0.952,,,,,,,,,,,,,,,,,17.8952,0.0644,17.8674,0.0794,17.8647,0.0604,17.9505,0.1,15,
☄,332.98,17238069,47.004334,-29.848821,34,77,030801.04-295055.7,56959.5642,0,0,4,1,1,0.354,,,,,,,,,20.3894,0.082,20.2414,0.1201,19.945,0.0967,19.5681,0.0951,19.6866,0.0417,19.8203,0.299,19.0624,0.1012,18.7748,0.1692,15,
☄,334.95,17238009,47.053975,-29.929409,122,25,030812.95-295545.8,57974.7268,0,0,2,1,1,0.691,,,,,,,,,,,,,,,,,18.6294,0.0115,18.6941,0.1266,18.1759,0.0162,18.3509,0.1368,15,
☄,336.01,17228497,46.841595,-29.947157,28,44,030721.98-295649.7,56959.5642,0,0,2,1,1,0.498,,,,,,,,,,,,,20.3498,0.061,20.2839,0.144,19.6603,0.067,19.2818,0.1642,,,,,15,
☄,337.67,17238011,47.047395,-29.892369,36,36,030811.37-295332.5,57974.7261,0,0,1,1,1,0.495,,,,,,,,,,,,,,,,,19.1515,0.0227,19.0473,0.1402,,,,,10.3,17238012
☄,338.66,17237672,46.947232,-30.020709,54,54,030747.33-300114.5,56959.5642,0,0,4,1,1,0.491,,,,,,,,,21.0318,0.0476,20.7851,0.1582,20.1021,0.0664,20.0226,0.155,19.2764,0.0522,19.0451,0.1113,18.93,0.0655,18.5194,0.1323,15,
☄,344.9,17238075,47.035391,-29.869522,54,53,030808.49-295210.2,56959.563,0,0,3,1,1,0.199,,,,,,,,,20.7158,0.1503,20.1258,0.1471,19.9446,0.1311,19.0823,0.0772,19.6962,0.1185,19.6205,0.3125,,,,,7.8,17238076
☄,346.68,17238076,47.03437,-29.867537,91,53,030808.24-295203.1,57162.5966,0,0,5,1,1,0.501,,,,,,,,,20.1207,0.1577,19.4382,0.1277,19.5465,0.1714,18.4875,0.0609,19.1676,0.0868,18.473,0.0903,18.858,0.1025,18.3538,0.1877,7.8,17238075
☄,347.98,17238012,47.050402,-29.891171,23,47,030812.09-295328.2,57175.8547,0,3,9,1,1,0.977,19.0276,0.0206,19.1459,0.1717,18.7053,0.026,18.7402,0.1351,17.4424,0.0509,17.7568,0.1616,17.2443,0.0175,17.223,0.1626,17.0821,0.0449,17.0669,0.0261,16.9768,0.0118,17.0533,0.0517,10.3,17238011
☄,352.11,17238077,47.043956,-29.877107,104,44,030810.54-295237.5,57974.7268,0,0,2,1,1,0.519,,,,,,,,,,,,,,,,,19.1467,0.0644,18.9592,0.179,18.6152,0.0209,18.6344,0.1817,15,
☄,353.38,17238066,46.968284,-29.830284,31,32,030752.38-294949.0,57178.1791,0,0,9,1,1,0.983,,,,,,,,,18.283,0.0109,18.2762,0.0232,17.8026,0.0102,17.8284,0.0251,17.5146,0.0129,17.5437,0.0228,17.3784,0.0378,17.4704,0.0685,15,
☄,353.67,17237986,47.041645,-29.980299,24,25,030809.99-295849.0,57078.4857,0,0,16,2,1,0.984,17.523,0.0405,17.3708,0.1188,17.231,0.0104,17.232,0.0379,16.0326,0.0066,16.0463,0.02,15.7511,0.0074,15.7641,0.0104,15.564,0.0054,15.5837,0.0093,15.5378,0.0064,15.5704,0.0109,15,
☄,355.09,17237710,46.991235,-30.017405,57,18,030757.89-300102.6,56959.5642,0,0,4,1,1,0.96,,,,,,,,,19.6149,0.0108,19.5871,0.0727,19.3106,0.0135,19.3881,0.0631,18.9525,0.0149,18.95,0.0965,18.8663,0.0388,19.1357,0.1364,15,
☄,355.88,17238078,47.031356,-29.860443,36,36,030807.52-295137.5,56959.5663,0,0,1,1,1,0.398,,,,,,,,,,,,,,,,,19.8674,0.0386,19.7343,0.1953,,,,,15,
☄,357.96,17237956,46.86883,-29.85361,25,25,030728.51-295112.9,56959.5614,0,0,2,1,1,0.642,,,,,,,,,20.5089,0.0163,20.6574,0.1972,20.3984,0.0251,20.4093,0.158,,,,,,,,,10.6,17237955
☄,361.09,17237719,47.0217,-30.003027,17,22,030805.20-300010.8,56949.4405,0,0,19,2,1,0.99,17.0227,0.0388,16.9908,0.0435,16.6354,0.0135,16.6839,0.0219,15.5131,0.0095,15.5206,0.01,15.2577,0.008,15.275,0.0103,15.0864,0.0124,15.1337,0.0172,15.081,0.0062,15.0857,0.0307,15,
☄,361.96,17237991,47.048674,-29.974568,121,112,030811.68-295828.4,56959.567,0,0,2,1,1,0.552,,,,,,,,,,,,,,,,,19.4564,0.0269,19.5267,0.1919,19.0369,0.0296,19.1552,0.1864,15,
☄,362.45,17237718,47.014726,-30.00825,17,23,030803.53-300029.7,56950.0411,0,0,18,3,1,0.994,17.7783,0.0144,17.8418,0.0559,17.4388,0.0122,17.4541,0.0597,14.7699,0.0062,14.7908,0.0113,13.9444,0.0069,13.9638,0.0171,13.2647,0.0061,13.281,0.0176,13.0071,0.0061,13.0258,0.0111,15,
☄,366.4,17237955,46.865499,-29.85311,36,36,030727.71-295111.1,57974.7261,0,0,1,1,1,0.426,,,,,,,,,,,,,,,,,19.2808,0.1098,18.7497,0.1487,,,,,10.6,17237956
☄,366.54,17238024,46.94953,-29.824853,24,28,030747.88-294929.4,57110.9134,0,3,13,1,1,0.983,18.8177,0.0248,18.8077,0.2097,18.503,0.0119,18.6807,0.1226,17.5606,0.0105,17.5931,0.0149,17.2871,0.0099,17.3046,0.0259,17.087,0.007,17.1294,0.0173,17.0471,0.0176,17.0654,0.0295,15,
