	r_cntr	object_id	raj2000	dej2000	e_raj2000	e_dej2000	smss_j	mean_epoch	flags	nimaflags	ngood	ngood_min	nch_max	class_star	u_psf	e_u_psf	u_petro	e_u_petro	v_psf	e_v_psf	v_petro	e_v_petro	g_psf	e_g_psf	g_petro	e_g_petro	r_psf	e_r_psf	r_petro	e_r_petro	i_psf	e_i_psf	i_petro	e_i_petro	z_psf	e_z_psf	z_petro	e_z_petro	prox	prox_id
☄	125.77	461853140	169.669522	-85.355719	25	110	111840.68-852120.5	57497.5417	0	0	2	1	1	0.49																	18.9277	0.0341	18.726	0.144	18.6181	0.0445	18.7891	0.1783	15.0	
☄	126.04	461852908	169.612439	-85.318224	142	125	111826.98-851905.6	57497.5417	0	4	2	1	1	0.915																	18.1315	0.0107	18.1843	0.0905	18.2512	0.1377	18.1606	0.0919	15.0	
☄	126.19	461852864	170.008616	-85.298288	36	36	112002.06-851753.8	57497.5438	0	2	1	1	1	0.821																	19.0274	0.0917	19.6585	0.1177					13.2	461852863
☄	126.73	461852892	169.707875	-85.307426	36	36	111849.89-851826.7	57497.541	0	0	1	1	1	0.6																	18.8559	0.0273	18.8808	0.1346					8.9	461852891
☄	127.09	461853137	169.628924	-85.351732	84	32	111830.94-852106.2	57341.2941	0	4	21	2	1	0.984	16.1937	0.014	16.1461	0.0826	15.9168	0.0157	15.9904	0.0753	14.8705	0.0132	14.8707	0.0322	14.6199	0.011	14.632	0.0288	14.514	0.0075	14.5309	0.0166	14.4939	0.006	14.5234	0.0137	11.6	461853136
☄	130.13	461852851	170.226819	-85.302287	35	30	112054.43-851808.2	57497.5431	0	6	4	2	1	0.964																	18.2515	0.0713	18.3717	0.0662	18.1025	0.0284	17.9256	0.1737	15.0	
☄	130.61	461852891	169.719927	-85.305155	28	66	111852.78-851818.5	57497.5417	0	0	2	1	1	0.786																	18.5888	0.0123	18.6391	0.1117	18.0	0.0165	18.0479	0.1544	8.9	461852892
☄	130.61	461852862	170.071532	-85.297525	33	27	112017.16-851751.0	57497.5429	0	0	3	1	1	0.62																	19.0082	0.0212	18.9667	0.1912	18.5813	0.1583	18.1578	0.388	7.4	461852863
☄	131.74	461853145	169.713457	-85.361599	42	28	111851.22-852141.7	57359.6231	2	5	15	2	1	0.983									16.987	0.0453	17.1048	0.1725	16.5725	0.0152	16.5233	0.0677	16.2317	0.0244	16.2278	0.0677	16.099	0.0133	16.1031	0.0564	6.0	461853146
☄	134.15	461852990	170.342332	-85.358172	90	35	112122.15-852129.4	57497.5431	0	0	4	2	1	0.938																	18.0163	0.0172	18.0202	0.0808	17.8999	0.0451	17.7916	0.1046	15.0	
☄	134.7	461852866	169.862479	-85.297641	40	47	111926.99-851751.5	57346.1899	0	4	16	1	1	0.982									17.1039	0.0162	17.0469	0.1214	16.9357	0.0304	16.9288	0.0649	16.7345	0.0186	16.7881	0.0227	16.6886	0.0091	16.7213	0.0379	15.0	
☄	136.01	461852869	169.794807	-85.299471	25	228	111910.75-851758.0	57497.5417	0	0	2	1	1	0.614																	19.0234	0.1097	19.0509	0.2999	18.6113	0.1277	18.0378	0.1096	15.0	
☄	136.11	461852750	170.464538	-85.332451	84	199	112151.48-851956.8	57497.5424	0	0	3	1	1	0.507																	18.9949	0.0271	19.1421	0.1574	18.5965	0.0524	18.8137	0.1765	15.0	
☄	136.25	461853146	169.693122	-85.361843	25	25	111846.34-852142.6	57497.5417	3	4	2	1	1	0.976																	17.6895	0.0146	17.7827	0.0469	17.5147	0.0227	17.4396	0.0883	6.0	461853147
☄	136.28	461852852	170.097295	-85.296321	273	56	112023.35-851746.7	57497.5424	0	0	2	2	1	0.49																	19.112	0.0876	19.2737	0.1518					8.8	461852862
☄	136.65	461852911	169.54192	-85.340691	25	66	111810.06-852026.4	57497.5417	0	0	2	1	1	0.907																	17.8717	0.0107	17.9111	0.0841	17.6594	0.017	17.8049	0.1235	10.4	461852912
☄	139.86	461852796	169.986588	-85.294499	30	115	111956.78-851740.1	57204.3107	3	5	24	1	1	0.982	16.9421	0.0677	16.6644	0.1464	16.5203	0.0303	16.2656	0.0774	15.2685	0.0464	14.7689	0.0201	15.12	0.0681	14.479	0.022	14.8284	0.0463	14.2651	0.0081	14.6432	0.0133	14.3991	0.086	2.7	461852795
☄	140.24	461852850	170.335117	-85.305589	9	21	112120.42-851820.1	57226.9489	0	9	29	3	1	0.993	15.9697	0.0091	15.9036	0.0457	15.7329	0.0149	15.7787	0.0536	14.2562	0.0126	14.2162	0.0176	13.921	0.0056	13.9281	0.0069	13.7367	0.0046	13.7458	0.0066	13.6849	0.0047	13.706	0.0113	15.0	
☄	140.55	461853147	169.672653	-85.361955	36	36	111841.43-852143.0	57497.541	0	0	1	1	1	0.524																	19.0863	0.0613	18.6182	0.1707					6.0	461853146
☄	141.58	461852795	169.993561	-85.294008	16	36	111958.45-851738.4	57497.5438	3	1	2	2	1	0.982																					15.3275	0.008	15.3628	0.0163	2.7	461852796
☄	142.3	461853141	169.613618	-85.357405	36	36	111827.26-852126.6	57497.5424	2	0	1	1	1	0.647																					18.2768	0.033	18.467	0.1167	2.9	461853175
☄	142.79	461852912	169.527696	-85.34333	24	25	111806.64-852035.9	57313.7181	0	3	22	2	1	0.984	15.989	0.0118	15.9384	0.0604	15.8816	0.0572	15.8696	0.0778	14.5216	0.0111	14.5009	0.0155	14.2114	0.0098	14.2186	0.0175	14.0372	0.0054	14.0369	0.0106	13.9905	0.0063	14.008	0.0135	10.4	461852911
☄	144.6	461852752	170.46455	-85.347087	3	42	112151.49-852049.5	57331.1678	0	6	7	2	1	0.973																	17.6038	0.0205	17.5475	0.0536	17.1173	0.0237	17.0946	0.0772	15.0	
☄	144.77	461853175	169.603714	-85.357477	471	100	111824.89-852126.9	57497.5417	3	0	2	1	1	0.52																	18.3889	0.1633	17.537	0.0915	18.2543	0.0311	18.4302	0.1919	2.9	461853141
☄	146.17	461853128	170.188947	-85.37094	77	101	112045.34-852215.3	57497.5424	0	0	2	2	1	0.499																	19.0948	0.0535	19.2655	0.3011					15.0	
☄	146.28	461853174	169.570715	-85.354232	25	25	111816.97-852115.2	57497.5417	0	0	2	1	1	0.583																	18.9226	0.0326	19.1095	0.2175	18.297	0.0653	18.8805	0.2184	14.2	461853176
☄	147.29	461852909	169.508576	-85.324823	144	134	111802.05-851929.3	57497.5424	0	0	2	2	1	0.494																	19.1851	0.0241	19.445	0.1763					15.0	
☄	147.47	461852731	170.49594	-85.326427	45	105	112159.02-851935.1	57497.5424	0	0	2	2	1	0.614																	18.7762	0.0386	18.6621	0.1824					15.0	
☄	147.47	461852993	170.323858	-85.364772	53	37	112117.72-852153.1	57178.4522	0	2	17	2	1	0.983									16.2808	0.0212	16.359	0.0969	15.8675	0.0086	15.9011	0.0972	15.6445	0.0065	15.6686	0.0264	15.558	0.0076	15.5933	0.0181	9.4	461852992
☄	150.93	461853124	170.279395	-85.368617	12	46	112107.05-852207.0	57497.5431	0	0	4	2	1	0.889																	18.3269	0.055	18.3533	0.0631	18.0133	0.0723	17.8229	0.0935	15.0	
☄	151.2	461852793	170.091776	-85.292008	50	56	112022.02-851731.2	57276.1905	0	0	16	3	1	0.981													17.4464	0.0227	17.5909	0.0968	16.897	0.0123	16.9618	0.0325	16.7152	0.0077	16.8551	0.0428	15.0	
☄	151.28	461852794	170.040529	-85.291443	24	33	112009.72-851729.1	57497.5431	0	0	4	2	1	0.97																	17.7356	0.0097	17.8029	0.0459	17.5759	0.0086	17.6036	0.0832	15.0	
☄	151.39	461853131	170.026475	-85.375331	60	53	112006.35-852231.1	57273.3356	0	5	14	7	1	0.981																	16.827	0.0142	16.8709	0.0378	16.4039	0.014	16.468	0.0309	12.4	461853130
☄	151.67	461852910	169.509177	-85.32007	58	85	111802.20-851912.2	57419.877	0	0	11	5	1	0.979																	17.0773	0.0141	17.1634	0.0255	16.7824	0.0152	16.8086	0.0455	15.0	
☄	151.71	461852867	169.750243	-85.296458	45	174	111900.05-851747.2	57497.5417	0	0	2	1	1	0.59																	18.8167	0.0335	19.105	0.1652	18.5158	0.0187	18.6121	0.2024	15.0	
☄	152.59	461852913	169.479489	-85.335346	28	35	111755.07-852007.2	57497.5431	0	1	4	2	1	0.931																	18.0918	0.0416	18.2674	0.1385	18.1486	0.1594	18.4093	0.2178	15.0	
☄	153.42	461853130	170.0692	-85.37558	38	42	112016.60-852232.0	57259.842	0	5	20	4	1	0.983									16.4354	0.017	16.3833	0.0784	16.2284	0.0086	16.167	0.0465	16.0859	0.0118	16.1126	0.0495	16.0633	0.0132	16.1288	0.0518	12.4	461853131
☄	153.8	461852783	170.183493	-85.293328	92	35	112044.03-851735.9	57497.5424	0	1	3	1	1	0.791																	18.5067	0.0423	18.5459	0.1811	18.4034	0.0239	18.5102	0.1723	15.0	
☄	154.4	461852781	170.292552	-85.297715	63	59	112110.21-851751.7	57497.5431	0	0	4	2	1	0.88																	18.3584	0.0451	18.4797	0.0907	18.0292	0.0304	17.8732	0.1185	15.0	
☄	154.54	461852992	170.355744	-85.365126	22	34	112125.37-852154.4	57497.5431	0	0	4	2	1	0.97																	17.6694	0.033	17.6972	0.0857	17.5094	0.0096	17.5108	0.0797	9.4	461852993
☄	154.88	461853176	169.567002	-85.358162	92	55	111816.08-852129.3	57497.5417	0	0	2	1	1	0.675																	18.8435	0.0233	18.7809	0.1654	18.5447	0.0312	18.6021	0.2239	11.0	461853175
☄	157.27	461853143	169.861268	-85.37555	36	36	111926.70-852231.9	57497.541	0	0	1	1	1	0.506																	19.28	0.0387	19.4999	0.2937					15.0	
☄	159.67	461853129	170.134323	-85.37633	87	43	112032.23-852234.7	57216.6257	0	0	11	1	1	0.978													17.3553	0.0205	17.302	0.1367	17.2384	0.0096	17.2913	0.0579	17.2024	0.0204	17.2974	0.0487	15.0	
☄	160.66	461853144	169.749597	-85.373085	24	32	111859.90-852223.1	57369.4668	0	0	13	2	1	0.982									16.5908	0.0135	16.6212	0.11	16.2901	0.0121	16.2652	0.1289	16.177	0.0069	16.2162	0.0187	16.0829	0.0062	16.1432	0.0222	15.0	
☄	160.82	461852730	170.526012	-85.320716	36	36	112206.24-851914.5	57497.541	0	4	1	1	1	0.988																	18.948	0.1667	19.8122	0.1266					15.0	
☄	162.17	461852989	170.437948	-85.361032	36	36	112145.10-852139.7	57497.541	0	0	1	1	1	0.488																	19.2516	0.044	19.8258	0.3702					15.0	
☄	167.2	461852751	170.541386	-85.348276	71	114	112209.93-852053.7	57497.5417	0	0	2	1	1	0.479																	19.1947	0.0366	19.5344	0.1346	18.5541	0.0269	18.5912	0.1438	15.0	
☄	168.15	461853161	169.890046	-85.379186	73	79	111933.61-852245.0	57497.5431	0	3	4	2	1	0.816																	18.4383	0.0138	18.4083	0.0824	17.9796	0.0339	18.178	0.1111	9.3	461853162
☄	168.38	461853148	169.620335	-85.368557	34	65	111828.88-852206.8	57497.5417	0	0	2	1	1	0.7																	18.7195	0.0416	18.8812	0.131	18.5855	0.0224	18.7427	0.2046	15.0	
☄	168.48	461852797	169.880316	-85.287569	34	58	111931.27-851715.2	57497.5431	0	0	4	2	1	0.901																	18.3271	0.0523	18.3788	0.068	17.861	0.0345	17.7392	0.1901	6.1	461852798
☄	170.12	461852782	170.247792	-85.290637	36	41	112059.47-851726.2	57281.4513	0	3	22	4	1	0.983									16.5485	0.0193	16.4458	0.0901	16.1568	0.03	16.1512	0.0314	15.8961	0.0082	15.9234	0.0103	15.8179	0.0094	15.8354	0.0243	15.0	
☄	170.17	461852994	170.362569	-85.370361	139	49	112127.01-852213.2	57497.5431	0	4	4	2	1	0.896																	18.3164	0.017	18.3078	0.0602	18.148	0.0394	18.0408	0.1486	15.0	
