,r_cntr,object_id,raj2000,dej2000,e_raj2000,e_dej2000,smss_j,mean_epoch,flags,nimaflags,ngood,ngood_min,nch_max,class_star,u_psf,e_u_psf,u_petro,e_u_petro,v_psf,e_v_psf,v_petro,e_v_petro,g_psf,e_g_psf,g_petro,e_g_petro,r_psf,e_r_psf,r_petro,e_r_petro,i_psf,e_i_psf,i_petro,e_i_petro,z_psf,e_z_psf,z_petro,e_z_petro,prox,prox_id
☄,1041.9,502212024,62.967668,-54.892228,60,78,041152.24-545332.0,57730.356,0,0,12,1,1,0.966,,,,,,,,,19.4277,0.0675,19.0978,0.0687,18.6502,0.0717,18.211,0.0282,17.9231,0.0274,17.6474,0.0395,17.5321,0.0213,17.3838,0.0476,15,
☄,1041.96,502103492,62.079619,-54.840622,46,42,040819.10-545026.2,57802.9184,0,0,7,1,1,0.703,,,,,,,,,20.6268,0.0162,20.5795,0.1247,20.1121,0.0217,19.9948,0.0695,19.4221,0.0311,19.5621,0.0975,,,,,15,
☄,1042.03,502099474,62.079777,-55.161,16,23,040819.14-550939.6,57584.7405,0,3,23,2,1,0.985,17.6019,0.0082,17.5964,0.1389,17.2626,0.0101,17.3,0.0403,16.242,0.0099,16.2483,0.0392,16.0039,0.0068,16.0192,0.0076,15.8641,0.0059,15.8859,0.006,15.8487,0.0045,15.8732,0.0164,15,
☄,1042.27,502098871,63.003622,-55.020504,40,123,041200.86-550113.8,57822.1305,0,0,6,3,1,0.598,,,,,,,,,,,,,20.2799,0.039,19.8145,0.072,19.5631,0.029,19.2812,0.1323,,,,,15,
☄,1042.44,502098868,63.001236,-55.035619,14,25,041200.29-550208.2,57555.8154,0,16,22,2,1,0.984,17.8341,0.01,17.9615,0.0653,17.4411,0.0207,17.4431,0.0359,15.9333,0.0269,15.9474,0.0589,15.533,0.0047,15.5488,0.006,15.2318,0.0053,15.256,0.0054,15.1262,0.0068,15.1405,0.007,12,502098856
☄,1042.48,502098660,62.96408,-55.114911,42,25,041151.37-550653.6,57850.2429,0,0,5,1,1,0.842,,,,,,,,,19.9246,0.0418,19.8573,0.1106,19.7366,0.0239,19.5515,0.1132,19.5185,0.0277,19.5605,0.1385,,,,,15,
☄,1042.59,502098603,62.844751,-55.212081,26,30,041122.74-551243.4,57643.4396,0,1,16,2,1,0.978,,,,,,,,,19.6024,0.0121,19.5346,0.1497,18.7482,0.0196,18.783,0.0342,17.7298,0.0117,17.7227,0.0223,17.342,0.0072,17.305,0.029,15,
☄,1042.86,502212982,62.831835,-54.78207,36,30,041119.64-544655.4,57691.618,0,0,3,1,1,0.708,,,,,,,,,20.818,0.0499,20.4188,0.132,20.4078,0.0598,19.9541,0.0944,,,,,,,,,15,
☄,1043.07,502098183,62.661474,-55.274648,16,18,041038.75-551628.7,57455.8227,0,13,23,3,1,0.986,17.0041,0.0122,17.0062,0.0418,16.7031,0.0101,16.6768,0.0612,15.5396,0.0063,15.5492,0.0098,15.271,0.0053,15.2831,0.006,15.116,0.0047,15.1371,0.008,15.0963,0.0069,15.1328,0.0096,14.1,502098182
☄,1043.4,502098814,62.997696,-55.051145,91,162,041159.44-550304.1,57721.4776,0,0,3,3,1,0.495,,,,,,,,,,,,,,,,,19.3703,0.0347,19.1211,0.0804,,,,,15,
☄,1044.02,502098615,62.879984,-55.191908,45,49,041131.19-551130.8,57725.4462,3,6,9,2,1,0.962,,,,,,,,,19.6055,0.047,19.5213,0.0526,19.2029,0.0137,19.2348,0.0468,18.8645,0.0248,18.9364,0.0709,,,,,6,502098611
☄,1044.08,502216886,62.228652,-54.755579,84,36,040854.87-544520.0,57693.604,0,0,2,2,1,0.482,,,,,,,,,,,,,20.7464,0.0763,20.6219,0.2132,,,,,,,,,15,
☄,1044.38,502216888,62.242879,-54.750448,36,36,040858.29-544501.6,57687.6516,0,0,1,1,1,0.497,,,,,,,,,,,,,,,,,19.5901,0.0124,19.7513,0.1229,,,,,15,
☄,1044.53,502103493,62.085065,-54.834743,104,75,040820.41-545005.0,57758.8032,0,0,6,3,1,0.621,,,,,,,,,,,,,20.2728,0.0425,19.9468,0.0774,19.5,0.1011,19.1633,0.1279,,,,,15,
☄,1045.22,502103348,62.009421,-54.929429,30,114,040802.26-545545.9,57741.7744,0,0,8,2,1,0.684,,,,,,,,,20.0606,0.075,19.9128,0.148,19.8415,0.0461,19.4197,0.0666,19.3648,0.0354,18.9614,0.0745,,,,,15,
☄,1045.54,502098890,63.003748,-54.971627,30,21,041200.89-545817.8,57678.2515,0,0,12,1,1,0.974,,,,,,,,,19.8615,0.0248,20.0707,0.1233,18.9718,0.0211,18.9699,0.0508,17.8124,0.0107,17.8131,0.0313,17.4148,0.0127,17.3962,0.0327,15,
☄,1046.16,502103531,62.18273,-54.773847,62,36,040843.85-544625.8,57776.178,0,0,8,1,1,0.903,,,,,,,,,19.9566,0.0268,19.8869,0.1273,19.5911,0.0095,19.5713,0.0606,19.3448,0.0136,19.5108,0.09,18.9292,0.0266,18.9514,0.1918,15,
☄,1046.33,502098247,62.65267,-55.277238,66,35,041036.64-551638.0,57691.6199,0,0,3,1,1,0.534,,,,,,,,,,,,,20.2567,0.0702,19.9459,0.1867,19.7935,0.074,19.4843,0.1293,,,,,15,
☄,1046.69,502103344,61.999997,-54.953197,81,42,040759.99-545711.5,57691.6612,0,0,6,1,1,0.591,,,,,,,,,20.0976,0.0576,19.5439,0.165,19.9254,0.0587,19.2508,0.0664,19.9135,0.0831,19.6348,0.1593,,,,,15,
☄,1047.6,502216881,62.348724,-54.722331,44,89,040923.69-544320.3,57748.6375,0,0,7,1,1,0.619,,,,,,,,,20.9469,0.1124,20.4387,0.1303,20.0044,0.061,19.3813,0.1077,19.4023,0.0494,18.9268,0.116,,,,,15,
☄,1047.86,502212989,62.790824,-54.761814,26,24,041109.79-544542.5,57594.6407,0,0,13,2,1,0.982,,,,,,,,,19.6393,0.0603,19.8574,0.0595,18.7164,0.0084,18.7615,0.0687,17.3331,0.0052,17.3707,0.0202,16.8422,0.0075,16.8936,0.0218,15,
☄,1048.04,502103495,62.10335,-54.819006,24,22,040824.80-544908.4,57671.2441,0,0,14,1,1,0.983,,,,,,,,,18.1274,0.0105,18.1177,0.0192,17.7463,0.0209,17.7256,0.0371,17.5085,0.005,17.549,0.0168,17.4577,0.0113,17.4836,0.0673,15,
☄,1048.17,502099217,62.189304,-55.230646,34,27,040845.43-551350.3,57756.6749,1,6,9,1,1,0.527,,,,,,,,,20.5379,0.0912,19.8146,0.1267,19.8817,0.0475,19.1352,0.1491,19.3018,0.0266,18.7694,0.0978,,,,,10.4,502099218
☄,1048.33,502098238,62.507376,-55.291171,13,21,041001.77-551728.2,57626.4991,0,14,20,2,1,0.985,16.6355,0.008,16.6692,0.016,16.3058,0.0144,16.2823,0.0205,14.9743,0.0074,14.9793,0.0085,14.65,0.0063,14.6618,0.0121,14.4581,0.0048,14.4662,0.0052,14.4079,0.0053,14.4318,0.0056,15,
☄,1049.39,502213329,62.406786,-54.713483,37,26,040937.62-544248.5,57789.2699,0,0,8,2,1,0.889,,,,,,,,,19.8701,0.0136,19.8535,0.0558,19.6758,0.0349,19.6216,0.1085,19.4667,0.0238,19.5515,0.2318,,,,,15,
☄,1049.56,502098611,62.881246,-55.19342,31,29,041131.49-551136.3,57750.0749,3,0,12,2,1,0.96,,,,,,,,,19.5661,0.0129,19.3674,0.0543,19.1293,0.0168,18.9204,0.1039,18.6874,0.0182,18.4446,0.0487,18.6247,0.0268,18.4622,0.093,6,502098615
☄,1049.71,502099549,62.027301,-55.108214,36,36,040806.55-550629.5,57687.6516,0,0,1,1,1,0.499,,,,,,,,,,,,,,,,,19.7459,0.0248,19.7677,0.1597,,,,,15,
☄,1051.21,502099129,62.430656,-55.289301,36,36,040943.35-551721.4,57687.6474,0,0,1,1,1,0.445,,,,,,,,,,,,,20.7021,0.1099,20.2096,0.1404,,,,,,,,,15,
☄,1051.38,502099535,62.052083,-55.139709,29,60,040812.49-550822.9,57693.604,0,0,2,2,1,0.506,,,,,,,,,,,,,20.5977,0.0277,20.5983,0.1044,,,,,,,,,15,
☄,1052.13,502098885,63.008881,-54.986188,39,35,041202.13-545910.2,58046.3271,0,0,3,1,1,0.483,,,,,,,,,,,,,,,,,19.5565,0.0298,19.6557,0.0997,19.0914,0.0622,18.9874,0.1797,15,
☄,1052.73,502098856,63.005823,-55.037653,34,91,041201.39-550215.5,57938.5278,0,0,2,2,1,0.54,,,,,,,,,,,,,,,,,19.5268,0.0471,19.5956,0.1179,,,,,12,502098868
☄,1052.88,502098601,62.805881,-55.234383,36,36,041113.41-551403.7,57687.6516,0,4,1,1,1,0.673,,,,,,,,,,,,,,,,,18.779,0.1426,19.4195,0.0779,,,,,15,
