,r_cntr,object_id,raj2000,dej2000,e_raj2000,e_dej2000,smss_j,mean_epoch,flags,nimaflags,ngood,ngood_min,nch_max,class_star,u_psf,e_u_psf,u_petro,e_u_petro,v_psf,e_v_psf,v_petro,e_v_petro,g_psf,e_g_psf,g_petro,e_g_petro,r_psf,e_r_psf,r_petro,e_r_petro,i_psf,e_i_psf,i_petro,e_i_petro,z_psf,e_z_psf,z_petro,e_z_petro,prox,prox_id
☄,49.01,491415491,19.5234,-75.218885,45,47,011805.61-751307.9,57477.0711,0,3,18,3,1,0.999,14.9491,0.0075,14.9578,0.0084,14.6483,0.0175,14.6217,0.0099,13.4537,0.0062,13.4512,0.0076,13.1296,0.0072,13.1367,0.0066,12.9296,0.0062,12.9397,0.0121,12.8722,0.0061,12.8852,0.0101,15,
☄,53.78,491415557,19.521342,-75.190369,46,28,011805.12-751125.3,57532.1211,0,3,15,2,1,0.986,17.0908,0.0311,17.1905,0.0379,16.1502,0.0076,16.1261,0.0134,15.711,0.0879,15.6353,0.0818,15.6383,0.0588,15.6039,0.0648,15.7408,0.0115,15.7521,0.0126,15.6814,0.0538,15.6546,0.0619,7.7,491415556
☄,53.96,491415501,19.581929,-75.208939,36,53,011819.66-751232.1,57689.5161,3,0,5,1,2,0.474,,,,,,,,,20.1257,0.1139,18.7839,0.107,,,,,19.4348,0.1621,17.9824,0.0687,,,,,10.3,491415506
☄,54.29,491415555,19.504453,-75.191139,15,34,011801.06-751128.1,57737.8644,0,0,6,2,1,0.971,,,,,,,,,19.0476,0.0156,19.1544,0.0406,18.7743,0.0209,18.8725,0.0454,18.6228,0.0108,18.6152,0.0724,,,,,15,
☄,55.17,491415551,19.468653,-75.20001,11,38,011752.47-751200.0,57430.5096,3,0,9,2,1,0.983,,,,,,,,,16.9096,0.0117,16.9315,0.0371,16.1394,0.0084,16.1565,0.0127,15.5712,0.0258,15.5093,0.0734,15.3055,0.008,15.331,0.0132,6.7,491415552
☄,55.7,491415552,19.471028,-75.198252,32,58,011753.04-751153.7,57461.3689,3,0,7,1,1,0.97,,,,,,,,,18.6063,0.0107,18.5473,0.0439,17.9834,0.0497,17.9644,0.0654,17.5041,0.0244,17.4608,0.071,17.2486,0.069,17.2346,0.0717,6.7,491415551
☄,56.43,491415490,19.490911,-75.218317,45,127,011757.81-751305.9,57699.4687,0,0,2,1,1,0.526,,,,,,,,,20.3372,0.0234,20.4342,0.1518,20.068,0.0155,20.2585,0.0833,,,,,,,,,15,
☄,70.64,491415493,19.459335,-75.215481,108,122,011750.24-751255.7,57692.0034,0,0,4,2,1,0.8,,,,,,,,,19.637,0.0131,19.5765,0.0636,19.767,0.0435,19.9026,0.1796,,,,,,,,,10.8,491415492
☄,73.4,491415492,19.46347,-75.218279,18,35,011751.23-751305.8,57737.8644,0,0,6,2,1,0.93,,,,,,,,,19.6688,0.0222,19.8568,0.0679,19.3097,0.0264,19.4584,0.0695,18.9619,0.0168,19.2023,0.1115,,,,,10.8,491415493
☄,78.46,491415562,19.475753,-75.187482,54,43,011754.18-751114.9,57671.8693,0,0,9,2,1,0.98,,,,,,,,,18.5602,0.0324,18.5859,0.0257,18.1223,0.0074,18.1556,0.0218,17.7863,0.0083,17.7849,0.0431,17.6282,0.0115,17.7023,0.0844,15,
☄,80.88,491415553,19.448217,-75.194321,53,34,011747.57-751139.5,57748.5286,0,0,5,1,1,0.912,,,,,,,,,19.8194,0.0266,19.9555,0.0741,19.458,0.0266,19.5168,0.1028,19.2297,0.0229,19.2732,0.1239,,,,,15,
☄,81.36,491415376,19.442461,-75.213452,93,33,011746.19-751248.4,57600.7285,0,0,10,2,1,0.976,,,,,,,,,18.7212,0.0103,18.8094,0.0784,18.4057,0.0101,18.4352,0.0356,18.1781,0.0109,18.1602,0.0487,18.0924,0.0302,18.1972,0.0745,15,
☄,81.49,491415509,19.613627,-75.205713,36,36,011827.27-751220.5,57684.543,0,0,1,1,1,0.462,,,,,,,,,,,,,,,,,19.2296,0.0205,19.1903,0.1059,,,,,15,
☄,82.68,491415432,19.435203,-75.206603,11,25,011744.44-751223.7,57430.5091,0,0,9,2,1,0.982,,,,,,,,,17.947,0.0094,17.9561,0.0223,17.5931,0.0073,17.6033,0.018,17.3316,0.0098,17.3186,0.0765,17.1597,0.0105,17.1247,0.0472,15,
☄,83.3,491415489,19.482903,-75.225772,49,43,011755.89-751332.7,57661.7319,0,0,5,1,1,0.979,,,,,,,,,18.9362,0.012,19.033,0.0519,18.5992,0.0105,18.6441,0.0425,18.2324,0.0578,18.1408,0.2063,18.0862,0.0257,18.128,0.1113,15,
☄,85.48,491415563,19.600421,-75.191401,66,31,011824.10-751129.0,57760.7952,0,0,8,2,1,0.957,,,,,,,,,19.2162,0.0465,19.2373,0.0499,18.7981,0.0201,18.7954,0.0885,18.4807,0.0309,18.5156,0.0776,18.2403,0.0434,18.1939,0.0843,15,
☄,90.02,491415511,19.612871,-75.194261,36,36,011827.08-751139.3,57699.4694,0,0,1,1,1,0.5,,,,,,,,,,,,,20.3229,0.0318,20.4595,0.1909,,,,,,,,,15,
☄,92.04,491415476,19.534235,-75.230735,25,29,011808.21-751350.6,57398.7554,0,0,8,2,1,0.982,,,,,,,,,17.8755,0.0127,17.8973,0.0285,17.5445,0.0092,17.5501,0.0297,17.2756,0.0312,17.2719,0.0606,17.1842,0.024,17.1907,0.0443,15,
☄,92.57,491415568,19.519465,-75.179603,32,35,011804.67-751046.5,57760.7952,0,2,8,2,1,0.57,,,,,,,,,19.7195,0.0774,19.2116,0.0583,19.1136,0.1061,18.653,0.1218,18.6222,0.0499,18.2765,0.0694,18.4901,0.0481,18.1698,0.0764,15,
☄,94.73,491415477,19.576188,-75.22812,29,118,011818.28-751341.2,57699.4687,0,0,2,1,1,0.839,,,,,,,,,20.0975,0.0126,20.1936,0.1583,19.6713,0.0149,19.7851,0.0874,,,,,,,,,15,
☄,95.25,491415474,19.493653,-75.230499,39,25,011758.47-751349.7,57699.4687,0,0,2,1,1,0.499,,,,,,,,,20.506,0.0308,20.7156,0.1433,20.2551,0.0232,20.3455,0.1585,,,,,,,,,15,
☄,95.59,491415503,19.625946,-75.211672,18,50,011830.22-751242.0,57670.285,0,0,8,2,1,0.976,,,,,,,,,18.95,0.0282,18.885,0.0341,18.6201,0.0241,18.6218,0.0298,18.3015,0.0128,18.4466,0.0918,18.2668,0.0165,18.3946,0.0947,15,
☄,98.09,491415558,19.442453,-75.188028,22,68,011746.18-751116.9,57737.8644,0,0,6,2,1,0.886,,,,,,,,,19.6955,0.0169,19.8396,0.0647,19.2031,0.0211,19.2656,0.1321,18.9101,0.0309,19.1075,0.1099,,,,,15,
☄,99,491415485,19.613324,-75.22103,78,25,011827.19-751315.7,57699.4687,0,0,2,1,1,0.529,,,,,,,,,20.1589,0.0285,20.1252,0.1243,20.0736,0.018,20.0941,0.1293,,,,,,,,,15,
☄,99.17,491415435,19.422183,-75.196961,192,222,011741.32-751149.0,57692.0041,0,0,2,2,1,0.557,,,,,,,,,,,,,19.9086,0.0362,19.7321,0.1874,,,,,,,,,13.2,491415434
☄,102.05,491415502,19.626752,-75.216631,59,76,011830.42-751259.8,57760.7952,0,0,8,2,1,0.945,,,,,,,,,19.0803,0.0104,19.0761,0.0407,18.7644,0.0078,18.7852,0.0335,18.4126,0.0104,18.3911,0.142,18.2905,0.0208,18.3225,0.1355,15,
☄,103.49,491415475,19.52029,-75.234,36,36,011804.86-751402.4,57699.4694,0,0,1,1,1,0.492,,,,,,,,,,,,,20.4225,0.0242,20.4208,0.1602,,,,,,,,,12.3,491415472
☄,104.31,491415564,19.618925,-75.18904,22,68,011828.54-751120.5,57760.7952,0,0,8,2,1,0.965,,,,,,,,,19.0884,0.0131,19.0219,0.0837,18.6352,0.0088,18.6276,0.0334,18.2431,0.0538,18.1279,0.1323,18.1665,0.0698,18.327,0.1499,12,491415565
☄,106.1,491415434,19.411856,-75.199491,80,89,011738.84-751158.1,57737.8644,0,0,6,2,1,0.967,,,,,,,,,19.4218,0.0174,19.5171,0.0592,19.1075,0.0163,19.1825,0.1212,19.0313,0.0338,19.0247,0.0995,,,,,13.2,491415435
☄,107.65,491415567,19.598307,-75.181971,46,42,011823.59-751055.0,57671.8693,0,0,9,2,1,0.975,,,,,,,,,18.9778,0.0126,19.0832,0.0402,18.4591,0.008,18.4949,0.0293,18.1442,0.0389,18.1238,0.1235,17.974,0.0171,18.1193,0.088,15,491415570
☄,109.48,491415473,19.479405,-75.233377,59,25,011755.05-751400.1,57699.4687,0,0,2,1,1,0.724,,,,,,,,,20.0829,0.0156,20.0552,0.1479,20.0655,0.0209,20.443,0.2604,,,,,,,,,15,
☄,109.58,491415570,19.586263,-75.179175,33,24,011820.70-751045.0,57771.6882,0,0,7,1,1,0.972,,,,,,,,,18.8975,0.0117,18.8462,0.034,18.5951,0.0081,18.5737,0.0305,18.3928,0.0252,18.3784,0.0559,18.3811,0.038,18.1578,0.1312,15,491415567
☄,109.87,491415472,19.53181,-75.235747,36,36,011807.63-751408.6,57699.4694,0,0,1,1,1,0.4,,,,,,,,,,,,,20.4333,0.0216,20.5246,0.2096,,,,,,,,,12.3,491415475
☄,112.36,491415561,19.447673,-75.181121,35,84,011747.44-751052.0,57737.8644,0,0,6,2,1,0.964,,,,,,,,,19.53,0.0514,19.3485,0.1989,19.0429,0.01,19.0854,0.0491,18.8552,0.0289,18.7507,0.1755,,,,,10.6,491415560
☄,112.69,491415483,19.594863,-75.23101,36,36,011822.76-751351.6,57699.4694,0,0,1,1,1,0.49,,,,,,,,,,,,,20.4881,0.0192,20.4779,0.1905,,,,,,,,,15,
☄,112.79,491415565,19.631589,-75.189787,15,45,011831.58-751123.2,57634.0241,0,0,8,2,1,0.963,,,,,,,,,19.4043,0.0385,19.6102,0.0966,18.6892,0.0332,18.8633,0.0698,18.2597,0.0092,18.3216,0.0548,17.938,0.0115,18.1528,0.1146,10.7,491415592
☄,113.09,491415439,19.410729,-75.19367,75,29,011738.57-751137.2,57528.3203,0,0,10,2,1,0.983,,,,,,,,,17.9239,0.0082,17.9575,0.0168,17.2604,0.007,17.2635,0.0173,16.7659,0.0092,16.7836,0.0466,16.5829,0.0164,16.628,0.0237,15,
☄,113.74,491415510,19.646621,-75.199511,31,147,011835.18-751158.2,57692.0034,0,0,4,2,1,0.941,,,,,,,,,19.179,0.0312,19.0891,0.0482,19.285,0.0342,19.0533,0.1407,,,,,,,,,15,
☄,117.03,491415559,19.422542,-75.186004,116,57,011741.41-751109.6,57694.4916,0,0,3,1,1,0.493,,,,,,,,,20.2253,0.0368,20.4019,0.0833,20.4244,0.0297,20.6692,0.1858,,,,,,,,,15,
☄,117.29,491415560,19.43648,-75.18183,67,36,011744.75-751054.5,57737.8644,0,0,6,2,1,0.937,,,,,,,,,19.6457,0.022,19.789,0.0629,19.2534,0.0139,19.3503,0.0636,18.9535,0.0525,18.9458,0.0855,,,,,10.6,491415561
☄,117.36,491415566,19.629222,-75.186472,22,31,011831.01-751111.2,57600.7285,0,0,10,2,1,0.977,,,,,,,,,19.2135,0.0157,19.1893,0.052,18.5335,0.0085,18.4705,0.0452,18.0752,0.014,18.041,0.0497,17.892,0.0406,17.9907,0.0717,7.5,491415592
☄,119.2,491415504,19.652805,-75.2109,46,80,011836.67-751239.2,57737.8644,0,0,6,2,1,0.915,,,,,,,,,19.8224,0.0093,19.7634,0.1578,19.3536,0.0177,19.3794,0.0567,18.975,0.0125,18.8876,0.1785,,,,,15,
☄,119.92,491415370,19.440125,-75.230589,25,123,011745.63-751350.1,57699.4687,0,0,2,1,1,0.533,,,,,,,,,20.332,0.0203,20.2187,0.138,20.1304,0.0378,20.3306,0.14,,,,,,,,,15,
☄,120.11,491415433,19.396543,-75.199211,73,74,011735.17-751157.1,57692.0034,0,0,4,2,1,0.643,,,,,,,,,20.0079,0.0211,19.8432,0.1115,19.9913,0.0289,19.9584,0.1446,,,,,,,,,14.1,491415434
☄,121.94,491415592,19.636967,-75.187145,50,90,011832.87-751113.7,57737.8644,1,0,6,2,1,0.968,,,,,,,,,19.5134,0.021,19.4554,0.1148,19.0737,0.0321,18.9568,0.0458,18.7133,0.0204,18.6141,0.0687,,,,,7.5,491415566
☄,122.99,491415541,19.65083,-75.193706,198,247,011836.19-751137.3,57692.0041,0,0,2,2,1,0.652,,,,,,,,,,,,,19.8676,0.019,19.4555,0.0643,,,,,,,,,8.1,491415542
☄,123.86,491415542,19.648472,-75.191538,49,45,011835.63-751129.5,57692.0034,0,0,4,2,1,0.506,,,,,,,,,20.0713,0.039,19.6488,0.0768,19.9173,0.0509,19.5728,0.1401,,,,,,,,,8.1,491415541
☄,124.4,491415569,19.541763,-75.170989,54,118,011810.02-751015.5,57757.0622,0,0,4,1,1,0.803,,,,,,,,,19.5333,0.0126,19.5607,0.0849,19.0699,0.0144,19.1383,0.0649,18.7149,0.0553,18.7813,0.0907,,,,,15,
☄,124.53,491415375,19.392121,-75.21204,105,111,011734.10-751243.3,57694.4916,0,0,3,1,1,0.507,,,,,,,,,20.3831,0.0368,20.4521,0.1328,20.3145,0.0438,20.5832,0.1641,,,,,,,,,12.6,491415374
☄,124.84,491415357,19.479883,-75.23799,32,30,011755.17-751416.7,57398.7554,0,0,8,2,1,0.962,,,,,,,,,17.9607,0.0227,17.7763,0.0266,17.3299,0.0204,17.1142,0.019,16.8497,0.0299,16.6267,0.0253,16.7099,0.0143,16.4995,0.1199,15,
☄,126.08,491415356,19.449306,-75.234496,142,124,011747.83-751404.1,57699.4687,0,1,2,1,1,0.485,,,,,,,,,20.3554,0.0617,20.2391,0.1253,20.4846,0.0243,20.5398,0.195,,,,,,,,,15,
☄,127.78,491415471,19.576066,-75.238297,50,79,011818.25-751417.8,57837.0495,0,0,4,1,1,0.972,,,,,,,,,19.1806,0.0196,19.3884,0.0755,18.7901,0.0182,18.9187,0.057,18.4682,0.0149,18.5477,0.1084,18.2783,0.0326,18.4609,0.1261,15,
☄,127.99,491415484,19.628651,-75.229038,31,35,011830.87-751344.5,57461.3689,0,0,7,1,1,0.977,,,,,,,,,18.5533,0.0116,18.4926,0.0409,18.1278,0.0904,18.0962,0.0504,17.8497,0.018,17.8977,0.0802,17.5796,0.0781,17.7295,0.1137,15,
☄,136.97,491415374,19.379379,-75.21337,32,66,011731.05-751248.1,57771.6882,0,0,7,1,1,0.951,,,,,,,,,19.212,0.0352,19.2017,0.0437,18.9358,0.0422,18.8565,0.0634,18.6952,0.0185,18.6143,0.1941,18.5061,0.0219,18.5481,0.1537,12.6,491415375
☄,137.22,491415488,19.668237,-75.216049,257,25,011840.37-751257.7,57684.5381,0,0,2,1,1,0.376,,,,,,,,,20.6427,0.0926,20.1606,0.111,20.348,0.0919,19.7433,0.0822,,,,,,,,,10.9,491415513
☄,137.73,491415583,19.513041,-75.167142,49,69,011803.12-751001.7,57757.0622,3,0,4,1,1,0.914,,,,,,,,,19.2786,0.0155,19.093,0.0589,18.9261,0.0117,18.8442,0.0613,18.5584,0.0543,18.4199,0.0544,,,,,7.2,491415582
☄,138.6,491415487,19.66515,-75.219517,36,36,011839.63-751310.2,57699.4694,0,0,1,1,1,0.466,,,,,,,,,,,,,20.4707,0.0614,20.1501,0.1593,,,,,,,,,12.8,491415488
☄,139.02,491415582,19.505304,-75.16699,53,97,011801.27-751001.1,57757.0622,3,0,4,1,1,0.848,,,,,,,,,19.4455,0.0166,19.228,0.0618,19.077,0.0235,18.8204,0.0526,18.7694,0.0648,18.6342,0.0739,,,,,7.2,491415583
☄,139.09,491415572,19.590916,-75.170509,25,25,011821.81-751013.8,57684.5381,0,0,2,1,1,0.829,,,,,,,,,19.4483,0.0156,19.3891,0.0697,19.4295,0.0186,19.4473,0.0915,,,,,,,,,15,
☄,139.19,491415575,19.466267,-75.16965,24,32,011751.90-751010.7,57452.927,0,0,10,2,1,0.983,,,,,,,,,17.1677,0.0093,17.1697,0.0137,16.5731,0.0093,16.5751,0.0122,16.1035,0.0061,16.1063,0.0123,15.9143,0.0084,15.9326,0.0138,15,
☄,139.55,491415372,19.386436,-75.221155,22,55,011732.74-751316.1,57737.8644,1,0,6,2,1,0.803,,,,,,,,,19.7873,0.0785,19.4794,0.0915,19.3232,0.0917,19.1143,0.0697,18.9733,0.0465,18.5448,0.1527,,,,,10.1,491415371
☄,139.97,491415440,19.394771,-75.185167,36,36,011734.74-751106.6,57699.4694,0,0,1,1,1,0.514,,,,,,,,,,,,,20.1646,0.022,20.1879,0.2227,,,,,,,,,15,
☄,140.27,491415470,19.571158,-75.24242,70,96,011817.07-751432.7,57791.189,0,0,3,1,1,0.927,,,,,,,,,19.6243,0.0185,19.816,0.1187,19.2891,0.0136,19.4402,0.0733,19.0548,0.0194,19.0577,0.1515,,,,,15,
☄,141.6,491415571,19.575305,-75.168106,84,152,011818.07-751005.1,57684.5381,0,0,2,1,1,0.62,,,,,,,,,19.832,0.0169,19.3871,0.1013,20.0032,0.0452,19.7107,0.0951,,,,,,,,,14.1,491415584
☄,141.65,491415469,19.545673,-75.24427,25,32,011810.96-751439.3,57699.4687,0,0,2,1,1,0.858,,,,,,,,,20.0065,0.0293,20.1222,0.1089,19.5021,0.0285,19.6754,0.1052,,,,,,,,,8.9,491415468
☄,141.9,491415355,19.467324,-75.241847,36,36,011752.15-751430.6,57699.4694,0,0,1,1,1,0.467,,,,,,,,,,,,,20.4265,0.0159,20.5586,0.2224,,,,,,,,,15,
☄,142.64,491415479,19.622292,-75.236164,80,60,011829.35-751410.1,57661.7319,0,0,5,1,1,0.944,,,,,,,,,19.2368,0.0201,19.0057,0.0805,18.7488,0.0388,18.3959,0.0634,18.2877,0.0412,18.1247,0.0954,18.1722,0.0365,18.0092,0.0904,15,
☄,142.66,491415538,19.67835,-75.199257,46,28,011842.80-751157.3,57542.5223,2,0,11,2,1,0.983,,,,,,,,,17.7767,0.0068,17.7696,0.0168,17.1949,0.0215,17.16,0.014,16.7552,0.0076,16.7664,0.016,16.5323,0.0075,16.5128,0.0289,10.9,491415539
☄,144.61,491415468,19.536938,-75.245331,42,25,011808.86-751443.1,57699.4687,0,0,2,1,1,0.702,,,,,,,,,20.3741,0.0357,19.7615,0.1098,19.9722,0.0215,19.7375,0.1435,,,,,,,,,8.9,491415469
☄,146.05,491415594,19.642967,-75.178135,53,28,011834.31-751041.2,57699.4687,0,0,2,1,1,0.515,,,,,,,,,20.511,0.0209,20.5909,0.1389,20.1554,0.0242,20.2091,0.1169,,,,,,,,,15,
☄,147.31,491415481,19.645287,-75.232344,36,36,011834.86-751356.4,57699.4694,0,0,1,1,1,0.442,,,,,,,,,,,,,20.4727,0.0209,20.6306,0.1729,,,,,,,,,15,
☄,148.13,491415513,19.67954,-75.216978,36,36,011843.08-751301.1,57699.4694,0,0,1,1,1,0.473,,,,,,,,,,,,,20.472,0.0123,20.5618,0.2187,,,,,,,,,10.9,491415488
☄,149.22,491415573,19.39995,-75.178882,29,69,011735.98-751043.9,57495.4601,2,0,16,1,1,0.983,17.6535,0.0331,17.6714,0.1263,17.3952,0.0087,17.3631,0.0281,16.2579,0.0116,16.2644,0.0079,15.9518,0.0105,15.9869,0.0308,15.7723,0.0076,15.7857,0.0158,15.7327,0.0067,15.7198,0.0267,7.6,491415456
☄,149.59,491415371,19.376989,-75.22259,30,43,011730.47-751321.3,57837.0495,0,0,4,1,1,0.983,,,,,,,,,17.2509,0.0108,17.2756,0.017,16.5085,0.0105,16.5345,0.0125,15.9932,0.0105,15.9861,0.0155,15.7324,0.0109,15.7539,0.0191,10.1,491415372
☄,149.85,491415539,19.684421,-75.196651,11,33,011844.26-751147.9,57671.8693,3,0,9,2,1,0.982,,,,,,,,,18.3757,0.0143,18.4132,0.0231,17.8274,0.011,17.8221,0.0188,17.3885,0.0087,17.3726,0.0453,17.197,0.0343,17.1372,0.0371,10.9,491415538
☄,150.57,491415593,19.664571,-75.18343,91,34,011839.49-751100.3,57663.0466,0,0,6,1,1,0.595,,,,,,,,,,,,,20.7208,0.0675,21.1109,0.2462,18.7304,0.1027,18.7862,0.1842,18.1109,0.0203,18.0688,0.2072,15,
☄,151.99,491415369,19.414883,-75.236795,36,36,011739.57-751412.4,57699.4694,0,0,1,1,1,0.486,,,,,,,,,,,,,20.4144,0.0555,20.1997,0.1573,,,,,,,,,15,
☄,152.91,491415576,19.474647,-75.164802,20,83,011753.91-750953.2,57525.3343,0,3,10,1,1,0.982,,,,,19.1417,0.0138,19.3082,0.1081,18.1158,0.0112,18.1262,0.0245,17.8914,0.029,17.8997,0.0258,17.7017,0.0182,17.7601,0.0375,17.6374,0.0125,17.721,0.0718,12.4,491415581
☄,152.98,491415478,19.613531,-75.241278,29,22,011827.24-751428.6,57417.7956,0,0,14,2,1,0.983,17.4031,0.0085,17.5491,0.0467,17.0079,0.0255,16.9871,0.0454,16.1541,0.0077,16.16,0.0125,15.9159,0.0089,15.9304,0.0294,15.7421,0.0178,15.7501,0.0126,15.7269,0.008,15.7121,0.0331,15,
☄,153.48,491415456,19.392076,-75.179519,62,101,011734.09-751046.2,57833.3186,3,0,4,1,1,0.929,,,,,,,,,,,,,19.3034,0.0131,19.2793,0.0753,18.0675,0.0105,18.0515,0.0801,17.6109,0.0127,17.5118,0.1209,7.6,491415573
☄,154.76,491415467,19.550859,-75.247757,40,69,011812.20-751451.9,57791.189,0,0,3,1,1,0.959,,,,,,,,,19.3753,0.0168,19.5205,0.085,18.9982,0.0156,19.1186,0.066,18.7517,0.0251,19.009,0.1684,,,,,13.4,491415469
☄,154.86,491415437,19.358554,-75.198702,74,41,011726.05-751155.3,57760.7952,0,5,8,2,1,0.98,,,,,,,,,18.5162,0.0322,18.4871,0.0239,17.9747,0.0079,17.9706,0.0194,17.5862,0.0094,17.5299,0.0346,17.4507,0.01,17.4233,0.0535,15,
☄,154.98,491415584,19.584826,-75.165037,43,39,011820.35-750954.1,57781.2373,0,0,6,1,1,0.946,,,,,,,,,19.0267,0.0109,19.0011,0.0498,18.6867,0.0119,18.6834,0.0508,18.4588,0.0152,18.453,0.0662,18.3473,0.0177,18.4033,0.0902,10.8,491415585
☄,158.25,491415486,19.681666,-75.223548,38,25,011843.59-751324.7,57699.4687,0,0,2,1,1,0.892,,,,,,,,,19.4731,0.0209,19.6575,0.0909,19.6429,0.0167,19.7735,0.1245,,,,,,,,,15,
☄,158.74,491415354,19.439975,-75.243672,25,53,011745.59-751437.2,57544.8535,0,0,6,1,1,0.977,,,,,,,,,18.9347,0.0129,18.952,0.0566,18.379,0.0105,18.4175,0.0361,18.0099,0.0123,17.9812,0.0575,17.7941,0.0274,17.7227,0.1258,15,
☄,160.52,491415574,19.432539,-75.167473,28,30,011743.80-751002.9,57757.0622,0,0,4,1,1,0.727,,,,,,,,,19.622,0.0344,19.3392,0.0727,19.2039,0.0135,19.0868,0.0696,19.0474,0.0232,19.0978,0.0986,,,,,14.4,491415579
☄,160.63,491415373,19.355082,-75.215742,36,36,011725.21-751256.6,57699.4694,0,0,1,1,1,0.485,,,,,,,,,,,,,20.5247,0.0364,20.7639,0.2029,,,,,,,,,14.4,491415367
☄,161.86,491415431,19.348973,-75.204278,26,42,011723.75-751215.4,57760.7952,0,0,8,2,1,0.976,,,,,,,,,18.5797,0.0082,18.586,0.0254,18.2602,0.0265,18.2348,0.0242,18.009,0.0093,17.9851,0.1165,17.9005,0.0283,17.9746,0.0691,12.7,491415430
☄,161.94,491415534,19.701059,-75.206844,36,36,011848.25-751224.6,57699.468,0,0,1,1,1,0.506,,,,,,,,,20.3732,0.017,20.4955,0.1819,,,,,,,,,,,,,8.2,491415533
☄,162.07,491415466,19.530903,-75.250273,19,30,011807.41-751500.9,57398.7554,0,0,8,2,1,0.982,,,,,,,,,17.4397,0.0095,17.4701,0.0331,16.7329,0.0078,16.7645,0.0139,16.2134,0.0076,16.2482,0.0174,15.9855,0.0092,16.035,0.0216,15,
