,r_cntr,object_id,raj2000,dej2000,e_raj2000,e_dej2000,smss_j,mean_epoch,flags,nimaflags,ngood,ngood_min,nch_max,class_star,u_psf,e_u_psf,u_petro,e_u_petro,v_psf,e_v_psf,v_petro,e_v_petro,g_psf,e_g_psf,g_petro,e_g_petro,r_psf,e_r_psf,r_petro,e_r_petro,i_psf,e_i_psf,i_petro,e_i_petro,z_psf,e_z_psf,z_petro,e_z_petro,prox,prox_id
☄,10.89,461798892,176.522896,-84.552102,28,24,114605.49-843307.5,57358.2951,0,6,21,5,1,0.984,,,,,,,,,15.84,0.0131,15.7899,0.0295,15.5022,0.0155,15.4898,0.0356,15.2482,0.005,15.2799,0.0087,15.1688,0.0048,15.1996,0.0089,15,
☄,15.52,461799038,176.469269,-84.553175,24,34,114552.62-843311.4,57629.9707,3,0,5,2,1,0.922,,,,,,,,,,,,,,,,,18.4275,0.0116,18.4505,0.0973,18.3192,0.0429,18.43,0.1368,6.7,461799037
☄,16.29,461799037,176.456212,-84.551782,80,101,114549.49-843306.4,57545.016,3,7,12,5,1,0.982,,,,,,,,,,,,,,,,,16.9574,0.0142,16.937,0.0684,16.5697,0.0096,16.5165,0.0736,4.5,461799023
☄,16.51,461799023,176.452109,-84.550588,56,80,114548.50-843302.1,57669.8343,3,0,8,1,1,0.981,,,,,,,,,,,,,17.3406,0.0192,17.2472,0.1312,17.2665,0.0089,17.2307,0.0196,17.1797,0.0143,17.2181,0.0759,4.5,461799037
☄,32.04,461799039,176.415414,-84.553835,70,24,114539.69-843313.8,57364.725,0,4,19,1,1,0.983,,,,,,,,,17.2284,0.0189,17.347,0.2044,16.8697,0.019,17.0684,0.0855,16.5836,0.0057,16.6351,0.0153,16.4854,0.0121,16.5596,0.0224,15,
☄,33.38,461798891,176.59042,-84.553501,35,29,114621.70-843312.6,57607.8991,3,0,6,3,1,0.969,,,,,,,,,,,,,,,,,17.8765,0.009,17.9281,0.054,17.5935,0.0124,17.5667,0.0566,7,461798890
☄,33.94,461798871,176.599104,-84.549455,46,73,114623.78-843258.0,57545.2791,0,0,12,6,1,0.98,,,,,,,,,,,,,,,,,17.2041,0.0054,17.2256,0.0233,17.0448,0.0153,17.0441,0.0392,14.9,461798891
☄,39.35,461798870,176.56289,-84.540848,56,35,114615.09-843227.0,57629.9699,0,0,5,2,1,0.772,,,,,,,,,,,,,,,,,18.7732,0.013,18.7148,0.0656,18.4747,0.0156,18.6077,0.1128,15,
☄,39.85,461798894,176.532497,-84.560631,36,36,114607.79-843338.2,57497.5424,0,0,1,1,1,0.604,,,,,,,,,,,,,,,,,,,,,18.4602,0.0352,18.2733,0.1498,7.7,461798893
☄,40.42,461798890,176.60917,-84.554317,30,37,114626.20-843315.5,57337.6839,2,2,18,2,1,0.984,,,,,,,,,17.1839,0.0385,17.3449,0.2116,16.7826,0.0574,16.7113,0.081,16.3455,0.0063,16.365,0.019,16.1594,0.0058,16.2192,0.0188,7,461798891
☄,41.57,461798869,176.600012,-84.543444,33,73,114624.00-843236.3,57607.8991,0,0,6,3,1,0.611,,,,,,,,,,,,,,,,,18.488,0.0274,18.3773,0.0563,18.4093,0.0444,18.3227,0.0972,13.4,461798866
☄,46.75,461798893,176.548746,-84.562134,28,32,114611.69-843343.6,57358.2952,0,0,21,2,1,0.984,,,,,,,,,16.9022,0.0226,16.9915,0.1266,16.4909,0.015,16.2938,0.064,16.1459,0.0089,16.185,0.0116,15.999,0.013,16.0325,0.0119,7.7,461798894
☄,47.61,461798866,176.631445,-84.545653,63,55,114631.54-843244.3,57607.8991,0,0,6,3,1,0.883,,,,,,,,,,,,,,,,,18.6243,0.0631,18.733,0.0626,18.4782,0.0837,18.8174,0.1054,9.1,461798865
☄,47.75,461799040,176.368925,-84.554588,54,39,114528.54-843316.5,57529.9685,0,5,8,3,1,0.976,,,,,,,,,,,,,,,,,17.5906,0.0077,17.6362,0.0269,17.2132,0.0144,17.288,0.0425,15,
☄,53.69,461798868,176.657021,-84.549917,36,36,114637.68-843259.7,57497.541,0,0,1,1,1,0.489,,,,,,,,,,,,,,,,,19.4162,0.0202,19.5355,0.1405,,,,,10.2,461798867
☄,55.33,461799024,176.338249,-84.549592,36,36,114521.17-843258.5,57497.541,0,0,1,1,1,0.482,,,,,,,,,,,,,,,,,19.349,0.0305,19.6722,0.221,,,,,15,
☄,56.69,461798865,176.657337,-84.545051,79,177,114637.76-843242.1,57663.0758,0,0,2,2,1,0.494,,,,,,,,,,,,,,,,,19.2562,0.0121,19.3464,0.1327,,,,,5.4,461798863
☄,57.16,461798863,176.652925,-84.543607,116,241,114636.70-843236.9,57607.8984,0,0,3,3,1,0.494,,,,,,,,,,,,,,,,,19.2984,0.0527,19.281,0.1268,,,,,5.4,461798865
☄,58.56,461799019,176.457669,-84.534239,85,57,114549.84-843203.2,57607.8991,0,0,6,3,1,0.937,,,,,,,,,,,,,,,,,18.2236,0.0457,18.2748,0.0633,18.2114,0.0136,18.3277,0.0755,12.2,461799018
☄,62.08,461798888,176.649133,-84.559855,12,71,114635.79-843335.4,57607.8991,0,0,6,3,1,0.799,,,,,,,,,,,,,,,,,18.72,0.018,18.8017,0.1044,18.3795,0.0454,18.6334,0.0916,15,
☄,63.87,461798867,176.686799,-84.55003,7,60,114644.83-843300.1,57553.9824,0,0,5,2,1,0.507,,,,,,,,,,,,,,,,,19.3179,0.0106,19.4513,0.1066,18.7058,0.0325,18.8919,0.137,10.2,461798868
☄,64.7,461798898,176.513021,-84.567929,97,28,114603.12-843404.5,57317.5038,0,0,9,1,1,0.98,,,,,,,,,,,,,17.5577,0.0197,17.6818,0.12,17.3099,0.0102,17.2471,0.0205,17.2042,0.0147,17.2241,0.0352,15,
☄,66.97,461798885,176.688621,-84.555045,30,24,114645.26-843318.1,57431.9351,0,4,16,1,1,0.983,,,,,,,,,,,,,18.2228,0.0127,18.3314,0.0491,16.6944,0.0045,16.7495,0.0111,16.0828,0.0122,16.1437,0.0303,10.3,461798883
☄,69.93,461798883,176.702846,-84.552507,57,31,114648.68-843309.0,57568.0921,0,0,8,1,1,0.918,,,,,,,,,,,,,19.1206,0.0127,18.9916,0.0834,18.4804,0.0147,18.4104,0.0541,18.2301,0.0533,18.0882,0.1218,10.3,461798885
☄,70.64,461799018,176.453121,-84.530891,69,67,114548.74-843151.2,57607.8991,0,0,6,3,1,0.564,,,,,,,,,,,,,,,,,19.2613,0.0748,19.3663,0.0846,18.6198,0.0184,18.8383,0.127,11.2,461799016
☄,74.29,461798889,176.657466,-84.564239,32,41,114637.79-843351.2,57568.0921,0,0,8,1,1,0.492,,,,,,,,,,,,,19.428,0.0613,19.0178,0.1109,18.9701,0.0446,18.5532,0.0713,18.6692,0.0507,18.3437,0.0883,15,
☄,75.76,461798864,176.718358,-84.546469,17,29,114652.40-843247.2,57578.1704,0,0,7,1,1,0.941,,,,,,,,,,,,,18.5946,0.011,18.6892,0.0608,18.2381,0.0095,18.1737,0.0385,18.0356,0.0278,18.0815,0.1174,15,
☄,77.13,461799042,176.291457,-84.558206,22,28,114509.94-843329.5,57278.9919,0,6,22,5,1,0.986,,,,,,,,,15.6596,0.0095,15.6335,0.0402,15.2751,0.0055,15.2937,0.0192,15.0493,0.0057,15.0705,0.008,14.9731,0.007,15.0083,0.0114,15,
☄,78.58,461798884,176.709724,-84.558963,22,32,114650.33-843332.2,57578.1706,3,0,7,1,1,0.977,,,,,,,,,,,,,17.921,0.0108,17.865,0.0358,17.6614,0.0129,17.6602,0.0247,17.5491,0.0087,17.6348,0.0523,6,461798886
☄,79.54,461798862,176.703639,-84.539351,72,48,114648.87-843221.6,57643.2907,0,2,7,3,1,0.975,,,,,,,,,,,,,,,,,17.6208,0.0077,17.6401,0.0313,17.5352,0.012,17.6764,0.0457,9.4,461798859
☄,81.17,461799016,176.434949,-84.52832,87,84,114544.38-843141.9,57295.6446,3,2,19,1,2,0.479,,,,,,,,,17.4175,0.0764,16.9037,0.0995,16.8883,0.0397,16.5734,0.1024,,,,,,,,,11.2,461799018
☄,81.28,461799025,176.276807,-84.54227,23,28,114506.43-843232.1,57333.3761,0,4,20,4,1,0.984,,,,,,,,,16.0182,0.009,16.0872,0.0347,15.6399,0.0091,15.5939,0.0236,15.4272,0.0056,15.4546,0.0083,15.3789,0.0041,15.4192,0.0143,11.5,461799026
☄,81.29,461798886,176.709956,-84.560631,34,32,114650.38-843338.2,57451.4795,3,0,14,1,1,0.98,,,,,,,,,,,,,18.0384,0.0113,17.9793,0.0384,17.2853,0.0089,17.3008,0.0226,16.9391,0.0253,16.9678,0.0663,6,461798884
☄,82.55,461799045,176.359001,-84.568629,71,59,114526.16-843407.0,57482.9995,0,4,13,2,1,0.982,,,,,,,,,,,,,17.4185,0.1014,17.7644,0.1162,17.1655,0.0092,17.1968,0.0225,17.0832,0.01,17.1397,0.0464,15,
☄,83.2,461798861,176.693583,-84.536028,30,51,114646.45-843209.7,57423.891,3,5,19,3,1,0.983,,,,,,,,,16.4025,0.0184,16.3727,0.0971,16.0416,0.0137,15.9899,0.1005,15.7936,0.0047,15.8023,0.0079,15.7239,0.0078,15.735,0.0174,6.7,461798860
☄,88.45,461798859,176.721825,-84.537399,25,32,114653.23-843214.6,57571.4706,1,0,8,1,1,0.973,,,,,,,,,,,,,18.3936,0.0105,18.389,0.0493,17.7815,0.0078,17.8738,0.0266,17.5589,0.0132,17.7144,0.0645,9.4,461798862
☄,89.25,461798860,176.702438,-84.534384,16,28,114648.58-843203.7,57423.891,3,7,19,3,1,0.987,,,,,,,,,15.814,0.0154,15.6247,0.0701,15.2791,0.0143,15.2745,0.0308,14.9174,0.0049,14.9398,0.006,14.7591,0.0078,14.7972,0.0078,6.7,461798861
☄,89.99,461799026,176.245919,-84.543533,33,25,114459.02-843236.7,57629.9699,0,0,5,2,1,0.975,,,,,,,,,,,,,,,,,17.7247,0.0224,17.7794,0.0292,17.5881,0.0114,17.7707,0.0681,11.5,461799025
☄,90.92,461799021,176.303291,-84.533039,43,88,114512.78-843158.9,57412.8722,2,3,16,3,1,0.982,,,,,,,,,,,,,16.842,0.0166,16.9376,0.0887,16.125,0.0071,15.9686,0.0209,15.799,0.0099,15.7004,0.0493,4.4,461799020
☄,91.56,461798887,176.715444,-84.565144,30,53,114651.70-843354.5,57479.1275,0,3,18,1,1,0.982,,,,,,,,,17.4733,0.0272,17.4399,0.1334,17.1961,0.0256,17.229,0.0199,16.9922,0.0081,17.0166,0.0137,16.9166,0.0117,16.9675,0.0285,11,461798895
☄,94.01,461799017,176.376892,-84.526661,36,36,114530.45-843135.9,57828.6105,0,0,1,1,1,0.412,,,,,,,,,,,,,,,,,19.3638,0.049,19.2185,0.129,,,,,15,
☄,94.22,461799043,176.239158,-84.558496,25,51,114457.39-843330.5,57663.0758,0,0,2,2,1,0.498,,,,,,,,,,,,,,,,,19.2355,0.0221,19.2695,0.1009,,,,,15,
☄,94.97,461799027,176.222714,-84.548545,84,72,114453.45-843254.7,57438.7945,3,2,17,3,1,0.982,,,,,,,,,,,,,17.1502,0.0229,17.0695,0.1919,16.7338,0.0088,16.7515,0.0259,16.5758,0.015,16.616,0.0456,7.6,461799041
☄,95.32,461799020,176.294131,-84.532183,36,36,114510.59-843155.8,57497.5424,3,0,1,1,1,0.928,,,,,,,,,,,,,,,,,,,,,17.5865,0.0184,17.5613,0.0851,4.4,461799021
☄,95.67,461798876,176.770014,-84.557029,31,25,114704.80-843325.3,57568.0921,0,0,8,1,1,0.893,,,,,,,,,,,,,18.659,0.0127,18.744,0.0644,18.4053,0.0158,18.4895,0.0611,18.3441,0.0137,18.3404,0.0894,15,
☄,97.94,461799015,176.457866,-84.523093,98,44,114549.88-843123.1,57607.8991,0,0,6,3,1,0.748,,,,,,,,,,,,,,,,,18.7429,0.0263,18.836,0.0664,18.4075,0.0426,18.591,0.0948,15,
☄,98.8,461798895,176.716752,-84.568186,39,35,114652.02-843405.4,57585.1525,0,0,7,3,1,0.758,,,,,,,,,,,,,,,,,18.888,0.0126,19.0416,0.1159,18.3522,0.0135,18.5077,0.0811,11,461798887
☄,98.89,461798585,176.560598,-84.523142,128,48,114614.54-843123.3,57647.1518,0,0,7,1,1,0.979,,,,,,,,,,,,,17.4142,0.0355,17.5079,0.1128,17.4235,0.0066,17.4684,0.0238,17.3675,0.0083,17.5277,0.053,15,
☄,99.36,461798897,176.64748,-84.573798,23,21,114635.39-843425.6,57427.1293,0,8,22,1,1,0.984,,,,,16.9263,0.0122,17.1049,0.0643,15.739,0.0066,15.7217,0.0342,15.3323,0.006,15.3362,0.0184,15.0851,0.0059,15.1139,0.0104,15.0063,0.0044,15.0349,0.0173,15,
☄,99.87,461799041,176.207924,-84.550111,18,61,114449.90-843300.3,57383.2173,2,3,15,2,1,0.982,,,,,,,,,,,,,17.1893,0.055,17.2366,0.2246,16.601,0.0064,16.5569,0.0297,16.36,0.0089,16.3384,0.0438,7.6,461799027
☄,100.32,461799048,176.244775,-84.563797,190,216,114458.74-843349.6,57663.0758,0,0,2,2,1,0.491,,,,,,,,,,,,,,,,,19.3346,0.0231,19.2363,0.1165,,,,,15,
☄,100.64,461799046,176.446913,-84.577499,31,63,114547.25-843438.9,57607.8991,0,0,6,3,1,0.972,,,,,,,,,,,,,,,,,17.9174,0.0155,17.9581,0.0361,17.7667,0.0186,17.7589,0.1111,11.4,461799107
☄,101.24,461798858,176.692089,-84.528628,53,167,114646.10-843143.0,57607.8984,0,0,3,3,1,0.672,,,,,,,,,,,,,,,,,19.3664,0.0796,18.703,0.0795,,,,,15,
☄,103.15,461798586,176.502528,-84.521347,50,39,114600.60-843116.8,57221.3296,0,3,20,3,1,0.987,,,,,,,,,16.5901,0.0335,16.5565,0.1085,16.4113,0.0139,16.3589,0.1232,16.1967,0.0064,16.2127,0.0166,16.1399,0.0179,16.162,0.0345,15,
☄,106.34,461799047,176.390253,-84.577648,24,25,114533.66-843439.5,57566.1524,0,0,9,1,1,0.98,,,,,,,,,,,,,17.4725,0.0476,17.8274,0.1393,17.2726,0.0062,17.317,0.0234,17.1973,0.0272,17.249,0.0494,13.9,461799107
☄,106.41,461799044,176.197477,-84.557009,25,20,114447.39-843325.2,57169.0777,0,3,25,1,1,0.991,16.7342,0.0122,16.8041,0.1525,16.3579,0.0412,16.286,0.0918,14.6768,0.0061,14.6703,0.0279,14.1704,0.0064,14.1599,0.0125,13.8153,0.0054,13.7993,0.0069,13.6686,0.0063,13.6766,0.0062,15,
☄,106.96,461798896,176.718665,-84.571288,24,22,114652.47-843416.6,57299.3098,0,4,25,1,1,0.983,,,,,17.6383,0.0145,17.9266,0.1185,16.4526,0.0205,16.2545,0.1153,16.0418,0.0098,16.0475,0.0247,15.7824,0.0048,15.8136,0.0066,15.6738,0.0119,15.699,0.0178,11.2,461798895
☄,107.74,461798971,176.516644,-84.579885,58,29,114603.99-843447.5,57629.9704,0,0,5,2,1,0.805,,,,,,,,,,,,,,,,,18.744,0.02,18.8559,0.0712,18.6422,0.0153,18.6477,0.1015,15,
☄,110.41,461799107,176.424148,-84.579816,36,36,114541.79-843447.3,57855.6402,0,3,1,1,1,0.92,,,,,,,,,,,,,,,,,,,,,17.7542,0.1402,18.6245,0.1312,9.3,461799108
☄,110.63,461799049,176.305167,-84.574566,67,62,114513.24-843428.4,57399.0086,0,0,13,2,1,0.986,,,,,,,,,,,,,17.3043,0.053,17.4504,0.122,16.9725,0.0109,16.9808,0.0162,16.8215,0.0089,16.8327,0.0355,15,
☄,112.85,461798854,176.818658,-84.541914,30,25,114716.47-843230.8,57403.8272,0,6,15,4,1,0.982,,,,,,,,,,,,,17.1568,0.0373,17.1994,0.0261,16.7395,0.006,16.7458,0.0233,16.5756,0.0137,16.6519,0.0246,15,
☄,114.64,461798857,176.738752,-84.52769,24,35,114657.30-843139.6,57607.8991,0,0,6,3,1,0.633,,,,,,,,,,,,,,,,,19.0302,0.0316,19.1742,0.0988,18.4769,0.0281,18.7438,0.1251,15,
☄,116.44,461798584,176.631243,-84.520168,85,56,114631.49-843112.6,57566.0355,0,1,9,1,1,0.982,,,,,,,,,,,,,17.4885,0.0965,17.3467,0.1037,17.0713,0.0064,17.1199,0.0265,16.8801,0.0086,16.9265,0.0392,15,
☄,117.14,461798879,176.786065,-84.567975,32,27,114708.65-843404.7,57591.6085,0,0,6,1,1,0.689,,,,,,,,,,,,,19.4364,0.0142,19.3773,0.1075,18.9323,0.0322,18.999,0.0758,18.7067,0.0532,18.7424,0.1472,15,
☄,118.31,461799108,176.404085,-84.581583,61,36,114536.98-843453.6,57663.0758,0,0,2,2,1,0.49,,,,,,,,,,,,,,,,,19.3253,0.0177,19.3121,0.0983,,,,,9.3,461799107
☄,118.72,461798856,176.846448,-84.547888,36,27,114723.14-843252.3,57513.709,0,0,10,1,1,0.974,,,,,,,,,,,,,19.3829,0.0126,19.3256,0.114,17.7576,0.0167,17.8235,0.0564,17.1372,0.0083,17.1857,0.0288,15,
☄,119.09,461798877,176.812785,-84.564637,27,115,114715.06-843352.6,57432.0645,0,5,16,1,1,0.983,,,,,,,,,17.3131,0.0205,17.4332,0.1523,16.7892,0.0107,16.7971,0.0146,16.5005,0.0045,16.5221,0.0095,16.3827,0.0058,16.417,0.0161,15,
☄,121.35,461798715,176.421931,-84.517121,110,148,114541.26-843101.6,57607.8984,0,0,3,3,1,0.513,,,,,,,,,,,,,,,,,19.2601,0.0331,19.5736,0.1287,,,,,10,461798716
☄,122.47,461798846,176.832412,-84.537416,36,36,114719.77-843214.6,57855.6402,0,2,1,1,1,0.844,,,,,,,,,,,,,,,,,,,,,17.4714,0.0912,18.1823,0.163,8.3,461798845
☄,122.48,461799022,176.21143,-84.529913,32,63,114450.74-843147.6,57497.5424,0,0,2,2,1,0.523,,,,,,,,,,,,,,,,,19.044,0.0185,19.2252,0.1547,,,,,15,
☄,122.5,461798841,176.791884,-84.530336,17,28,114710.05-843149.2,57361.9373,0,1,16,3,1,0.983,,,,,,,,,,,,,16.8828,0.0166,16.8855,0.0216,16.3609,0.0063,16.3937,0.01,16.1628,0.0067,16.2154,0.0227,15,
☄,122.8,461799109,176.318165,-84.579442,86,66,114516.35-843445.9,57529.9665,0,0,8,4,1,0.979,,,,,,,,,,,,,,,,,17.3622,0.0144,17.4239,0.0242,17.2878,0.0144,17.364,0.0372,15,
☄,124.92,461798716,176.393162,-84.516826,40,60,114534.35-843100.5,57629.9707,0,0,5,2,1,0.905,,,,,,,,,,,,,,,,,18.4221,0.0097,18.4341,0.0577,18.2914,0.0329,18.4105,0.1184,10,461798715
☄,126.29,461799050,176.130813,-84.549068,38,43,114431.39-843256.6,57497.5431,0,0,4,2,1,0.871,,,,,,,,,,,,,,,,,18.3508,0.0121,18.5147,0.0708,18.4408,0.0107,18.6321,0.0834,12.6,461799034
☄,126.32,461799052,176.139853,-84.557934,20,51,114433.56-843328.5,57663.0765,0,0,4,2,1,0.878,,,,,,,,,,,,,,,,,18.7449,0.0162,19.0448,0.1026,18.4494,0.0136,18.4879,0.1169,15,
☄,127.38,461798583,176.553408,-84.514985,26,47,114612.81-843053.9,57310.5381,0,0,13,2,1,0.983,,,,,,,,,,,,,16.845,0.0575,16.8567,0.1891,16.6634,0.0055,16.6891,0.0176,16.528,0.0078,16.5823,0.0295,15,
☄,127.68,461798844,176.827871,-84.533111,21,22,114718.68-843159.1,57568.0921,0,0,8,1,1,0.975,,,,,,,,,,,,,18.0803,0.0105,18.1653,0.0429,17.8343,0.0159,17.9265,0.0283,17.7695,0.0136,17.7665,0.0905,10.3,461798845
☄,129.32,461798845,176.845359,-84.535453,13,25,114722.88-843207.6,57578.1709,0,0,7,1,1,0.972,,,,,,,,,,,,,18.0208,0.0111,18.0271,0.0346,17.7771,0.0073,17.8585,0.0632,17.6865,0.0165,17.7918,0.0661,8.3,461798846
☄,133.17,461799032,176.127423,-84.53933,83,36,114430.58-843221.5,57663.0758,0,0,2,2,1,0.492,,,,,,,,,,,,,,,,,19.4002,0.0389,19.3818,0.1595,,,,,15,
☄,134.39,461799034,176.109089,-84.546242,24,44,114426.18-843246.4,57607.8991,0,0,6,3,1,0.953,,,,,,,,,,,,,,,,,18.1021,0.0428,18.1548,0.0511,17.9962,0.0383,18.0898,0.0682,12.6,461799050
☄,135.13,461799059,176.129465,-84.563169,36,36,114431.07-843347.4,57497.541,0,0,1,1,1,0.502,,,,,,,,,,,,,,,,,19.3027,0.0337,19.2708,0.2419,,,,,9.1,461799053
☄,135.5,461798852,176.886477,-84.54179,5,112,114732.75-843230.4,57663.0758,0,0,2,2,1,0.498,,,,,,,,,,,,,,,,,19.3348,0.019,19.4465,0.1503,,,,,12.4,461798853
☄,135.5,461798855,176.896294,-84.550308,68,41,114735.11-843301.1,57555.8742,0,0,4,1,1,0.52,,,,,,,,,,,,,19.6756,0.0161,19.5625,0.1586,19.2613,0.0421,19.431,0.0945,,,,,15,
☄,135.73,461798719,176.344182,-84.515343,55,69,114522.60-843055.2,57415.2497,0,0,11,5,1,0.981,,,,,,,,,,,,,,,,,17.284,0.0153,17.3362,0.0281,17.1604,0.0286,17.2823,0.0393,15,
☄,136.6,461799111,176.275603,-84.581435,23,84,114506.14-843453.1,57629.9699,0,0,5,2,1,0.782,,,,,,,,,,,,,,,,,18.7715,0.0619,18.8783,0.0681,18.4444,0.1233,18.7616,0.1399,9.1,461799112
☄,137.08,461798843,176.878369,-84.537531,26,24,114730.80-843215.1,57536.4307,0,0,6,1,1,0.973,,,,,,,,,,,,,18.339,0.0148,18.3585,0.0488,17.7725,0.0072,17.7208,0.0521,17.6434,0.0111,17.604,0.0593,13.6,461798845
☄,139.52,461798853,176.904151,-84.544783,40,34,114736.99-843241.2,57568.0921,0,0,8,1,1,0.888,,,,,,,,,,,,,18.996,0.0114,19.1646,0.1021,18.6901,0.0372,18.721,0.0731,18.5278,0.0167,18.4292,0.1125,12.4,461798852
☄,139.97,461799053,176.10879,-84.561575,54,71,114426.10-843341.6,57497.5424,0,0,2,2,1,0.489,,,,,,,,,,,,,,,,,19.3405,0.0182,19.6621,0.1496,,,,,9.1,461799059
☄,140.25,461798968,176.740129,-84.581634,29,64,114657.63-843453.8,57568.0921,0,0,8,1,1,0.889,,,,,,,,,,,,,19.3741,0.0234,19.5679,0.1331,18.5982,0.0287,18.6765,0.0524,18.369,0.0318,18.3492,0.083,15,
☄,140.41,461799051,176.089357,-84.550524,23,115,114421.44-843301.8,57563.7568,0,0,5,2,1,0.827,,,,,,,,,,,,,,,,,18.7426,0.0147,18.878,0.0772,18.7272,0.0367,18.7874,0.1044,15,
☄,142.59,461798972,176.576374,-84.588944,9,35,114618.32-843520.1,57497.5431,0,0,4,2,1,0.732,,,,,,,,,,,,,,,,,18.6988,0.0131,18.7486,0.0797,18.7274,0.0166,18.8957,0.124,15,
☄,142.88,461798713,176.502493,-84.510311,19,22,114600.59-843037.1,56976.101,0,3,14,1,1,0.988,14.8477,0.0193,14.7042,0.0191,14.3414,0.0061,14.3142,0.018,12.0316,0.0061,12.0103,0.0146,11.4328,0.0074,11.4291,0.0152,11.0658,0.0105,11.0668,0.0105,10.8718,0.0074,10.8797,0.0074,14,461798578
☄,145.03,461798582,176.663623,-84.512855,82,42,114639.26-843046.2,57629.9699,0,0,5,2,1,0.796,,,,,,,,,,,,,,,,,18.7786,0.0139,18.5646,0.0656,18.5781,0.0218,18.8853,0.1319,8.8,461798580
☄,145.26,461799112,176.268605,-84.583884,51,52,114504.46-843501.9,57629.9704,0,0,5,2,1,0.856,,,,,,,,,,,,,,,,,18.7041,0.0412,18.7425,0.068,18.6561,0.0144,18.7574,0.1574,9.1,461799111
☄,147.39,461798581,176.699087,-84.513718,27,179,114647.78-843049.3,56992.8083,2,8,19,1,1,0.997,16.6931,0.0276,16.6122,0.1242,16.1109,0.0088,16.0237,0.0598,13.7244,0.0076,13.6362,0.0086,13.0406,0.0062,12.9652,0.0146,12.502,0.0106,12.4577,0.0169,12.2702,0.0047,12.244,0.0188,8.4,461798580
☄,148.18,461799110,176.364768,-84.589121,81,45,114527.54-843520.8,57580.3098,0,0,4,2,1,0.776,,,,,,,,,,,,,,,,,18.7675,0.0108,18.9038,0.0922,18.6077,0.1012,18.5562,0.2469,15,
☄,148.18,461798720,176.247113,-84.516625,69,33,114459.30-843059.8,57643.2907,0,0,7,3,1,0.968,,,,,,,,,,,,,,,,,17.8505,0.0071,17.8846,0.0345,17.5124,0.0169,17.5127,0.0406,14.7,461798718
☄,148.18,461798880,176.85478,-84.573744,27,21,114725.14-843425.4,57568.0921,0,0,8,1,1,0.967,,,,,,,,,,,,,18.7269,0.012,18.7789,0.0725,18.1445,0.0121,18.0858,0.0338,17.8761,0.02,17.8739,0.196,15,
☄,148.32,461799113,176.188501,-84.578752,114,94,114445.24-843443.5,57482.9996,0,0,13,6,1,0.521,,,,,,,,,,,,,,,,,17.3331,0.026,16.979,0.023,17.0139,0.0246,16.7622,0.0331,15,
☄,148.83,461798718,176.281864,-84.514263,36,36,114507.64-843051.3,57497.541,0,0,1,1,1,0.41,,,,,,,,,,,,,,,,,19.4754,0.0233,19.6608,0.1705,,,,,14.7,461798720
☄,148.88,461798882,176.814757,-84.578658,35,31,114715.54-843443.1,57544.2075,0,0,5,1,1,0.691,,,,,,,,,,,,,19.4673,0.0429,19.085,0.0875,19.0166,0.0262,18.8645,0.0766,,,,,15,
☄,151.67,461798851,176.94358,-84.550165,20,60,114746.45-843300.5,57607.8991,3,0,6,3,1,0.962,,,,,,,,,,,,,,,,,17.9441,0.0105,17.8646,0.0346,17.7671,0.0323,17.7177,0.0564,7.1,461798850
☄,151.86,461798580,176.68635,-84.511739,24,25,114644.72-843042.2,57569.1625,3,0,5,2,1,0.982,,,,,,,,,,,,,,,,,15.8391,0.0096,15.8061,0.0103,15.7142,0.0113,15.6075,0.0336,8.4,461798581
☄,151.96,461798708,176.438265,-84.508201,61,36,114545.18-843029.5,57497.5424,0,0,2,2,1,0.62,,,,,,,,,,,,,,,,,19.0671,0.0172,19.2642,0.1251,,,,,15,
☄,152.07,461799033,176.064727,-84.541474,60,67,114415.53-843229.3,57607.8991,0,0,6,3,1,0.847,,,,,,,,,,,,,,,,,18.6766,0.0278,18.7097,0.0753,18.6808,0.0302,18.9324,0.1424,14.9,461799036
☄,152.43,461799054,176.057928,-84.555636,20,25,114413.90-843320.2,57327.0878,0,13,24,4,1,0.993,,,,,,,,,16.2041,0.0181,16.248,0.0697,15.7113,0.0121,15.7364,0.0243,15.3318,0.0064,15.3552,0.0069,15.1811,0.0096,15.2156,0.0167,15,
☄,153.51,461798578,176.530256,-84.507455,33,36,114607.26-843026.8,57587.0679,1,0,4,1,1,0.952,,,,,,,,,,,,,,,,,17.4832,0.0307,17.3478,0.0488,17.3774,0.0263,16.8853,0.1462,12.2,461798577
☄,153.65,461798842,176.922183,-84.535524,28,27,114741.32-843207.8,57578.1704,0,0,7,1,1,0.919,,,,,,,,,,,,,18.8074,0.0131,18.8286,0.0675,18.5111,0.0093,18.6721,0.0779,18.5041,0.0359,18.554,0.1675,15,
☄,155.16,461798714,176.370374,-84.50871,14,33,114528.88-843031.3,57643.2907,0,0,7,3,1,0.968,,,,,,,,,,,,,,,,,17.8284,0.018,17.8211,0.0313,17.7056,0.0274,17.751,0.0469,15,
☄,155.78,461798840,176.889548,-84.527685,43,59,114733.49-843139.6,57578.1706,3,0,7,1,1,0.971,,,,,,,,,,,,,18.3098,0.0139,18.2695,0.0548,17.68,0.0061,17.6681,0.026,17.4706,0.0107,17.4884,0.0491,3.8,461798839
☄,155.91,461799055,176.059129,-84.561223,52,35,114414.19-843340.4,57607.8991,0,0,6,3,1,0.962,,,,,,,,,,,,,,,,,17.94,0.0345,18.0174,0.0376,17.8879,0.0318,17.9261,0.0644,15,
