	r_cntr	object_id	raj2000	dej2000	e_raj2000	e_dej2000	smss_j	mean_epoch	flags	nimaflags	ngood	ngood_min	nch_max	class_star	u_psf	e_u_psf	u_petro	e_u_petro	v_psf	e_v_psf	v_petro	e_v_petro	g_psf	e_g_psf	g_petro	e_g_petro	r_psf	e_r_psf	r_petro	e_r_petro	i_psf	e_i_psf	i_petro	e_i_petro	z_psf	e_z_psf	z_petro	e_z_petro	prox	prox_id
☄	891.31	90036413	144.965702	-3.436968	21	19	093951.76-032613.0	57288.7773	0	0	22	2	1	0.984	17.9849	0.0128	17.863	0.1443	17.5767	0.0091	17.648	0.0427	16.5435	0.0057	16.5365	0.0107	16.242	0.007	16.2633	0.0155	16.0817	0.0052	16.1107	0.0087	16.0347	0.0083	16.0758	0.0124	15.0	
☄	891.68	90037223	144.967715	-3.289926	245	89	093952.25-031723.7	57409.9945	0	0	3	3	1	0.608																	19.7961	0.1023	19.7936	0.0887					15.0	
☄	891.75	90036402	144.956793	-3.392819	23	36	093949.63-032334.1	57493.773	0	0	15	2	1	0.979									20.0841	0.0247	20.0669	0.0817	19.1341	0.01	19.233	0.0699	17.694	0.0116	17.773	0.0166	17.1289	0.0073	17.1919	0.0233	15.0	
☄	892.39	90037228	144.978216	-3.262728	25	54	093954.77-031545.8	57410.3309	0	0	3	1	1	0.649													20.5589	0.0286	20.4811	0.1223	19.673	0.0577	19.1804	0.0938					11.0	90037227
☄	892.76	90037266	145.010461	-3.210834	25	71	094002.51-031239.0	57410.3311	0	0	6	1	1	0.011									19.2297	0.1682	17.8767	0.0352	18.8119	0.1863	17.4448	0.0315	18.4659	0.1379	17.1664	0.0513	18.2774	0.1493	16.8871	0.0685	15.0	
☄	892.83	90036242	145.173583	-3.61302	36	36	094041.65-033646.8	58189.5431	0	0	1	1	1	0.386													21.0064	0.0225	21.3062	0.2068									15.0	
☄	892.92	90036406	144.977149	-3.468994	70	49	093954.51-032808.3	57896.8322	0	0	4	2	1	0.497													20.9132	0.0661	20.9709	0.114	19.8917	0.0774	19.8633	0.1227					11.6	90036407
☄	893.52	90036192	145.07847	-3.581328	36	36	094018.83-033452.7	58189.5431	0	0	1	1	1	0.473													20.824	0.0846	20.3139	0.1366									15.0	
☄	894.88	90038068	145.423678	-3.250622	36	36	094141.68-031502.2	57021.7256	0	0	1	1	1	0.614																	19.0405	0.0172	19.3033	0.1381					15.0	
☄	896.54	90036403	144.954987	-3.387904	26	31	093949.19-032316.4	57328.075	0	0	28	1	1	0.984	19.1088	0.0555	20.0864	0.4055	18.7657	0.0159	18.4425	0.3154	16.7828	0.0116	16.7824	0.0131	16.2169	0.008	16.2347	0.0138	15.8557	0.0041	15.8755	0.0065	15.7093	0.0047	15.7451	0.0089	15.0	
