	r_cntr	object_id	raj2000	dej2000	e_raj2000	e_dej2000	smss_j	mean_epoch	flags	nimaflags	ngood	ngood_min	nch_max	class_star	u_psf	e_u_psf	u_petro	e_u_petro	v_psf	e_v_psf	v_petro	e_v_petro	g_psf	e_g_psf	g_petro	e_g_petro	r_psf	e_r_psf	r_petro	e_r_petro	i_psf	e_i_psf	i_petro	e_i_petro	z_psf	e_z_psf	z_petro	e_z_petro	prox	prox_id
☄	1375.84	486111899	321.029872	-66.806676	36	36	212407.16-664824.0	56878.5584	0	0	1	1	1	0.501																					18.1417	0.0246	18.3932	0.1772	15.0	
☄	1376.37	486133238	321.989378	-66.417698	60	24	212757.45-662503.7	56928.9357	0	0	6	1	1	0.977													17.7084	0.0206	18.0118	0.1401	16.6129	0.0097	16.6327	0.0397	16.1727	0.0094	16.2372	0.0761	12.9	486133237
☄	1376.63	486135058	322.882031	-66.642768	62	54	213131.68-663833.9	56878.558	0	0	3	1	1	0.755													17.9076	0.0409	17.9384	0.1461	17.8218	0.0208	17.8047	0.1292	17.6979	0.0304	17.868	0.1206	15.0	
☄	1376.91	486115171	322.969451	-66.781835	36	36	213152.66-664654.6	56878.558	0	0	1	1	1	0.52																	18.261	0.0667	17.9187	0.1483					15.0	
☄	1377.55	486113383	321.308923	-67.070413	47	60	212514.14-670413.4	57097.65	0	0	6	2	1	0.859													17.2842	0.0732	17.5262	0.1938	16.865	0.0117	17.1016	0.216	16.6791	0.0132	16.8887	0.1105	10.0	486113384
☄	1377.86	486112798	321.282262	-66.543659	92	123	212507.74-663237.1	56878.5582	0	0	2	1	1	0.593																	17.9715	0.0361	17.7537	0.1638	17.9366	0.0553	17.5742	0.1749	5.7	486112799
☄	1377.86	486113109	321.642758	-66.444476	59	18	212634.26-662640.1	57008.2091	0	0	11	1	1	0.982					17.347	0.014	17.4529	0.1603	16.3625	0.0137	16.4219	0.0623	16.1112	0.007	16.1414	0.0334	15.9545	0.0079	16.0093	0.026	15.9274	0.008	15.9924	0.0261	15.0	
☄	1378.73	486115289	322.910267	-66.937134	59	25	213138.46-665613.6	56878.5582	0	0	2	1	1	0.661																	18.1104	0.0322	18.2623	0.1826	17.8265	0.056	18.356	0.2353	15.0	
☄	1378.95	486133237	321.980574	-66.417036	16	35	212755.33-662501.3	56968.4184	0	0	11	2	1	0.979									17.0639	0.0297	17.1418	0.1464	16.7009	0.0164	16.8355	0.0621	16.4709	0.0132	16.4788	0.0372	16.3905	0.0084	16.393	0.0371	12.9	486133238
☄	1379.07	486134976	322.765899	-66.56581	12	23	213103.81-663356.9	57044.3741	0	0	24	3	1	0.983	16.9146	0.0262	16.9431	0.1389	16.5953	0.0655	16.6897	0.0713	15.3845	0.0062	15.4071	0.0287	15.0987	0.006	15.1268	0.0182	14.9332	0.0058	14.9577	0.0203	14.927	0.0056	14.9726	0.012	15.0	
☄	1379.2	486115203	322.680053	-67.075334	21	36	213043.21-670431.2	57060.5971	0	0	8	2	1	0.945									16.9907	0.0114	17.1564	0.0792	16.504	0.0089	16.431	0.0583	16.1472	0.0104	16.1082	0.0654	16.1619	0.0269	16.1943	0.0507	15.0	
☄	1379.39	486135059	322.877126	-66.636822	25	30	213130.51-663812.5	56994.3177	0	0	19	2	1	0.984	17.2573	0.0523	17.1314	0.0868	16.9728	0.0392	16.8619	0.1367	15.389	0.0055	15.3977	0.0219	14.9745	0.0099	15.0054	0.0133	14.7034	0.0148	14.7301	0.0235	14.6365	0.009	14.6833	0.0125	13.8	486135060
☄	1379.5	486113418	321.511251	-67.132067	40	35	212602.70-670755.4	56878.5582	0	0	2	1	1	0.628																	18.052	0.0279	18.2201	0.1667	17.933	0.0457	17.8196	0.1402	15.0	
☄	1379.5	486115270	322.868738	-66.974789	36	36	213128.49-665829.2	56878.5584	0	0	1	1	1	0.448																					18.1143	0.0498	17.8447	0.1516	15.0	
☄	1379.73	486111689	321.112615	-66.959621	29	27	212427.02-665734.6	56994.3708	0	0	9	1	1	0.969									17.9087	0.0365	18.0839	0.259	17.4436	0.0771	17.5045	0.0888	16.9281	0.0185	17.0946	0.0727	16.8285	0.0089	16.8644	0.0544	15.0	
☄	1380.73	486133301	322.310306	-66.436771	35	96	212914.47-662612.3	56960.8454	0	0	4	1	1	0.634																	18.0202	0.1055	17.5504	0.1079	17.5977	0.0275	17.3952	0.1924	15.0	
☄	1380.76	486111867	321.090689	-66.665512	27	22	212421.76-663955.8	57106.9623	0	0	12	3	1	0.981									15.7595	0.02	15.811	0.0967	15.4458	0.0167	15.4492	0.0271	15.2833	0.0065	15.2765	0.0375	15.232	0.0087	15.2184	0.0242	15.0	
☄	1380.8	486112794	321.235447	-66.56435	28	25	212456.50-663351.6	57041.2653	0	0	15	3	1	0.979									17.2622	0.0115	17.3224	0.0965	16.8732	0.0099	16.8641	0.0837	16.5956	0.0333	16.5946	0.0394	16.5646	0.0101	16.6356	0.0417	15.0	
☄	1380.93	486133309	322.328217	-66.439197	39	58	212918.77-662621.1	57015.5941	0	0	5	2	1	0.667																	17.7445	0.0539	17.1888	0.2175	17.4168	0.0492	16.8147	0.1573	15.0	
☄	1380.94	486113038	321.489977	-66.474054	37	25	212557.59-662826.5	57015.594	0	0	5	1	1	0.977													17.9541	0.0299	18.1727	0.1699	16.8006	0.0109	16.8221	0.0644	16.427	0.0105	16.5577	0.0429	15.0	
☄	1381.28	486113419	321.523509	-67.135358	37	57	212605.64-670807.2	56869.5971	0	0	6	1	1	0.962									17.941	0.0423	17.7063	0.1833	17.5928	0.0135	17.6902	0.1237	17.1785	0.013	17.203	0.0696	17.1399	0.0199	17.0824	0.1851	15.0	
☄	1381.38	486113584	322.015786	-67.183668	24	24	212803.78-671101.2	57043.123	0	0	7	1	1	0.958									17.2462	0.0148	17.2224	0.0917	17.0527	0.0349	17.1797	0.0677	16.9666	0.0334	17.0278	0.0642	17.0513	0.0164	17.0767	0.0801	15.0	
☄	1381.44	486133234	321.952726	-66.416725	208	81	212748.65-662500.2	56878.5582	0	0	2	1	1	0.532																	18.3084	0.0312	18.5019	0.2383	17.9931	0.0196	17.911	0.1965	15.0	
☄	1381.72	486114244	322.248302	-67.171333	53	61	212859.59-671016.7	56878.5581	0	0	2	1	1	0.733													17.8045	0.0215	18.0898	0.2634					17.5631	0.0181	17.5745	0.1725	15.0	
☄	1381.82	486111863	321.066718	-66.692435	31	55	212416.01-664132.7	57082.0301	0	0	12	3	1	0.982									16.9794	0.0246	17.2819	0.1356	16.0591	0.0062	16.0702	0.046	14.7439	0.0061	14.7648	0.0274	14.2625	0.0061	14.2805	0.024	15.0	
☄	1381.97	486134977	322.777009	-66.57023	25	42	213106.48-663412.8	57003.0037	0	0	17	3	1	0.983									16.7679	0.0086	16.8612	0.0603	16.1037	0.0138	16.148	0.0429	15.5886	0.0094	15.6233	0.025	15.3341	0.0063	15.3793	0.0229	15.0	
☄	1384.64	486113371	321.24672	-67.046496	36	33	212459.21-670247.3	57064.9338	0	0	15	3	1	0.975									17.3972	0.0429	17.4901	0.0734	16.9248	0.0155	16.9384	0.0625	16.6325	0.0215	16.675	0.0472	16.4566	0.0105	16.4843	0.042	15.0	
☄	1384.65	486111854	321.034541	-66.745552	30	30	212408.28-664443.9	57007.2251	0	0	13	2	1	0.973									17.2194	0.0688	17.3078	0.1206	16.9907	0.0187	17.0877	0.0616	16.8236	0.016	16.9439	0.0728	16.7693	0.0121	16.9102	0.0565	15.0	
☄	1385.2	486134943	322.590057	-66.494467	164	164	213021.61-662940.0	56851.6753	0	0	2	1	1	0.641																	17.1996	0.0362	17.2315	0.1123	17.0652	0.0137	16.9604	0.1364	15.0	
☄	1385.78	486112735	321.201919	-66.579889	29	39	212448.46-663447.6	57121.7224	0	0	16	3	1	0.984									15.6141	0.0068	15.6197	0.0204	15.049	0.0104	15.0792	0.0124	14.6785	0.0093	14.7076	0.0137	14.5725	0.0107	14.589	0.0152	15.0	
☄	1385.98	486135052	322.852609	-66.614109	16	23	213124.62-663650.7	57000.6921	0	3	18	2	1	0.983	16.0269	0.0205	15.9895	0.0752	15.7538	0.0101	15.9019	0.061	14.1738	0.0061	14.1804	0.0088	13.7725	0.0131	13.7807	0.0212	13.5191	0.0079	13.5409	0.0119	13.4497	0.0061	13.4768	0.0081	15.0	
☄	1386.28	486113525	321.699845	-67.166758	35	79	212647.96-671000.3	57070.551	0	0	4	2	1	0.967																	17.0667	0.0697	17.1993	0.1294	16.6627	0.012	16.7781	0.066	13.6	486113524
☄	1387.08	486134940	322.540736	-66.479862	36	36	213009.77-662847.5	57234.5895	0	0	1	1	1	0.462																					17.623	0.0266	17.6295	0.1794	15.0	
☄	1387.48	486133264	322.152921	-66.419399	27	43	212836.70-662509.8	56991.2611	0	0	9	1	1	0.982									18.0023	0.032	18.4598	0.1155	17.1444	0.0131	17.2456	0.1181	16.0165	0.0068	16.0609	0.0262	15.5645	0.0069	15.5971	0.0272	15.0	
