,r_cntr,object_id,raj2000,dej2000,e_raj2000,e_dej2000,smss_j,mean_epoch,flags,nimaflags,ngood,ngood_min,nch_max,class_star,u_psf,e_u_psf,u_petro,e_u_petro,v_psf,e_v_psf,v_petro,e_v_petro,g_psf,e_g_psf,g_petro,e_g_petro,r_psf,e_r_psf,r_petro,e_r_petro,i_psf,e_i_psf,i_petro,e_i_petro,z_psf,e_z_psf,z_petro,e_z_petro,prox,prox_id
☄,736.2,500012249,88.879709,-61.544876,25,42,055531.13-613241.5,57541.4489,1,0,21,1,1,0.982,,,,,19.1409,0.0135,19.3144,0.1104,18.4091,0.0107,18.3823,0.0433,18.161,0.006,18.1208,0.024,17.9664,0.0091,18.033,0.0424,17.9062,0.0222,17.9926,0.0821,14.5,500012250
☄,736.3,500012284,88.828686,-61.551042,50,53,055518.88-613303.7,57551.4641,3,0,13,4,1,0.97,,,,,,,,,,,,,19.2257,0.0189,19.1343,0.0632,18.6856,0.0188,18.7351,0.0423,18.3512,0.0127,18.4694,0.074,7.2,500012285
☄,736.56,500016758,89.16972,-61.313705,192,26,055640.73-611849.3,57404.4823,0,0,2,1,1,0.511,,,,,,,,,,,,,19.8409,0.0266,19.9156,0.088,19.6129,0.0206,20.054,0.307,,,,,15,
☄,736.62,500016903,89.075288,-61.217933,216,36,055618.06-611304.5,57364.1332,0,0,2,2,1,0.503,,,,,,,,,,,,,,,,,19.7704,0.0948,19.7374,0.2737,,,,,9.4,500016902
☄,736.67,500022752,88.323412,-61.357084,36,36,055317.61-612125.5,57820.395,0,0,1,1,1,0.459,,,,,,,,,,,,,,,,,,,,,19.1607,0.0418,19.2976,0.2153,15,
☄,737.45,500017830,88.500197,-61.184042,36,36,055400.04-611102.5,57747.5851,0,0,1,1,1,0.439,,,,,,,,,,,,,20.7127,0.0152,20.8695,0.2223,,,,,,,,,15,
☄,737.69,500012976,88.562388,-61.534243,14,22,055414.97-613203.2,57490.8273,0,13,38,4,1,0.999,16.5013,0.0114,16.517,0.033,16.0613,0.0067,16.0787,0.0262,14.3367,0.0071,14.3399,0.006,13.8788,0.0047,13.8773,0.007,13.5639,0.004,13.5834,0.0041,13.442,0.004,13.4715,0.0054,15,
☄,737.78,500013529,88.426896,-61.484554,24,65,055342.45-612904.3,57239.2622,3,0,6,2,1,0.968,,,,,,,,,19.4569,0.0625,19.3006,0.0585,19.1211,0.0093,19.0012,0.2653,19.0586,0.0141,19.2011,0.0722,,,,,8.7,500013525
☄,737.82,500017912,88.707305,-61.146081,24,38,055449.75-610845.8,57483.3197,0,0,17,2,1,0.977,,,,,19.2092,0.02,19.5657,0.1622,18.478,0.0093,18.5082,0.0326,18.2065,0.0084,18.2152,0.0446,18.0793,0.0059,18.1724,0.0287,18.1021,0.014,18.221,0.0594,11,500017916
☄,737.85,500012899,88.66006,-61.550399,56,31,055438.41-613301.4,57462.1295,0,0,15,2,1,0.979,,,,,,,,,19.0989,0.0155,19.1163,0.053,18.7236,0.025,18.7621,0.0472,18.4509,0.0152,18.4299,0.0549,18.3292,0.0233,18.304,0.0851,15,
☄,738.04,500012461,89.174345,-61.325435,37,81,055641.84-611931.5,57482.1737,0,0,2,1,1,0.472,,,,,,,,,19.8954,0.0408,20.2901,0.1179,,,,,19.2568,0.0388,19.4947,0.2061,,,,,15,
☄,738.32,500016935,89.013694,-61.188773,53,169,055603.28-611119.5,57836.7072,1,0,8,1,1,0.52,,,,,,,,,,,,,18.8868,0.0415,18.895,0.2771,18.6414,0.0466,18.1915,0.2283,18.4898,0.0353,18.2714,0.1169,9.7,500016934
☄,738.39,500013138,88.492298,-61.513961,36,36,055358.15-613050.2,57747.5893,0,0,1,1,1,0.405,,,,,,,,,,,,,,,,,20.1253,0.0162,20.4069,0.243,,,,,15,
☄,738.46,500012350,89.131131,-61.443727,27,40,055631.47-612637.4,57335.0616,0,0,23,3,1,0.982,,,,,,,,,18.3179,0.0183,18.3302,0.0309,17.7618,0.0119,17.8018,0.0142,17.3801,0.0141,17.4452,0.0191,17.2059,0.0158,17.2616,0.0488,15,
☄,738.51,500012245,88.909861,-61.540378,36,33,055538.36-613225.3,57409.7424,0,0,25,4,1,0.981,,,,,,,,,18.45,0.0142,18.4509,0.041,17.7383,0.0072,17.7526,0.0244,17.1888,0.0094,17.2516,0.0309,17.0025,0.0157,17.0356,0.0205,15,
☄,738.77,500017389,88.837104,-61.149107,36,36,055520.90-610856.7,57747.5893,0,0,1,1,1,0.486,,,,,,,,,,,,,,,,,20.0157,0.0343,20.1442,0.1913,,,,,10.7,500017138
☄,738.8,500016933,89.022471,-61.192001,36,36,055605.39-611131.2,57747.5851,0,0,1,1,1,0.505,,,,,,,,,,,,,20.6108,0.0294,20.7648,0.1474,,,,,,,,,11.7,500016934
☄,739.01,500022636,88.348787,-61.422256,36,33,055323.70-612520.1,57577.523,0,0,10,2,1,0.971,,,,,,,,,,,,,19.126,0.0098,19.212,0.0465,18.5506,0.0119,18.5972,0.0578,18.3686,0.0141,18.4176,0.0756,12,500022638
☄,739.04,500012459,89.177303,-61.337587,36,36,055642.55-612015.3,57747.5893,0,0,1,1,1,0.398,,,,,,,,,,,,,,,,,20.0343,0.0269,20.2527,0.2676,,,,,15,
☄,739.27,500012114,89.009368,-61.513665,51,30,055602.24-613049.1,57592.3203,0,0,17,2,1,0.98,,,,,,,,,19.1791,0.0489,19.2354,0.0883,18.6616,0.0073,18.6804,0.0462,18.4032,0.0112,18.4777,0.0485,18.2294,0.0322,18.3911,0.099,15,
☄,739.41,500022638,88.346181,-61.419157,34,52,055323.08-612508.9,57644.0385,0,0,6,1,1,0.797,,,,,,,,,,,,,20.5293,0.019,20.5676,0.2152,19.2582,0.0334,19.4938,0.0969,18.7815,0.0264,19.1987,0.2037,10.7,500022637
☄,739.43,500013153,88.466463,-61.504266,22,31,055351.95-613015.3,57577.523,0,0,10,2,1,0.936,,,,,,,,,,,,,19.9909,0.0189,19.8803,0.1408,18.82,0.0293,18.8173,0.0657,18.2521,0.0213,18.3599,0.1262,15,
☄,739.65,500017915,88.70065,-61.145917,36,36,055448.15-610845.3,0,0,9,0,0,1,0.804,,,,,,,,,,,,,,,,,,,,,,,,,5.5,500017916
☄,739.77,500012441,89.176305,-61.371867,45,34,055642.31-612218.7,57755.5052,0,0,9,2,1,0.97,,,,,,,,,,,,,19.1821,0.0373,19.1221,0.0443,18.277,0.0107,18.1956,0.0655,17.9862,0.0172,18.1168,0.0473,6.1,500012440
☄,740.16,500022640,88.341884,-61.413723,46,49,055322.05-612449.4,57457.9437,0,0,13,2,1,0.971,,,,,,,,,,,,,19.4982,0.0177,20.0654,0.1553,18.1352,0.0112,18.2051,0.0313,17.6163,0.0095,17.6262,0.0481,15,
☄,740.25,500012251,88.946688,-61.532866,118,23,055547.20-613158.3,57340.5482,0,0,9,1,1,0.909,,,,,,,,,19.872,0.0292,20.3601,0.1856,19.43,0.0205,19.4723,0.0508,19.1762,0.01,19.3199,0.0844,18.9746,0.0514,19.0331,0.1553,15,
☄,740.66,500022641,88.338432,-61.40885,36,36,055321.22-612431.8,57747.5851,1,0,1,1,1,0.472,,,,,,,,,,,,,20.9752,0.0394,20.5971,0.1886,,,,,,,,,15,
☄,740.76,500017789,88.388257,-61.239762,105,39,055333.18-611423.1,57359.9741,1,0,16,2,1,0.97,,,,,,,,,19.5099,0.0104,19.3764,0.1762,18.6219,0.0181,18.4961,0.0552,17.7956,0.0102,17.7921,0.0293,17.4711,0.016,17.5607,0.0513,7.2,500017788
