,r_cntr,object_id,raj2000,dej2000,e_raj2000,e_dej2000,smss_j,mean_epoch,flags,nimaflags,ngood,ngood_min,nch_max,class_star,u_psf,e_u_psf,u_petro,e_u_petro,v_psf,e_v_psf,v_petro,e_v_petro,g_psf,e_g_psf,g_petro,e_g_petro,r_psf,e_r_psf,r_petro,e_r_petro,i_psf,e_i_psf,i_petro,e_i_petro,z_psf,e_z_psf,z_petro,e_z_petro,prox,prox_id
☄,26.92,504033006,18.739701,-50.420251,91,59,011457.52-502512.9,57962.7825,0,2,2,1,1,0.475,,,,,,,,,20.8048,0.0517,20.4342,0.1227,20.3683,0.0175,20.3769,0.1405,,,,,,,,,15,
☄,34.69,504033000,18.743447,-50.425352,58,44,011458.42-502531.2,57903.4951,0,0,7,2,1,0.611,,,,,,,,,19.9364,0.0498,19.4516,0.0664,19.4769,0.0591,19.0041,0.0609,19.0903,0.0711,18.4508,0.1851,,,,,15,
☄,38.48,504034125,18.758098,-50.407307,34,35,011501.94-502426.3,57966.7432,0,0,8,1,1,0.707,,,,,,,,,20.4497,0.0282,20.1871,0.1604,19.6503,0.1352,19.1174,0.1113,19.262,0.0601,18.8963,0.1771,19.0364,0.0838,18.9438,0.213,10.5,504034126
☄,47.93,504034126,18.761955,-50.405748,67,32,011502.86-502420.6,57919.197,0,0,9,2,1,0.894,,,,,,,,,19.5647,0.0257,19.2271,0.0879,18.8228,0.0354,18.3974,0.0613,18.3278,0.0475,17.9307,0.0841,18.0109,0.0288,17.7586,0.0588,10.5,504034125
☄,48.54,504034124,18.77098,-50.414919,43,23,011505.03-502453.7,57850.2198,0,5,11,1,1,0.984,,,,,19.1429,0.0189,19.3883,0.1891,17.1555,0.0061,17.1563,0.0105,16.6402,0.0105,16.6344,0.0131,16.2853,0.0061,16.3122,0.0131,16.1652,0.0077,16.176,0.0146,15,
☄,51.55,504034154,18.758699,-50.403465,50,34,011502.08-502412.4,57966.3662,0,4,5,1,1,0.74,,,,,,,,,19.9936,0.038,19.7875,0.0598,19.7743,0.0171,19.5349,0.0635,19.492,0.035,19.4087,0.1713,,,,,11.1,504034126
☄,60.08,504034153,18.745291,-50.400249,36,36,011458.86-502400.8,57974.6491,3,0,1,1,1,0.384,,,,,,,,,,,,,,,,,19.1362,0.0913,18.5676,0.1218,,,,,3.7,504034155
☄,63.11,504034155,18.745954,-50.399326,40,139,011459.02-502357.5,57919.197,2,9,9,2,1,0.185,,,,,,,,,19.4545,0.1059,18.0849,0.0741,19.0411,0.1245,17.7884,0.035,18.7387,0.1565,17.3204,0.1297,18.427,0.1411,17.5554,0.0798,3.7,504034153
☄,71.1,504033005,18.724027,-50.427449,53,25,011453.76-502538.8,57903.4951,0,3,7,2,1,0.904,,,,,,,,,19.7487,0.0082,19.6895,0.0532,19.6011,0.0187,19.6126,0.0834,19.4856,0.0162,19.6473,0.182,,,,,15,
☄,77,504034121,18.779787,-50.426533,80,148,011507.14-502535.5,57964.3717,0,3,5,2,1,0.562,,,,,,,,,20.5295,0.0227,20.202,0.2069,20.0595,0.0442,19.5951,0.0813,,,,,,,,,15,
☄,85.51,504032999,18.721671,-50.432108,26,30,011453.20-502555.5,57893.614,0,0,6,2,1,0.739,,,,,,,,,19.7691,0.01,19.7597,0.0854,19.5346,0.0215,19.507,0.0635,19.2075,0.0243,19.1891,0.1422,,,,,15,
☄,90.99,504034122,18.789442,-50.419352,21,43,011509.46-502509.6,57966.738,0,0,3,1,1,0.644,,,,,,,,,20.5255,0.0332,20.4648,0.1472,19.9912,0.0209,19.6465,0.1191,19.5753,0.0305,19.5668,0.1826,,,,,7.9,504034123
☄,93.1,504034123,18.790576,-50.417271,28,27,011509.73-502502.1,57838.9631,0,0,10,1,1,0.931,,,,,,,,,19.2371,0.0333,18.8455,0.0282,18.6346,0.0474,18.2029,0.049,18.146,0.0389,17.7392,0.0324,17.8765,0.0413,17.6531,0.0484,7.9,504034122
☄,98.94,504034158,18.740669,-50.389836,34,24,011457.76-502323.4,57874.2059,0,12,14,2,1,0.986,18.6197,0.0776,18.8159,0.1973,18.061,0.0101,17.9192,0.0896,16.3258,0.0074,16.334,0.0078,15.8736,0.0074,15.8816,0.0078,15.5721,0.0075,15.5845,0.0137,15.4688,0.0083,15.4884,0.0108,15,
☄,103.15,504034127,18.793677,-50.40986,50,158,011510.48-502435.4,57966.5072,0,0,4,2,1,0.516,,,,,,,,,,,,,20.1011,0.0297,19.8743,0.0924,19.5271,0.015,19.5889,0.1,,,,,15,
☄,103.17,504034156,18.758941,-50.38858,85,134,011502.14-502318.8,57825.7521,0,0,3,3,1,0.484,,,,,,,,,,,,,,,,,19.6447,0.0292,19.6559,0.0779,,,,,15,
☄,111.8,504033004,18.701384,-50.414497,32,31,011448.33-502452.1,57862.9767,0,0,4,1,1,0.538,,,,,,,,,,,,,,,,,19.352,0.0228,19.4321,0.0997,18.687,0.0117,18.7077,0.19,7.6,504033003
☄,115.18,504033003,18.69979,-50.41635,46,218,011447.94-502458.8,57968.7182,0,0,2,2,1,0.529,,,,,,,,,,,,,,,,,19.4685,0.0125,19.5512,0.1227,,,,,7.6,504033004
☄,116.24,504033002,18.699714,-50.42067,45,56,011447.93-502514.4,57829.7065,0,0,3,1,1,0.544,,,,,,,,,,,,,,,,,19.601,0.0684,19.802,0.1087,19.0398,0.0265,19.1166,0.1828,15,
☄,118.31,504033044,18.711892,-50.394529,34,38,011450.85-502340.3,57965.7621,0,1,5,1,1,0.919,,,,,,,,,19.8086,0.0188,19.6493,0.0724,19.5645,0.0162,19.5441,0.0597,19.3005,0.1031,19.3745,0.2517,,,,,15,
☄,118.38,504033001,18.703117,-50.430421,17,30,011448.74-502549.5,57872.4299,0,10,14,2,1,0.983,18.3487,0.0699,18.4851,0.0726,17.8165,0.0406,17.9374,0.0416,17.1181,0.0074,17.1323,0.0096,16.9506,0.0074,16.9595,0.0099,16.8499,0.0075,16.8922,0.0145,16.8302,0.0256,16.794,0.0555,11.5,504032998
☄,119.22,504034157,18.730469,-50.38598,21,32,011455.31-502309.5,57899.7716,0,16,13,1,1,1,16.5497,0.0243,16.5711,0.0249,16.0724,0.0286,16.0928,0.0107,14.0407,0.0105,14.0478,0.0105,13.5373,0.0105,13.5312,0.0105,13.2274,0.0061,13.238,0.0061,13.0842,0.0074,13.1042,0.0074,15,
☄,121.21,504032988,18.723855,-50.445928,22,23,011453.72-502645.3,57837.7764,0,5,10,2,1,0.979,,,,,,,,,18.711,0.0064,18.7358,0.0228,18.4609,0.0089,18.5212,0.0287,18.2295,0.0158,18.2436,0.0676,18.1939,0.0132,18.3395,0.0889,15,
☄,122.27,504032998,18.703768,-50.433581,34,38,011448.90-502600.8,57821.7968,0,0,3,1,1,0.558,,,,,,,,,,,,,20.136,0.0215,20.4021,0.1625,19.3462,0.0471,19.488,0.1229,,,,,11.5,504033001
☄,130.99,504032996,18.716608,-50.446188,24,35,011451.98-502646.2,57881.3587,0,0,10,2,1,0.959,,,,,,,,,19.3213,0.0192,19.3168,0.0306,18.9678,0.008,18.9983,0.0471,18.7308,0.0189,18.8216,0.0481,18.6045,0.0183,18.7013,0.129,15,
☄,138.93,504033040,18.690076,-50.411075,20,19,011445.61-502439.8,57858.9392,0,24,12,0,1,0.989,17.5212,0.0112,17.4445,0.0334,17.1085,0.0147,17.1652,0.0416,15.7511,0.0105,15.7569,0.0105,,,,,15.2455,0.0061,15.2652,0.007,15.2046,0.0083,15.2253,0.008,15,
☄,141.15,504034161,18.791895,-50.387958,36,36,011510.05-502316.6,57962.7818,0,0,1,1,1,0.475,,,,,,,,,20.7681,0.0425,21.0076,0.1321,,,,,,,,,,,,,15,
☄,142.47,504034159,18.774851,-50.380399,49,30,011505.96-502249.4,57824.6589,0,0,9,1,1,0.878,,,,,,,,,20.6001,0.0256,20.2528,0.1187,19.6982,0.0194,19.4999,0.0702,18.8439,0.0318,18.8798,0.0492,18.4846,0.0213,18.3007,0.0791,5.6,504034160
☄,146.27,504032986,18.722758,-50.453406,46,18,011453.46-502712.2,57838.6607,3,4,10,2,1,0.6,,,,,,,,,19.4937,0.0608,18.9633,0.0371,18.9662,0.0601,18.3611,0.0363,18.5777,0.053,17.9545,0.0429,18.128,0.0437,17.3912,0.0613,3.1,504032987
☄,147.88,504032987,18.721403,-50.453486,36,36,011453.13-502712.5,57965.8078,0,0,1,1,1,0.012,,,,,,,,,19.9223,0.2195,18.1664,0.0409,,,,,,,,,,,,,2.9,504032985
☄,148.01,504034160,18.776152,-50.379084,43,25,011506.27-502244.7,57964.0124,0,0,4,1,1,0.693,,,,,,,,,20.2053,0.0224,19.8399,0.0797,20.0239,0.0148,19.8109,0.125,,,,,,,,,5.6,504034159
☄,149.26,504032985,18.72012,-50.4535,60,136,011452.82-502712.6,57904.7582,3,6,7,2,1,0.513,,,,,,,,,19.8566,0.0786,19.1324,0.0919,19.3634,0.0738,18.4347,0.0523,19.1264,0.0747,18.1805,0.0743,,,,,2.9,504032987
☄,153.99,504032995,18.702807,-50.447095,51,64,011448.67-502649.5,57912.3894,0,1,8,2,1,0.591,,,,,,,,,20.0741,0.0476,19.687,0.0635,19.6564,0.0714,19.0165,0.0619,19.4609,0.1024,18.8509,0.1508,,,,,15,
☄,154.55,504033043,18.693723,-50.393075,24,45,011446.49-502335.0,57967.2435,0,2,6,1,1,0.673,,,,,,,,,20.5362,0.0312,20.6552,0.1051,19.7524,0.0992,19.5718,0.1857,18.9888,0.0454,19.0627,0.0878,18.6126,0.0203,18.5583,0.1526,15,
☄,156.07,504034114,18.776446,-50.456614,61,35,011506.34-502723.8,57905.1897,0,0,7,2,1,0.891,,,,,,,,,19.9911,0.0468,19.9456,0.0508,19.8189,0.039,19.7972,0.0807,19.641,0.0412,19.5845,0.1346,,,,,15,
☄,156.5,504032984,18.724354,-50.456953,111,36,011453.84-502725.0,57964.3717,0,2,5,2,1,0.523,,,,,,,,,20.3983,0.0375,20.0946,0.0721,20.0737,0.0507,19.7754,0.0869,,,,,,,,,13.3,504032986
☄,169.13,504034162,18.802617,-50.38377,82,92,011512.62-502301.5,57804.6634,0,3,8,2,1,0.978,,,,,,,,,18.7284,0.0075,18.7226,0.0228,18.5231,0.013,18.4296,0.0321,18.3416,0.0222,18.374,0.047,18.3686,0.0827,18.4328,0.2156,15,
☄,169.65,504032997,18.684116,-50.438093,83,54,011444.18-502617.1,57903.4951,0,3,7,2,1,0.659,,,,,,,,,20.5458,0.0244,20.4156,0.1316,19.7103,0.0357,19.4505,0.0705,19.237,0.0383,18.9204,0.0828,,,,,15,
☄,176.56,504033045,18.696443,-50.381454,112,93,011447.14-502253.2,57881.1697,0,0,5,2,1,0.519,,,,,,,,,,,,,20.2116,0.0686,20.3457,0.1443,19.5628,0.0206,19.7403,0.1056,,,,,15,
☄,185.97,504034115,18.814685,-50.447826,39,24,011515.52-502652.1,57805.0415,0,4,8,1,1,0.979,,,,,,,,,18.8944,0.007,18.8592,0.0268,18.227,0.0108,18.1688,0.0361,17.7962,0.0199,17.8306,0.0269,17.6501,0.0164,17.7119,0.1641,15,
☄,192.07,504032982,18.711108,-50.46392,113,36,011450.66-502750.1,57968.7182,0,0,2,2,1,0.48,,,,,,,,,,,,,,,,,19.661,0.0486,19.4342,0.1156,,,,,15,
☄,195.16,504034128,18.835065,-50.415855,86,92,011520.41-502457.0,57837.7766,0,7,10,2,1,0.978,,,,,,,,,19.3593,0.0331,19.4046,0.0524,18.5165,0.0151,18.5045,0.0296,17.6831,0.0273,17.7108,0.025,17.3675,0.0138,17.414,0.0336,11.5,504034129
☄,197.11,504034113,18.801978,-50.460276,36,36,011512.47-502736.9,57974.6491,0,0,1,1,1,0.495,,,,,,,,,,,,,,,,,19.4973,0.0203,19.4628,0.1503,,,,,15,
☄,197.34,504032983,18.701355,-50.461888,31,26,011448.32-502742.7,57838.6607,2,7,10,2,1,0.975,,,,,,,,,18.8483,0.0339,18.3823,0.0246,18.3415,0.0731,17.8839,0.1073,17.857,0.0289,17.514,0.0308,17.6078,0.0217,17.3277,0.097,7,504032976
☄,200.54,504034119,18.832535,-50.435061,116,107,011519.80-502606.2,57964.0128,0,0,4,2,1,0.609,,,,,,,,,20.3518,0.0176,20.1236,0.0831,20.1541,0.0685,20.5914,0.579,,,,,,,,,15,
☄,201.86,504032981,18.731986,-50.471554,179,176,011455.67-502817.5,57964.2962,0,0,2,2,1,0.485,,,,,,,,,,,,,20.2925,0.1109,20.2502,0.0947,,,,,,,,,15,
☄,202.26,504034131,18.832884,-50.397535,36,36,011519.89-502351.1,57962.7832,0,0,1,1,1,0.388,,,,,,,,,,,,,20.3413,0.0252,20.5154,0.1417,,,,,,,,,15,
☄,204.2,504032976,18.70017,-50.46368,69,138,011448.04-502749.2,57882.938,3,0,5,1,1,0.707,,,,,,,,,,,,,19.7941,0.0509,19.2735,0.0828,19.1116,0.0276,18.6672,0.1211,18.7424,0.0452,18.6087,0.1376,7,504032983
☄,206.13,504034129,18.839809,-50.414819,64,125,011521.55-502453.3,57859.0284,0,0,4,1,1,0.457,,,,,,,,,20.0627,0.0379,19.642,0.2621,19.9686,0.0853,19.4271,0.1356,19.5759,0.0747,19.1371,0.1302,,,,,11.5,504034128
☄,211.25,504033050,18.677606,-50.380418,33,35,011442.62-502249.5,57963.7909,0,0,3,1,1,0.531,,,,,,,,,20.5193,0.0187,20.8994,0.1178,20.2423,0.0148,20.3966,0.167,,,,,,,,,15,
☄,211.77,504032994,18.658625,-50.425093,58,49,011438.07-502530.3,57903.4951,0,3,7,2,1,0.303,,,,,,,,,20.2843,0.0766,19.5946,0.0635,19.7169,0.0762,19.0991,0.1357,19.2885,0.107,18.7297,0.1438,,,,,15,
☄,213.61,504027884,18.773126,-50.474145,21,29,011505.55-502826.9,57874.3413,0,22,14,1,1,1,15.8195,0.0126,15.8187,0.0149,15.3971,0.0267,15.4241,0.0102,14.4931,0.0061,14.4892,0.0061,14.2636,0.0105,14.2677,0.0105,14.1558,0.0061,14.1768,0.0061,14.1613,0.0061,14.1724,0.0094,15,
☄,218.06,504033042,18.667735,-50.386342,26,23,011440.25-502310.8,57885.3965,0,9,16,2,1,0.986,18.1308,0.0152,18.2422,0.0596,17.7435,0.0385,17.7872,0.0482,16.5433,0.0089,16.5313,0.0083,16.2326,0.0074,16.2384,0.0082,16.0746,0.0061,16.112,0.0079,16.0371,0.0061,16.0818,0.0188,15,
☄,218.5,504032979,18.684345,-50.46066,28,31,011444.24-502738.3,57850.2195,3,8,11,2,1,0.982,,,,,,,,,18.9448,0.0102,18.9252,0.0456,18.054,0.009,17.9983,0.019,16.6706,0.0093,16.6455,0.0158,16.1606,0.0071,16.1044,0.0147,7.7,504032977
☄,221.31,504033051,18.683581,-50.372099,36,36,011444.05-502219.5,0,0,28,0,0,1,0.754,,,,,,,,,,,,,,,,,,,,,,,,,15,
☄,222.84,504034167,18.766625,-50.355682,49,35,011503.99-502120.4,57860.0099,0,0,4,1,1,0.659,,,,,,,,,,,,,20.3269,0.0567,19.9849,0.1309,19.587,0.0459,19.1721,0.0907,,,,,15,
☄,224.23,504032977,18.680975,-50.460789,62,236,011443.43-502738.8,57913.873,3,3,8,1,1,0.654,,,,,,,,,19.995,0.0728,18.9345,0.2532,19.4671,0.0756,18.555,0.0723,18.9092,0.0765,17.6832,0.0737,18.6613,0.1107,17.9202,0.157,7.7,504032979
☄,225.68,504032989,18.665102,-50.448376,70,49,011439.62-502654.1,57896.7499,0,0,6,1,1,0.687,,,,,,,,,,,,,19.8584,0.0131,19.8981,0.0877,19.1144,0.0293,19.2956,0.0838,18.7363,0.0182,18.5377,0.1273,15,
☄,226.49,504034170,18.774519,-50.355726,55,32,011505.88-502120.6,57860.122,0,5,8,1,1,0.978,,,,,,,,,18.9424,0.0132,18.9024,0.0276,18.4267,0.0105,18.4805,0.0338,18.0497,0.0088,18.1306,0.031,17.9245,0.0087,17.9578,0.0698,15,
☄,228.84,504032975,18.691708,-50.468266,45,29,011446.00-502805.7,57904.7582,0,1,7,2,1,0.937,,,,,,,,,19.7777,0.0094,19.8451,0.088,19.4845,0.011,19.4504,0.0502,19.4307,0.0506,19.4509,0.1723,,,,,15,
☄,228.89,504033041,18.657787,-50.392416,49,39,011437.86-502332.6,57919.3073,0,0,9,1,1,0.925,,,,,,,,,19.683,0.0136,19.6345,0.0415,19.2949,0.0472,19.0174,0.126,18.9323,0.0364,18.742,0.1343,18.8015,0.065,18.5794,0.1459,14.6,504033039
☄,229.17,504034118,18.843303,-50.439462,36,36,011522.39-502622.0,57539.8199,0,3,1,1,1,0.986,,,,,,,,,,,,,,,,,17.9463,0.1437,18.6111,0.0504,,,,,15,
☄,229.73,504032978,18.676247,-50.45986,26,36,011442.29-502735.4,57850.2195,0,7,11,2,1,0.704,,,,,,,,,18.4529,0.0469,17.868,0.0329,17.7614,0.0453,17.241,0.0821,17.2499,0.0425,16.7276,0.0506,16.9533,0.0347,16.4508,0.1174,11.3,504032977
☄,231.12,504034132,18.843379,-50.392598,28,24,011522.41-502333.3,57918.8628,0,11,9,1,1,0.983,18.7966,0.0974,18.8309,0.076,18.5229,0.0179,18.7787,0.104,16.3716,0.0105,16.3558,0.0116,15.795,0.0105,15.7814,0.011,15.432,0.0105,15.4387,0.0116,15.3079,0.0077,15.2971,0.0335,15,
☄,231.56,504032980,18.71371,-50.476695,39,33,011451.29-502836.1,57838.7738,0,1,10,2,1,0.929,,,,,,,,,19.9846,0.0088,20.0738,0.0747,19.2282,0.0103,19.1701,0.0634,18.6425,0.0096,18.6813,0.0639,18.4144,0.0123,18.438,0.0833,15,
☄,234.37,504032993,18.649162,-50.427182,27,92,011435.79-502537.8,57903.4951,0,4,7,2,1,0.888,,,,,,,,,20.0397,0.0155,19.9236,0.1045,19.4423,0.0109,19.3753,0.0585,18.999,0.0108,19.026,0.0688,,,,,15,
☄,235.49,504034163,18.815893,-50.366526,36,36,011515.81-502159.4,57962.7818,0,0,1,1,1,0.487,,,,,,,,,20.8173,0.0447,20.584,0.1558,,,,,,,,,,,,,15,
☄,237.73,504033037,18.650111,-50.399118,48,55,011436.02-502356.8,57912.2655,0,0,8,1,1,0.801,,,,,,,,,20.1646,0.0562,19.4613,0.2235,19.4056,0.07,18.6352,0.1787,19.0602,0.1565,17.7488,0.086,18.6655,0.086,18.1111,0.2171,15,
☄,238.43,504034169,18.80309,-50.359739,94,59,011512.74-502135.0,57781.6426,0,14,7,1,1,0.986,,,,,,,,,17.2569,0.0074,17.2757,0.0168,16.3194,0.0105,16.3318,0.0115,14.84,0.0074,14.8641,0.0087,14.2819,0.0137,14.283,0.0078,15,
☄,238.69,504034164,18.811115,-50.363022,81,62,011514.66-502146.8,57751.1369,0,0,6,1,1,0.984,,,,,,,,,17.4539,0.0108,17.4756,0.0144,17.0108,0.0105,17.0249,0.0139,16.7224,0.0075,16.7715,0.0168,16.6013,0.0077,16.6334,0.0253,15,
☄,242.01,504033039,18.651453,-50.392706,36,36,011436.34-502333.7,0,0,5,0,0,1,0.985,,,,,,,,,,,,,,,,,,,,,,,,,14.6,504033041
☄,242.88,504027882,18.719566,-50.481289,21,27,011452.69-502852.6,57838.7738,0,3,10,2,1,0.62,,,,,,,,,19.2806,0.0339,18.9291,0.0345,18.757,0.0435,18.2264,0.0523,18.3478,0.0452,17.8908,0.048,18.047,0.0354,17.6422,0.0746,15,
☄,247.15,504034120,18.856795,-50.425795,37,35,011525.63-502532.8,57965.4313,0,0,3,1,1,0.557,,,,,,,,,20.1489,0.011,20.1437,0.0736,19.8986,0.0122,20.2847,0.1899,,,,,,,,,15,
☄,247.41,504034116,18.839303,-50.455236,25,35,011521.43-502718.8,57967.7357,0,6,4,1,1,0.645,,,,,,,,,20.3831,0.0266,20.1448,0.1053,20.1425,0.0824,19.7597,0.1428,19.5924,0.054,19.4883,0.2461,,,,,15,
☄,250.19,504032973,18.687895,-50.473813,173,173,011445.09-502825.7,57825.7521,0,0,3,3,1,0.672,,,,,,,,,,,,,,,,,19.3408,0.0698,18.3457,0.1402,,,,,2,504032972
☄,251.28,504032972,18.688232,-50.474329,94,71,011445.17-502827.5,57964.3717,0,3,5,2,1,0.344,,,,,,,,,20.4095,0.1188,19.3054,0.0789,19.9733,0.1516,18.7158,0.0503,,,,,,,,,2,504032973
☄,255.91,504027883,18.780879,-50.484979,32,23,011507.41-502905.9,57919.3073,0,3,9,1,1,0.847,,,,,,,,,20.1938,0.0303,19.9378,0.0707,19.4792,0.0255,19.0943,0.0943,19.0451,0.0281,18.7374,0.0822,18.845,0.0506,18.5355,0.1556,15,
☄,258.47,504033035,18.637372,-50.414605,73,92,011432.96-502452.5,57824.8691,0,5,9,3,1,0.713,,,,,,,,,19.7014,0.0445,19.1279,0.2968,,,,,18.8674,0.0763,18.3665,0.1237,18.5469,0.0838,17.9962,0.0701,15,
☄,260.28,504034166,18.830817,-50.365946,110,102,011519.39-502157.4,57781.6426,0,9,7,1,1,0.983,,,,,,,,,18.0441,0.0081,18.0436,0.0289,17.7208,0.0105,17.724,0.0205,17.4725,0.0075,17.4933,0.0229,17.3573,0.0077,17.4223,0.0484,15,
☄,260.78,504034165,18.819344,-50.359287,54,25,011516.64-502133.4,57781.6426,0,0,7,1,1,0.929,,,,,,,,,20.3501,0.0825,20.3071,0.0769,19.502,0.0174,19.7048,0.0949,18.5501,0.0483,18.584,0.0539,18.2008,0.0502,18.2001,0.2804,15,
☄,262.17,504034168,18.733561,-50.344599,32,25,011456.05-502040.5,57919.3073,0,0,9,1,1,0.592,,,,,,,,,20.4819,0.0441,20.1953,0.1484,19.855,0.0558,19.5079,0.1476,19.6229,0.0611,19.4214,0.0973,19.0186,0.0773,18.8089,0.1214,15,
☄,264.46,504033038,18.640245,-50.394236,84,35,011433.65-502339.2,57862.7287,0,0,4,2,1,0.504,,,,,,,,,,,,,,,,,19.4598,0.0467,19.6924,0.183,18.6997,0.0454,18.8384,0.109,15,
☄,264.64,504028751,18.813574,-50.478027,50,59,011515.25-502840.8,57893.2982,0,0,6,2,1,0.692,,,,,,,,,20.3257,0.0226,20.0973,0.0866,19.8702,0.0598,19.649,0.0862,19.6434,0.022,19.4486,0.0928,,,,,15,
☄,266.82,504034130,18.8661,-50.412209,26,37,011527.86-502443.9,57808.0078,0,3,8,1,1,0.984,,,,,,,,,17.8181,0.0075,17.8076,0.0239,17.3475,0.0105,17.3821,0.0195,17.072,0.0076,17.1327,0.017,16.9514,0.0076,16.9728,0.0545,15,
☄,267.56,504032990,18.63748,-50.436302,24,27,011432.99-502610.6,57835.9845,0,7,10,2,1,0.989,18.2626,0.0378,18.2277,0.0738,17.8977,0.0121,17.9955,0.0506,16.0736,0.0074,16.0614,0.0118,,,,,15.2827,0.0074,15.3075,0.0079,15.1879,0.0074,15.1803,0.0101,15,
☄,269.79,504028753,18.841202,-50.464019,65,27,011521.88-502750.4,57808.0078,0,3,8,1,1,0.909,,,,,,,,,19.2054,0.0188,19.1948,0.0447,18.3632,0.0316,18.2643,0.0352,17.6575,0.0442,17.4728,0.0259,17.3771,0.0322,17.1944,0.0511,15,
☄,270.41,504033054,18.691603,-50.351433,93,145,011445.98-502105.1,57821.795,0,0,3,1,1,0.503,,,,,,,,,20.958,0.1046,20.7302,0.2135,20.5005,0.1016,21.1536,0.1084,19.8249,0.1,19.5386,0.1127,,,,,15,
☄,274.84,504033036,18.630345,-50.412823,31,150,011431.28-502446.1,57825.7521,0,0,3,3,1,0.524,,,,,,,,,,,,,,,,,19.4076,0.0274,19.681,0.0997,,,,,15,
☄,279,504032971,18.677345,-50.478843,56,22,011442.56-502843.8,57895.2752,0,0,6,2,1,0.657,,,,,,,,,20.4745,0.0338,20.4492,0.0826,20.023,0.045,19.5645,0.0818,19.6743,0.0139,19.7167,0.1207,,,,,15,
☄,281.53,504034172,18.822606,-50.353641,91,113,011517.42-502113.1,57781.6426,0,4,7,1,1,0.981,,,,,,,,,18.598,0.0074,18.6065,0.0274,18.1802,0.0114,18.231,0.0279,17.9535,0.0093,17.9857,0.0449,17.7834,0.0687,17.9011,0.0706,15,
☄,281.92,504027881,18.770175,-50.493917,186,71,011504.84-502938.1,57962.7825,0,0,2,1,1,0.483,,,,,,,,,20.8723,0.0223,20.8385,0.1336,20.3909,0.0271,20.3646,0.1797,,,,,,,,,13.7,504027880
☄,282.44,504032992,18.629911,-50.434048,98,36,011431.17-502602.5,57858.2716,0,0,4,1,1,0.487,,,,,,,,,20.4676,0.063,19.9015,0.164,,,,,19.517,0.1392,18.6134,0.1023,,,,,15,
☄,283.48,504027880,18.764403,-50.494876,71,78,011503.45-502941.5,57964.0128,0,0,4,2,1,0.498,,,,,,,,,20.6127,0.072,20.3983,0.1889,20.2911,0.0241,20.1996,0.2004,,,,,,,,,13.7,504027881
☄,286.28,504034171,18.828947,-50.355106,65,60,011518.94-502118.3,57781.6426,0,0,7,1,1,0.97,,,,,,,,,19.5719,0.0171,19.6195,0.1463,18.7512,0.0113,18.8268,0.0422,17.9524,0.0084,17.9841,0.0294,17.6733,0.0712,17.6975,0.0621,15,
☄,286.44,504034174,18.790313,-50.341367,221,238,011509.67-502028.9,57881.1697,0,0,5,2,1,0.554,,,,,,,,,,,,,20.1113,0.119,19.9058,0.0801,19.6237,0.0378,19.4303,0.1878,,,,,15,
☄,287.4,504027878,18.721801,-50.494455,34,79,011453.23-502940.0,57904.7582,0,0,7,2,1,0.535,,,,,,,,,20.477,0.1105,20.4061,0.0896,19.9059,0.0719,19.7188,0.0821,19.538,0.0477,19.3445,0.1065,,,,,15,
☄,287.95,504034175,18.75736,-50.336819,36,36,011501.76-502012.5,0,0,35,0,0,1,0.993,,,,,,,,,,,,,,,,,,,,,,,,,15,
☄,288.13,504033048,18.640555,-50.377447,73,135,011433.73-502238.8,57912.3894,0,0,8,2,1,0.599,,,,,,,,,20.5678,0.0445,20.1963,0.0714,20.0206,0.0637,19.8037,0.1157,19.6471,0.0674,19.127,0.0846,,,,,15,
☄,288.2,504028752,18.838914,-50.47326,60,34,011521.33-502823.7,57826.7594,0,0,3,1,1,0.638,,,,,,,,,,,,,20.0825,0.0166,20.052,0.1122,19.4292,0.0832,19.0503,0.2567,,,,,15,
☄,292.05,504032970,18.685402,-50.486593,31,31,011444.49-502911.7,57825.5865,0,0,6,1,1,0.911,,,,,,,,,,,,,20.229,0.0149,20.3699,0.1538,18.6155,0.0093,18.6293,0.0538,17.9578,0.0262,17.8341,0.0531,15,
☄,293.1,504032969,18.667131,-50.478666,45,42,011440.11-502843.1,57963.7914,0,0,3,1,1,0.52,,,,,,,,,20.6666,0.0758,20.1802,0.1156,20.2871,0.0401,20.1057,0.0895,,,,,,,,,15,
☄,293.75,504034306,18.73065,-50.336007,61,33,011455.35-502009.6,57850.2195,0,0,11,2,1,0.847,,,,,,,,,20.3211,0.0124,20.1905,0.0629,19.4059,0.0094,19.302,0.0558,18.6847,0.0287,18.5702,0.0657,18.3238,0.0122,18.1535,0.0771,15,
☄,293.82,504033052,18.651879,-50.364246,74,44,011436.45-502151.2,57807.2518,0,18,8,0,1,0.878,,,,,,,,,19.9327,0.0247,19.6382,0.1796,,,,,18.7786,0.0304,18.4785,0.0588,18.5339,0.036,18.2767,0.0934,15,
☄,294.87,504027879,18.774901,-50.497025,62,62,011505.97-502949.2,57881.1697,0,0,5,2,1,0.612,,,,,,,,,,,,,20.1591,0.0886,19.6707,0.0865,19.3905,0.0412,19.1418,0.1083,,,,,15,
☄,295.75,504033032,18.622064,-50.426898,107,103,011429.29-502536.8,57750.8076,0,0,2,1,1,0.034,,,,,,,,,,,,,,,,,18.2206,0.252,16.9546,0.0368,17.7806,0.1739,16.7377,0.0561,12.8,504033033
