,r_cntr,object_id,raj2000,dej2000,e_raj2000,e_dej2000,smss_j,mean_epoch,flags,nimaflags,ngood,ngood_min,nch_max,class_star,u_psf,e_u_psf,u_petro,e_u_petro,v_psf,e_v_psf,v_petro,e_v_petro,g_psf,e_g_psf,g_petro,e_g_petro,r_psf,e_r_psf,r_petro,e_r_petro,i_psf,e_i_psf,i_petro,e_i_petro,z_psf,e_z_psf,z_petro,e_z_petro,prox,prox_id
☄,1480.32,17708517,52.448449,-27.711221,35,35,032947.62-274240.3,57087.1483,0,0,23,2,1,0.982,18.2749,0.0608,18.2095,0.1201,17.9718,0.0213,17.9845,0.0594,16.7291,0.0076,16.6613,0.034,16.4266,0.0082,16.3767,0.0413,16.244,0.0135,16.2305,0.0133,16.1963,0.0067,16.2192,0.0239,10.4,17708518
☄,1480.32,17709174,53.046636,-27.983004,93,158,033211.19-275858.8,57266.2115,0,4,6,3,1,0.586,,,,,,,,,,,,,,,,,18.1172,0.0686,16.9282,0.1067,17.559,0.0957,16.9754,0.0622,15,
☄,1480.34,17709466,53.020596,-27.923337,49,59,033204.94-275524.0,57970.8182,0,0,2,1,1,0.671,,,,,,,,,,,,,,,,,19.0865,0.0144,19.1313,0.1081,18.5484,0.0336,18.7532,0.1683,15,
☄,1480.72,17709155,53.060966,-28.038883,36,36,033214.63-280219.9,57970.8174,0,0,1,1,1,0.478,,,,,,,,,,,,,,,,,19.6323,0.0254,20.1052,0.2727,,,,,15,
☄,1481.72,17708156,52.30812,-27.779198,20,27,032913.94-274645.1,57116.2324,0,3,17,1,1,0.982,,,,,,,,,18.0102,0.0246,18.2065,0.1463,17.169,0.0132,17.1148,0.1479,16.6504,0.0153,16.659,0.0152,16.4209,0.0073,16.4503,0.0203,15,
☄,1482.04,17706929,52.134479,-28.071668,36,36,032832.27-280418.0,56953.5468,0,0,1,1,1,0.555,,,,,,,,,,,,,,,,,19.7072,0.0697,19.6323,0.2519,,,,,15,
☄,1483.1,17707866,52.174474,-27.930889,36,36,032841.87-275551.2,56953.5468,0,0,1,1,1,0.501,,,,,,,,,,,,,,,,,19.6232,0.0251,19.8397,0.2375,,,,,15,
☄,1483.63,17709230,52.594255,-27.687913,36,36,033022.62-274116.4,56953.5468,0,0,1,1,1,0.381,,,,,,,,,,,,,,,,,19.7467,0.055,19.7659,0.2207,,,,,15,
☄,1483.84,17709178,53.038953,-27.959422,36,36,033209.34-275733.9,57970.8174,0,0,1,1,1,0.61,,,,,,,,,,,,,,,,,19.278,0.0245,19.3784,0.1158,,,,,15,
☄,1486.02,17707210,52.583173,-28.512518,86,72,033019.96-283045.0,57329.5122,0,0,5,2,1,0.935,,,,,,,,,,,,,,,,,17.9152,0.0191,18.0674,0.1116,17.3685,0.0137,17.4102,0.1252,15,
☄,1486.42,17709233,52.599388,-27.687105,25,36,033023.85-274113.5,56953.5475,0,0,2,1,1,0.559,,,,,,,,,,,,,,,,,19.4338,0.0179,19.5615,0.1784,18.7137,0.0455,18.3183,0.1606,15,
☄,1487.45,17706690,52.343076,-28.445714,116,24,032922.33-282644.5,57095.4271,0,0,11,1,1,0.982,,,,,,,,,18.0796,0.042,17.9193,0.1313,17.325,0.0152,17.3107,0.0804,16.3128,0.0102,16.3107,0.0354,15.906,0.011,15.9135,0.0262,15,
☄,1487.74,17706652,52.175167,-28.274846,63,50,032842.04-281629.4,57974.7416,0,0,2,1,1,0.756,,,,,,,,,,,,,,,,,18.3443,0.017,18.6664,0.1486,18.1528,0.0129,18.2035,0.1224,15,
☄,1488.04,17707874,52.181985,-27.913861,36,36,032843.67-275449.8,56953.5468,0,0,1,1,1,0.54,,,,,,,,,,,,,,,,,19.5174,0.0536,19.4528,0.1089,,,,,15,
☄,1488.66,17708539,52.498507,-27.696328,50,34,032959.64-274146.7,57287.6411,0,0,3,1,1,0.608,,,,,,,,,,,,,,,,,19.1846,0.0708,19.2301,0.1233,18.6124,0.0224,18.7642,0.166,15,
☄,1488.74,17707262,52.658512,-28.510317,15,15,033038.04-283037.1,56959.9146,0,0,18,2,1,0.997,13.4634,0.0129,13.475,0.012,13.0865,0.0065,13.0867,0.0096,12.0289,0.0061,12.0116,0.0145,11.7758,0.0061,11.7681,0.0118,11.6357,0.0061,11.6328,0.0188,11.6253,0.0053,11.63,0.0096,15,
☄,1489.02,17707905,52.217796,-27.860931,50,37,032852.27-275139.3,57313.4646,0,2,8,4,1,0.976,,,,,,,,,,,,,,,,,17.9052,0.0064,17.9797,0.0302,17.7128,0.0241,17.7588,0.0549,15,
☄,1489.08,17706875,52.143632,-28.195772,36,36,032834.47-281144.7,57969.8093,0,0,1,1,1,0.436,,,,,,,,,,,,,,,,,19.0888,0.0189,18.9881,0.1216,,,,,15,
☄,1489.23,17706991,52.147321,-27.992709,36,36,032835.35-275933.7,56953.5468,0,0,1,1,1,0.473,,,,,,,,,,,,,,,,,19.9964,0.0431,20.1751,0.2548,,,,,15,
☄,1489.75,17707879,52.192307,-27.895884,70,69,032846.15-275345.1,57540.5827,0,1,5,2,1,0.767,,,,,,,,,,,,,,,,,18.6694,0.0098,18.748,0.0895,18.1074,0.0945,18.3067,0.1784,15,
☄,1490.88,17708513,52.437744,-27.711482,81,105,032945.05-274241.3,57451.7207,0,0,6,3,1,0.864,,,,,,,,,,,,,,,,,19.041,0.0602,18.9362,0.1671,18.3731,0.0288,18.4272,0.1544,15,
☄,1490.89,17706936,52.138109,-28.026628,227,110,032833.14-280135.8,57454.6876,0,0,2,2,1,0.678,,,,,,,,,,,,,,,,,19.2447,0.0205,19.211,0.0862,,,,,15,
☄,1491.25,17709176,53.045897,-27.97081,47,62,033211.01-275814.9,57613.777,0,4,3,1,1,0.57,,,,,,,,,,,,,,,,,18.3181,0.1406,18.2456,0.1456,18.2388,0.0276,18.2292,0.1193,15,
☄,1491.29,17706928,52.131323,-28.07481,84,36,032831.51-280429.3,57458.1832,0,0,4,1,1,0.519,,,,,,,,,,,,,,,,,19.0929,0.0554,18.9444,0.0822,18.7492,0.1152,17.8627,0.1302,14.3,17706927
☄,1491.48,17709375,52.778083,-27.716751,36,36,033106.73-274300.3,0,0,13,0,0,1,0.659,,,,,,,,,,,,,,,,,,,,,,,,,15,
☄,1491.53,17709359,52.75673,-27.709524,21,19,033101.61-274234.2,57116.4367,0,3,32,3,1,0.987,16.4333,0.0145,16.5017,0.026,16.0859,0.0146,16.0972,0.0316,15.08,0.0064,15.0773,0.01,14.8413,0.0053,14.8351,0.0164,14.7285,0.0049,14.7411,0.0109,14.718,0.0066,14.7342,0.0215,15,
☄,1491.62,17709175,53.047688,-27.97536,36,36,033211.44-275831.2,57970.8174,0,0,1,1,1,0.645,,,,,,,,,,,,,,,,,19.064,0.0342,19.3418,0.1162,,,,,9.4,17709177
☄,1492.9,17707213,52.605315,-28.514669,47,21,033025.27-283052.8,57329.512,0,0,5,1,1,0.644,,,,,,,,,,,,,18.5098,0.0216,18.5587,0.2174,18.2916,0.0249,18.538,0.0743,18.4418,0.0358,18.7873,0.1426,15,
☄,1493.41,17707896,52.205534,-27.874718,36,35,032849.32-275228.9,57611.1399,0,3,3,1,1,0.825,,,,,,,,,,,,,,,,,18.6672,0.0184,18.5224,0.0915,18.3604,0.0891,18.6161,0.1121,15,
☄,1494.43,17709234,52.605035,-27.684905,41,34,033025.20-274105.6,57178.9637,0,0,4,2,1,0.966,,,,,,,,,,,,,,,,,18.2638,0.0525,18.3496,0.1126,17.8704,0.0114,17.9174,0.0891,15,
☄,1495.05,17708516,52.442767,-27.708643,35,28,032946.26-274231.1,57348.1027,0,2,5,2,1,0.779,,,,,,,,,,,,,,,,,19.0612,0.0384,19.0475,0.1085,18.4738,0.1228,18.7098,0.0926,15,
☄,1495.46,17706646,52.214216,-28.338764,45,133,032851.41-282019.5,57168.5787,0,0,8,1,1,0.972,,,,,,,,,,,,,17.812,0.022,17.5855,0.1718,17.2474,0.0392,17.2867,0.1404,16.9961,0.0453,17.0325,0.0799,15,
☄,1495.86,17709455,52.940464,-27.813269,37,134,033145.71-274847.7,57970.8182,0,0,2,1,1,0.735,,,,,,,,,,,,,,,,,18.8609,0.0144,18.8017,0.0872,18.3889,0.017,18.4117,0.1541,15,
☄,1496.53,17706720,52.483495,-28.502849,73,46,032956.03-283010.2,57329.5122,0,0,5,2,1,0.908,,,,,,,,,,,,,,,,,17.6962,0.0095,17.7576,0.0631,17.482,0.009,17.4627,0.0695,15,
☄,1496.7,17706873,52.143364,-28.203673,141,152,032834.40-281213.2,57078.2106,0,0,12,2,1,0.886,,,,,,,,,17.7756,0.0615,17.5727,0.5061,17.4373,0.0274,17.3626,0.2193,17.2034,0.0143,17.2165,0.0343,17.1642,0.0087,17.1422,0.0982,15,
☄,1497.08,17707645,52.907168,-28.415804,27,22,033137.72-282456.8,57093.5473,0,0,13,2,1,0.975,,,,,,,,,17.3295,0.0186,17.4103,0.1577,17.1366,0.0192,17.168,0.0443,16.9139,0.0066,16.7988,0.064,16.8688,0.0077,16.8176,0.0336,15,
☄,1497.69,17706868,52.128682,-28.115628,141,35,032830.88-280656.2,57253.7357,0,0,6,2,1,0.911,,,,,,,,,,,,,,,,,17.9296,0.0296,17.9489,0.0897,17.3725,0.0211,17.4733,0.1509,15,
