,r_cntr,object_id,raj2000,dej2000,e_raj2000,e_dej2000,smss_j,mean_epoch,flags,nimaflags,ngood,ngood_min,nch_max,class_star,u_psf,e_u_psf,u_petro,e_u_petro,v_psf,e_v_psf,v_petro,e_v_petro,g_psf,e_g_psf,g_petro,e_g_petro,r_psf,e_r_psf,r_petro,e_r_petro,i_psf,e_i_psf,i_petro,e_i_petro,z_psf,e_z_psf,z_petro,e_z_petro,prox,prox_id
☄,56.71,406586216,218.454831,-78.112709,34,25,143349.15-780645.7,57110.5161,0,2,22,2,1,0.984,17.0572,0.0604,17.0299,0.0986,16.6074,0.0244,16.7275,0.0736,14.8665,0.0102,14.8692,0.0284,14.3627,0.0056,14.3651,0.009,13.9852,0.0053,13.9948,0.0062,13.8211,0.0047,13.8488,0.0071,15,
☄,57.41,406586223,218.518464,-78.115487,68,68,143404.43-780655.7,57199.4291,0,0,4,2,1,0.888,,,,,,,,,,,,,,,,,18.462,0.0208,18.6315,0.0623,18.2815,0.0207,18.5415,0.1063,12,406586225
☄,62.11,406586088,218.459847,-78.084866,58,54,143350.36-780505.5,57193.2379,0,0,10,2,1,0.972,,,,,,,,,,,,,17.6515,0.026,17.914,0.108,17.4017,0.0225,17.4297,0.0358,17.3204,0.0335,17.1853,0.112,9.6,406586091
☄,62.44,406586074,218.508976,-78.082754,36,36,143402.15-780457.9,57199.427,0,0,1,1,1,0.566,,,,,,,,,,,,,,,,,19.0994,0.017,19.1504,0.1678,,,,,15,
☄,65.18,406586089,218.485309,-78.082149,20,18,143356.47-780455.7,57119.1438,0,10,17,2,1,0.988,14.6144,0.0248,14.6024,0.0216,14.1179,0.0122,14.1308,0.0187,13.2261,0.0125,13.2169,0.0081,13.0262,0.013,13.02,0.0079,12.8957,0.0063,12.9165,0.0062,12.8787,0.0053,12.8972,0.0068,12.6,406586090
☄,65.27,406586224,218.535941,-78.116548,40,31,143408.62-780659.5,57199.4291,0,0,4,2,1,0.956,,,,,,,,,,,,,,,,,18.0201,0.0142,18.0695,0.0445,17.8641,0.0156,18.0486,0.0913,5.8,406586225
☄,66.46,406586203,218.589527,-78.099861,74,28,143421.48-780559.4,57199.4291,0,0,4,2,1,0.843,,,,,,,,,,,,,,,,,18.5398,0.0104,18.7016,0.0748,18.4629,0.1481,18.6969,0.2247,15,
☄,67.71,406586225,218.530524,-78.117727,184,68,143407.32-780703.8,57199.4284,1,0,2,2,1,0.71,,,,,,,,,,,,,,,,,18.8163,0.0935,18.776,0.0716,,,,,5.8,406586224
☄,67.95,406586097,218.40943,-78.102742,36,36,143338.26-780609.8,57199.4298,0,0,1,1,1,0.526,,,,,,,,,,,,,,,,,18.7731,0.0291,18.7087,0.1399,,,,,15,
☄,68.17,406586217,218.573445,-78.111378,8,20,143417.62-780640.9,57215.5325,3,1,13,2,1,0.983,,,,,,,,,15.5853,0.0099,15.5218,0.0808,15.2514,0.0141,15.2393,0.0355,15.0302,0.0064,14.9859,0.0129,14.9529,0.0062,14.924,0.0178,2.1,406586218
☄,68.5,406586193,218.552345,-78.084335,25,29,143412.56-780503.6,57199.4291,0,0,4,2,1,0.972,,,,,,,,,,,,,,,,,17.8432,0.0148,17.8987,0.0561,17.8014,0.0098,17.8317,0.0683,14.9,406586073
☄,68.56,406586218,218.572133,-78.111904,36,29,143417.31-780642.8,56864.3046,0,0,4,1,1,0.148,,,,,,,,,15.8106,0.1836,14.8881,0.0294,15.6219,0.1745,14.5519,0.017,15.3853,0.2642,14.2717,0.0106,,,,,2.1,406586219
☄,68.64,406586194,218.578901,-78.090071,26,34,143418.93-780524.2,57132.8907,0,4,17,3,1,0.978,,,,,,,,,16.8118,0.0165,16.8391,0.0616,16.0937,0.0079,16.0326,0.0345,15.5992,0.0056,15.4813,0.0166,15.398,0.0077,15.3022,0.0239,15,
☄,69.01,406586219,218.570817,-78.112427,27,31,143416.99-780644.7,57130.4181,3,3,22,2,1,0.984,16.8951,0.029,16.459,0.2022,16.6278,0.014,16.1925,0.1103,15.5143,0.0132,15.4768,0.0359,15.2202,0.0206,15.1605,0.0384,15.0458,0.0078,14.9683,0.014,14.969,0.0066,14.7945,0.0875,2.1,406586218
☄,72.19,406586418,218.447321,-78.116862,28,32,143347.35-780700.7,57099.6822,0,2,16,3,1,0.981,,,,,,,,,17.0067,0.0375,17.0572,0.066,16.6964,0.038,16.7736,0.0461,16.4149,0.0196,16.49,0.0389,16.3316,0.008,16.4008,0.0269,15,
☄,72.54,406586220,218.550929,-78.117202,36,36,143412.22-780701.9,57199.427,0,0,1,1,1,0.494,,,,,,,,,,,,,,,,,19.4347,0.0217,19.5148,0.1595,,,,,11.4,406586224
☄,72.77,406586226,218.514377,-78.119995,46,35,143403.45-780711.9,57199.4291,0,0,4,2,1,0.915,,,,,,,,,,,,,,,,,18.4235,0.0118,18.5852,0.0561,18.2244,0.0666,18.4292,0.1264,7.7,406586227
☄,76.33,406586227,218.524416,-78.120597,20,83,143405.85-780714.1,57319.2326,0,0,7,3,1,0.968,,,,,,,,,,,,,,,,,17.855,0.0222,17.8912,0.0621,17.5936,0.0134,17.8342,0.0603,7.7,406586226
☄,76.83,406586317,218.402567,-78.107213,95,25,143336.61-780625.9,57199.4305,0,0,2,1,1,0.777,,,,,,,,,,,,,,,,,18.4293,0.0126,18.4864,0.0811,18.2343,0.0144,18.2799,0.175,15,
☄,77.99,406586195,218.598975,-78.09275,78,35,143423.75-780533.9,57264.8155,0,0,7,2,1,0.922,,,,,,,,,,,,,,,,,18.004,0.014,18.1464,0.0877,17.5309,0.025,17.6898,0.0537,15,
☄,78.43,406586206,218.602655,-78.105173,35,59,143424.63-780618.6,57166.1116,0,0,10,5,1,0.978,,,,,,,,,,,,,,,,,17.4202,0.0284,17.4593,0.023,17.0162,0.0066,17.0062,0.0405,14.8,406586207
☄,79.02,406586255,218.542828,-78.120099,23,52,143410.27-780712.3,57315.2478,0,0,7,3,1,0.973,,,,,,,,,,,,,,,,,17.8047,0.0249,17.7966,0.0595,17.7301,0.0138,17.9034,0.0639,12,406586220
☄,80.72,406586251,218.586433,-78.113618,30,97,143420.74-780649.0,57199.4291,1,0,4,2,1,0.837,,,,,,,,,,,,,,,,,18.5884,0.035,18.7187,0.1627,18.4342,0.0813,18.5556,0.2128,12.3,406586218
☄,81.64,406586207,218.600435,-78.109257,22,55,143424.10-780633.3,57199.4291,0,0,4,2,1,0.776,,,,,,,,,,,,,,,,,18.091,0.0544,17.8626,0.042,17.8299,0.0428,17.5857,0.113,14.8,406586206
☄,81.93,406586095,218.389933,-78.098335,36,36,143333.58-780554.0,57199.4298,0,0,1,1,1,0.523,,,,,,,,,,,,,,,,,18.6873,0.0139,18.7229,0.1232,,,,,15,
☄,83.37,406586073,218.561959,-78.080691,34,84,143414.87-780450.4,57199.4291,0,0,4,2,1,0.863,,,,,,,,,,,,,,,,,18.5327,0.0243,18.6843,0.1048,18.3862,0.1319,18.7084,0.1985,14.9,406586193
☄,84,406586228,218.488673,-78.123217,122,25,143357.28-780723.5,57199.4305,0,0,2,1,1,0.741,,,,,,,,,,,,,,,,,18.3264,0.0188,17.9958,0.0698,17.9466,0.0251,17.916,0.0924,15,
☄,84.32,406586078,218.463932,-78.077792,33,68,143351.34-780440.0,57407.5266,1,0,3,1,1,0.919,,,,,,,,,,,,,,,,,17.9171,0.1276,17.9692,0.0671,18.1362,0.0224,17.9491,0.1311,11.2,406586079
☄,84.79,406586072,218.54362,-78.078235,50,81,143410.46-780441.6,57199.4284,0,0,2,2,1,0.531,,,,,,,,,,,,,,,,,19.1706,0.0194,19.1936,0.1359,,,,,15,
☄,85.37,406586079,218.449575,-78.078692,30,31,143347.89-780443.2,57084.7831,0,1,17,2,1,0.984,,,,,16.8724,0.0258,16.7766,0.1056,14.774,0.008,14.8023,0.0115,14.217,0.0105,14.2435,0.0076,13.8784,0.0064,13.8993,0.0139,13.7228,0.0047,13.7503,0.0094,10.5,406586077
☄,85.96,406586205,218.615752,-78.099352,28,34,143427.78-780557.6,57110.765,2,3,18,3,1,0.983,,,,,,,,,16.59,0.0088,16.5586,0.0955,16.2306,0.0187,16.2121,0.0344,16.0201,0.0115,16.0212,0.0218,15.9444,0.0078,15.9679,0.013,7.6,406586202
☄,87.6,406586202,218.617238,-78.097263,148,241,143428.13-780550.1,57199.4277,3,0,2,1,1,0.504,,,,,,,,,,,,,,,,,18.6932,0.0578,18.5699,0.119,18.5705,0.068,18.6043,0.2049,7.6,406586205
☄,90.45,406586085,218.404459,-78.084423,16,142,143337.07-780503.9,56964.077,0,0,6,1,1,0.97,,,,,,,,,17.997,0.0151,18.176,0.1599,17.6337,0.021,17.6347,0.1189,17.3864,0.01,17.4005,0.1419,17.2644,0.0488,17.2887,0.0685,14.7,406586083
☄,92.26,406586077,218.43571,-78.078074,36,36,143344.57-780441.0,57199.4298,1,0,1,1,1,0.596,,,,,,,,,,,,,,,,,18.7501,0.0225,18.8617,0.1469,,,,,8.6,406586076
☄,92.59,406586199,218.619247,-78.092488,48,34,143428.61-780532.9,57127.0477,2,0,16,2,1,0.955,,,,,,,,,17.4562,0.0529,17.5913,0.2006,16.9783,0.0089,16.9485,0.1291,16.4722,0.0119,16.2577,0.0406,16.2352,0.0174,15.9209,0.0479,4.7,406586200
☄,93.63,406586200,218.622269,-78.093643,175,36,143429.34-780537.1,57335.0599,3,0,2,2,1,0.658,,,,,,,,,,,,,,,,,,,,,17.3557,0.0176,17.2074,0.128,4.7,406586199
☄,95.37,406586256,218.554963,-78.123951,46,24,143413.19-780726.2,57361.5751,0,0,10,1,1,0.978,,,,,,,,,17.8284,0.0479,17.7842,0.1762,17.6527,0.0195,17.6247,0.1958,17.5407,0.0133,17.6325,0.0305,17.4494,0.0153,17.4099,0.0445,15,
☄,96.81,406586076,218.441334,-78.075988,36,36,143345.92-780433.5,57199.4312,0,0,1,1,1,0.586,,,,,,,,,,,,,,,,,,,,,17.8628,0.0144,17.464,0.0888,8.6,406586077
☄,96.9,406586422,218.460426,-78.125652,80,505,143350.50-780732.3,57081.7539,0,0,3,1,1,0.49,,,,,,,,,,,,,,,,,18.2343,0.1447,17.1708,0.0585,17.6726,0.0529,17.2549,0.6005,13.7,406586423
☄,98.56,406586257,218.516689,-78.12716,36,36,143404.00-780737.7,57199.427,0,0,1,1,1,0.504,,,,,,,,,,,,,,,,,19.0714,0.0131,19.0739,0.1016,,,,,15,
☄,99.41,406586067,218.499188,-78.072386,25,32,143359.80-780420.5,57315.2477,0,0,7,1,1,0.977,,,,,,,,,,,,,17.7498,0.0592,17.376,0.1467,17.5457,0.0117,17.5996,0.0299,17.3878,0.0152,17.4619,0.0516,15,
☄,99.91,406586234,218.62247,-78.111534,28,28,143429.39-780641.5,57080.6029,0,0,15,3,1,0.981,,,,,,,,,16.9349,0.0342,16.8852,0.0888,16.3192,0.0097,16.3026,0.0668,15.9377,0.0069,15.8898,0.0096,15.7442,0.01,15.7233,0.0282,15,
☄,100.13,406586315,218.36512,-78.100226,16,59,143327.62-780600.8,57128.8234,0,0,5,2,1,0.975,,,,,,,,,,,,,,,,,17.6884,0.0325,17.7043,0.0316,17.6377,0.022,17.646,0.0872,15,
☄,101.33,406586421,218.422935,-78.123242,85,30,143341.50-780723.6,57135.3365,0,0,12,1,1,0.966,,,,,,,,,17.8956,0.0621,17.5182,0.1304,17.4171,0.0569,17.433,0.1518,17.3127,0.021,17.1888,0.0617,17.3162,0.0217,17.1362,0.071,15,
☄,102.58,406586318,218.3672,-78.107904,36,35,143328.12-780628.4,57199.4291,0,0,4,2,1,0.688,,,,,,,,,,,,,,,,,18.7689,0.0766,18.9175,0.0894,18.2307,0.0156,18.3258,0.1298,11.1,406586316
☄,102.85,406586191,218.602605,-78.08082,36,36,143424.62-780450.9,57199.427,0,0,1,1,1,0.546,,,,,,,,,,,,,,,,,19.1516,0.0277,19.4627,0.1736,,,,,15,
☄,102.87,406586086,218.371021,-78.089577,79,61,143329.04-780522.4,57081.753,0,0,6,3,1,0.229,,,,,,,,,,,,,,,,,17.4921,0.0642,16.5623,0.0365,17.247,0.0646,16.4071,0.0621,7.4,406586087
☄,104.3,406586083,218.385643,-78.083189,46,26,143332.55-780459.4,57199.4291,0,0,4,2,1,0.936,,,,,,,,,,,,,,,,,18.3209,0.0163,18.2526,0.0504,17.811,0.0329,17.8262,0.1094,12.1,406586082
☄,106.77,406586252,218.611367,-78.118792,57,41,143426.72-780707.6,57315.2478,0,0,7,3,1,0.976,,,,,,,,,,,,,,,,,17.7649,0.0097,17.7978,0.0372,17.6685,0.0114,17.6319,0.066,13.2,406586253
☄,107.88,406586065,218.469863,-78.070687,36,36,143352.76-780414.4,57199.4298,0,0,1,1,1,0.518,,,,,,,,,,,,,,,,,18.9057,0.022,19.1546,0.1213,,,,,15,
☄,109.18,406586087,218.361226,-78.08999,36,36,143326.69-780523.9,57199.427,1,0,1,1,1,0.521,,,,,,,,,,,,,,,,,19.2423,0.0211,19.1668,0.1985,,,,,7.4,406586086
☄,109.67,406586423,218.44857,-78.128564,36,36,143347.65-780742.8,57199.4298,0,0,1,1,1,0.782,,,,,,,,,,,,,,,,,18.6078,0.0115,18.6819,0.1149,,,,,13.7,406586422
☄,110.19,406586201,218.648372,-78.099168,36,36,143435.60-780557.0,57199.427,0,0,1,1,1,0.49,,,,,,,,,,,,,,,,,19.2548,0.0258,19.1832,0.1691,,,,,15,
☄,110.3,406586316,218.354517,-78.106271,19,33,143325.08-780622.5,56990.883,0,0,9,1,1,0.983,,,,,,,,,16.9963,0.0124,16.8726,0.0772,16.2853,0.0208,16.3284,0.0453,15.77,0.0101,15.8027,0.0176,15.5239,0.0089,15.5785,0.0117,11.1,406586318
☄,112.25,406586320,218.358142,-78.110834,23,30,143325.95-780639.0,57032.1639,0,0,7,3,1,0.982,,,,,,,,,,,,,,,,,16.8076,0.0072,16.85,0.0343,16.4325,0.0098,16.4896,0.0246,12.5,406586318
☄,113.83,406586192,218.630948,-78.083579,24,37,143431.42-780500.8,57199.4291,0,0,4,2,1,0.941,,,,,,,,,,,,,,,,,18.4394,0.0153,18.5831,0.0581,18.3469,0.0824,18.424,0.2969,15,
☄,114.02,406586062,218.530273,-78.068951,64,35,143407.26-780408.2,57199.4284,0,0,3,1,1,0.682,,,,,,,,,,,,,,,,,18.8155,0.0584,18.9852,0.0798,18.6046,0.0331,18.9951,0.2003,9.6,406586070
☄,114.17,406586070,218.542807,-78.069542,29,42,143410.27-780410.3,57199.4291,0,0,4,2,1,0.614,,,,,,,,,,,,,,,,,19.0068,0.0119,19.1083,0.0968,18.4618,0.0129,18.6153,0.1325,8.4,406586061
☄,114.18,406586071,218.567044,-78.071463,75,31,143416.09-780417.2,57199.4291,0,0,4,2,1,0.917,,,,,,,,,,,,,,,,,18.381,0.0427,18.4842,0.0839,18.0909,0.0699,18.2475,0.1553,15,
☄,115.85,406586066,218.502908,-78.067825,36,36,143400.69-780404.1,57199.427,0,0,1,1,1,0.559,,,,,,,,,,,,,,,,,19.0189,0.0156,19.0003,0.1211,,,,,8.7,406586059
☄,116.25,406586082,218.371042,-78.081709,36,36,143329.05-780454.1,57199.427,0,0,1,1,1,0.586,,,,,,,,,,,,,,,,,19.1587,0.0233,19.3381,0.1733,,,,,9.6,406586081
☄,117.08,406586448,218.475133,-78.132116,47,22,143354.03-780755.6,57405.2263,0,0,13,1,1,0.981,,,,,,,,,17.8744,0.0512,18.4977,0.2735,17.3558,0.0258,17.5353,0.1652,16.8392,0.0269,16.9828,0.0259,16.6648,0.0198,16.7543,0.0339,15,
☄,117.44,406586253,218.615249,-78.122371,36,77,143427.65-780720.5,57175.6309,0,0,7,3,1,0.975,,,,,,,,,,,,,,,,,17.7698,0.0181,17.7239,0.0402,17.6766,0.0112,17.5718,0.1383,11.2,406586258
☄,117.58,406586059,218.514422,-78.067475,66,28,143403.46-780402.9,57199.4291,0,0,4,2,1,0.729,,,,,,,,,,,,,,,,,18.7005,0.0233,18.7621,0.0674,18.5614,0.0198,18.8119,0.1158,8.7,406586066
☄,117.86,406586254,218.582459,-78.127989,26,35,143419.79-780740.7,57199.4284,0,0,3,1,1,0.823,,,,,,,,,,,,,,,,,18.6708,0.0176,18.9457,0.0754,18.5531,0.0223,18.8292,0.2124,15,
☄,118.24,406586237,218.63417,-78.117735,9,41,143432.20-780703.8,57199.4284,0,0,3,1,1,0.587,,,,,,,,,,,,,,,,,18.7984,0.0642,18.9097,0.154,18.6758,0.0321,18.9292,0.1708,15,
☄,118.35,406586424,218.406032,-78.126575,30,46,143337.44-780735.6,57169.3144,0,0,11,1,1,0.979,,,,,,,,,18.0163,0.019,18.1708,0.1297,17.5663,0.0263,17.485,0.1356,17.2235,0.0421,17.3338,0.0409,17.1438,0.0267,17.1279,0.0799,15,
☄,119.7,406586190,218.617253,-78.077201,42,54,143428.14-780437.9,57199.4284,0,0,2,2,1,0.644,,,,,,,,,,,,,,,,,19.1826,0.0371,19.1551,0.1259,,,,,15,
☄,120.32,406586319,218.343411,-78.108673,35,42,143322.41-780631.2,57199.4291,0,0,4,2,1,0.944,,,,,,,,,,,,,,,,,18.3079,0.0364,18.3881,0.0573,18.2606,0.0577,18.4557,0.1274,11.9,406586316
☄,121.93,406586308,218.338341,-78.094046,141,26,143321.20-780538.5,57048.1311,0,0,7,1,1,0.977,,,,,,,,,,,,,17.8366,0.0191,18.153,0.143,17.4645,0.0108,17.462,0.0255,17.3195,0.0111,17.3614,0.127,15,
☄,122.02,406586061,218.541782,-78.067223,36,36,143410.02-780402.0,57199.427,0,0,1,1,1,0.501,,,,,,,,,,,,,,,,,19.3745,0.0153,19.4023,0.1792,,,,,8.4,406586070
☄,122.54,406586451,218.513743,-78.13392,58,39,143403.29-780802.1,57379.646,0,2,15,2,1,0.979,,,,,,,,,17.3165,0.0154,17.2218,0.1178,16.6615,0.0102,16.5732,0.1206,16.0713,0.0096,15.8853,0.0143,15.8187,0.0074,15.6839,0.0275,15,
☄,123.65,406586080,218.368446,-78.078964,18,21,143328.42-780444.2,57008.9433,2,0,8,1,1,0.983,,,,,,,,,16.7511,0.0147,16.5421,0.0746,16.372,0.0106,16.4502,0.0719,16.1125,0.0074,16.1405,0.0107,16.0412,0.009,16.0759,0.0156,7.7,406586081
☄,123.88,406586198,218.659537,-78.089946,12,17,143438.28-780523.8,57073.6696,0,10,24,3,1,0.988,15.0065,0.009,15.0198,0.0231,14.6383,0.0107,14.6235,0.0333,13.4474,0.0061,13.446,0.0068,13.1288,0.0078,13.1341,0.0058,12.9356,0.0053,12.9473,0.0054,12.8859,0.0043,12.8963,0.0093,15,
☄,124.68,406586258,218.613947,-78.125467,25,30,143427.34-780731.6,57197.0657,3,0,17,2,1,0.981,,,,,,,,,17.4443,0.0158,17.5532,0.1093,16.8292,0.0241,16.754,0.1485,16.4825,0.0078,16.2705,0.0254,16.2162,0.0053,16.2477,0.0256,6.8,406586260
☄,125.56,406586064,218.441019,-78.067318,43,25,143345.84-780402.3,57199.4305,0,0,2,1,1,0.829,,,,,,,,,,,,,,,,,18.4407,0.0128,18.5212,0.0809,18.4022,0.0212,18.5709,0.2094,8.4,406586036
☄,125.82,406586081,218.360234,-78.080264,18,68,143326.45-780448.9,57081.753,3,0,6,3,1,0.96,,,,,,,,,,,,,,,,,17.7211,0.0194,17.6531,0.0308,17.5795,0.0397,17.4038,0.1556,7.7,406586080
☄,126.63,406586084,218.348845,-78.083739,68,141,143323.72-780501.4,57199.4291,0,0,4,2,1,0.581,,,,,,,,,,,,,,,,,18.2369,0.0464,17.8609,0.1259,17.8577,0.0391,17.6838,0.0923,8.6,406586055
☄,127.11,406586259,218.604108,-78.12805,249,278,143424.98-780740.9,57267.3837,3,0,19,3,1,0.775,,,,,,,,,17.3989,0.038,17.4456,0.1045,17.0897,0.0204,16.9988,0.0701,16.9755,0.0314,16.39,0.0224,17.0781,0.0694,16.3107,0.0311,8.6,406586261
☄,127.5,406586235,218.660895,-78.112439,16,22,143438.61-780644.7,57110.765,3,0,18,3,1,0.985,,,,,,,,,15.5577,0.0063,15.5464,0.0208,15.0778,0.0077,15.0953,0.0133,14.7657,0.0047,14.7869,0.0087,14.6469,0.0048,14.6619,0.0155,10,406586236
☄,129.41,406586449,218.457315,-78.134856,36,36,143349.75-780805.4,57199.4298,0,0,1,1,1,0.751,,,,,,,,,,,,,,,,,18.5031,0.0191,18.7224,0.0938,,,,,10.4,406586450
☄,129.45,406586058,218.525335,-78.064423,53,34,143406.08-780351.9,57199.4284,0,0,3,1,1,0.606,,,,,,,,,,,,,,,,,18.8118,0.034,18.8957,0.0749,18.6817,0.0284,18.6849,0.1866,11.1,406586060
☄,129.74,406586060,218.539991,-78.064919,18,45,143409.59-780353.7,57218.9685,0,1,13,2,1,0.983,,,,,,,,,16.9333,0.1064,16.8981,0.1989,16.5033,0.0099,16.5092,0.0574,16.2845,0.007,16.3176,0.0131,16.1941,0.0112,16.2232,0.0169,8.4,406586061
☄,130.57,406586260,218.615764,-78.127329,36,36,143427.78-780738.3,57199.4284,0,0,1,1,1,0.492,,,,,,,,,,,,,,,,,,,,,18.5822,0.0196,18.73,0.1556,6.8,406586258
☄,130.65,406586231,218.674743,-78.104376,36,36,143441.93-780615.7,57199.427,0,0,1,1,1,0.671,,,,,,,,,,,,,,,,,18.8201,0.0153,18.8163,0.0907,,,,,15,
☄,130.7,406586305,218.330855,-78.089976,36,36,143319.40-780523.9,57199.427,0,0,1,1,1,0.521,,,,,,,,,,,,,,,,,19.2341,0.0218,19.127,0.1437,,,,,15,
☄,131.66,406586325,218.342491,-78.116854,27,20,143322.19-780700.6,56965.2577,0,0,10,1,1,0.984,,,,,,,,,15.3137,0.0152,15.2119,0.0261,14.8077,0.0096,14.7265,0.0154,14.4339,0.0077,14.3738,0.0072,14.2685,0.0061,14.2275,0.0066,15,
☄,131.98,406586036,218.431132,-78.066209,44,88,143343.47-780358.3,57378.5399,0,0,5,2,1,0.924,,,,,,,,,,,,,,,,,18.0204,0.0128,17.9075,0.1122,17.3754,0.0144,17.4849,0.0796,8.4,406586064
☄,133.07,406586063,218.467362,-78.063655,36,36,143352.16-780349.1,57199.4298,0,0,1,1,1,0.407,,,,,,,,,,,,,,,,,19.1736,0.0616,18.9899,0.097,,,,,15,
