,r_cntr,object_id,raj2000,dej2000,e_raj2000,e_dej2000,smss_j,mean_epoch,flags,nimaflags,ngood,ngood_min,nch_max,class_star,u_psf,e_u_psf,u_petro,e_u_petro,v_psf,e_v_psf,v_petro,e_v_petro,g_psf,e_g_psf,g_petro,e_g_petro,r_psf,e_r_psf,r_petro,e_r_petro,i_psf,e_i_psf,i_petro,e_i_petro,z_psf,e_z_psf,z_petro,e_z_petro,prox,prox_id
☄,9.62,460715478,151.229349,-79.932205,42,66,100455.04-795555.9,57313.5092,0,0,12,2,1,0.975,,,,,,,,,16.5447,0.0765,16.5214,0.0442,16.1992,0.0142,16.1965,0.042,15.9789,0.0179,15.9243,0.0343,15.9502,0.0161,15.9469,0.0794,10.3,460715473
☄,17.72,460715477,151.246233,-79.927109,36,36,100459.09-795537.5,57467.5013,0,0,1,1,1,0.467,,,,,,,,,,,,,,,,,18.3057,0.0137,18.4427,0.128,,,,,15,
☄,18.47,460715473,151.224366,-79.934925,36,36,100453.84-795605.7,57467.5013,1,0,1,1,1,0.626,,,,,,,,,,,,,,,,,17.7752,0.0118,17.9242,0.1432,,,,,10.3,460715478
☄,30.26,460715479,151.19983,-79.937199,36,36,100447.95-795613.9,57467.5013,0,0,1,1,1,0.475,,,,,,,,,,,,,,,,,18.246,0.0117,18.1408,0.1197,,,,,15,
☄,43.4,460715472,151.257912,-79.940165,36,30,100501.89-795624.5,57336.6022,0,0,11,1,1,0.973,,,,,,,,,17.3888,0.0118,17.3593,0.1206,16.7602,0.0414,16.922,0.0967,16.3863,0.0071,16.3709,0.0278,16.2089,0.0081,16.1466,0.035,15,
☄,48.5,460715471,151.299277,-79.931254,40,31,100511.82-795552.5,57188.428,0,0,15,2,1,0.983,16.3629,0.0289,16.4281,0.2568,16.1147,0.0735,16.1883,0.0936,14.8968,0.0076,14.9209,0.0241,14.5392,0.0069,14.562,0.0124,14.3386,0.0068,14.3251,0.0135,14.2563,0.0063,14.2308,0.0215,12.8,460715470
☄,56.88,460715470,151.309208,-79.934365,88,85,100514.20-795603.7,57274.0639,1,0,9,3,1,0.888,,,,,,,,,,,,,17.3107,0.022,17.6704,0.1203,16.993,0.0275,17.0183,0.0567,16.9069,0.0808,16.8931,0.1997,12.8,460715471
☄,67.86,460715465,151.215525,-79.910993,36,36,100451.72-795439.5,57467.5013,0,0,1,1,1,0.557,,,,,,,,,,,,,,,,,17.8717,0.0107,17.7339,0.0865,,,,,10.9,460715464
☄,68.81,460715469,151.31252,-79.940705,59,55,100515.00-795626.5,57313.5092,0,0,12,2,1,0.974,,,,,,,,,16.1365,0.0281,16.0698,0.1497,16.0432,0.0122,16.0894,0.0837,16.0232,0.009,16.0217,0.0303,16.023,0.0517,15.9232,0.1536,15,
☄,69.11,460715476,151.207007,-79.948802,67,29,100449.68-795655.6,57263.9827,0,0,4,1,1,0.532,,,,,,,,,,,,,17.6685,0.017,17.7801,0.1532,17.5678,0.0169,17.5581,0.077,17.4166,0.1198,17.3963,0.2934,15,
☄,71.59,460715464,151.231786,-79.90998,33,34,100455.62-795435.9,57060.045,3,0,7,1,1,0.897,,,,,,,,,17.3461,0.0326,17.2372,0.1391,16.8812,0.0272,16.6205,0.1995,16.5891,0.0294,16.5143,0.1036,16.4804,0.0245,16.3971,0.2608,4.7,460715463
☄,73.91,460715480,151.119982,-79.93977,40,46,100428.79-795623.1,57313.5092,0,0,12,2,1,0.978,,,,,,,,,17,0.0626,16.9027,0.2508,16.4641,0.0275,16.4601,0.0844,16.0192,0.0155,15.9967,0.0433,15.837,0.0173,15.7453,0.0529,15,
☄,76.26,460715463,151.233523,-79.908703,24,47,100456.04-795431.3,57235.4901,3,0,11,2,1,0.955,,,,,,,,,17.0309,0.0374,16.5902,0.2196,16.5116,0.041,16.3795,0.1323,16.2309,0.014,15.6534,0.098,16.0301,0.0344,15.4574,0.1422,4.7,460715464
☄,77.99,460715458,151.346561,-79.930057,22,23,100523.17-795548.2,57252.6062,0,0,10,2,1,0.978,,,,,,,,,16.6124,0.0287,16.5875,0.107,16.1774,0.0097,16.2261,0.0437,15.9501,0.007,15.9303,0.0374,15.849,0.0096,15.8891,0.0561,9.4,460715457
☄,79.24,460715460,151.29531,-79.911833,17,28,100510.87-795442.5,57188.6858,0,0,15,2,1,0.983,15.7191,0.0225,15.7129,0.0748,15.246,0.0634,15.3186,0.098,14.4264,0.0195,14.4276,0.0123,14.228,0.0108,14.2508,0.0238,14.1221,0.0081,14.101,0.0167,14.1035,0.0141,14.087,0.0338,15,
☄,85.97,460715522,151.135923,-79.948258,30,46,100432.62-795653.7,57300.8861,0,0,8,2,1,0.914,,,,,,,,,,,,,17.4748,0.0555,17.5905,0.1055,17.0615,0.0204,17.0511,0.1023,16.9726,0.028,16.9102,0.097,15,
☄,86.69,460715457,151.360194,-79.931112,36,36,100526.44-795552.0,57467.5013,1,0,1,1,1,0.491,,,,,,,,,,,,,,,,,18.205,0.0284,18.1125,0.1381,,,,,9.4,460715458
☄,87.29,460715467,151.355965,-79.936522,51,38,100525.43-795611.4,57467.502,0,0,2,1,1,0.68,,,,,,,,,,,,,,,,,17.7319,0.012,17.65,0.0836,17.5766,0.011,17.7826,0.1157,15,
☄,87.34,460715475,151.230307,-79.954028,41,47,100455.27-795714.5,57402.8904,0,3,8,2,1,0.838,,,,,,,,,,,,,17.7468,0.113,17.7397,0.109,17.3926,0.0246,17.4523,0.0531,17.2526,0.0251,17.3933,0.0813,12,460715517
☄,87.48,460715468,151.342187,-79.942227,8,83,100522.12-795632.0,57335.3716,0,0,7,2,1,0.916,,,,,,,,,,,,,17.4605,0.1126,17.66,0.1196,17.1263,0.0584,17.1482,0.1204,17.0296,0.0337,17.0408,0.0701,15,
☄,90.92,460715517,151.211981,-79.954988,54,31,100450.87-795717.9,57277.2236,3,0,7,1,1,0.791,,,,,,,,,17.5501,0.0327,17.5486,0.1383,17.1807,0.0185,17.3904,0.0918,16.9588,0.0269,16.9636,0.1095,16.8916,0.0116,16.8076,0.1163,7.9,460715518
☄,93.75,460716734,151.078995,-79.922975,36,36,100418.95-795522.7,57467.5013,0,0,1,1,1,0.363,,,,,,,,,,,,,,,,,18.281,0.0206,18.6106,0.0826,,,,,15,
☄,95.2,460715466,151.144092,-79.907217,36,36,100434.58-795425.9,57467.5013,0,0,1,1,1,0.467,,,,,,,,,,,,,,,,,18.2108,0.0119,18.4633,0.1504,,,,,15,
☄,96.03,460715474,151.268736,-79.955235,34,108,100504.49-795718.8,57263.8614,0,0,8,1,1,0.939,,,,,,,,,,,,,17.7146,0.018,17.5926,0.1252,16.7939,0.009,16.7716,0.0243,16.3806,0.0242,16.3055,0.0512,15,
☄,97.6,460715456,151.362367,-79.918065,58,29,100526.96-795505.0,57252.9928,0,1,10,2,1,0.98,,,,,,,,,16.2093,0.0282,16.1958,0.0989,15.6215,0.0276,15.6452,0.026,15.3052,0.0061,15.2777,0.0127,15.167,0.0072,15.1707,0.0207,15,
☄,98.75,460715518,151.213273,-79.957184,31,55,100451.18-795725.8,57299.5102,2,3,11,2,1,0.978,,,,,,,,,16.1716,0.0364,16.1521,0.0918,15.8228,0.0228,15.8117,0.0433,15.572,0.0406,15.5468,0.0685,15.4764,0.0144,15.3513,0.0225,7.9,460715517
☄,100.57,460716725,151.104347,-79.911055,36,36,100425.04-795439.7,57467.5013,0,0,1,1,1,0.405,,,,,,,,,,,,,,,,,18.3384,0.028,18.2919,0.1227,,,,,15,
☄,101.28,460715523,151.11985,-79.951457,25,50,100428.76-795705.2,57313.5092,0,3,12,2,1,0.98,,,,,,,,,15.9511,0.0223,15.9152,0.0359,15.4699,0.0095,15.495,0.0447,15.1496,0.012,15.1213,0.0191,15.0381,0.011,14.9904,0.0581,14.2,460715524
☄,102.17,460715481,151.062074,-79.93395,25,106,100414.89-795602.2,57445.5301,0,0,5,1,1,0.788,,,,,,,,,,,,,17.6028,0.0311,17.8492,0.1701,17.4738,0.0598,17.641,0.0652,17.3289,0.1167,17.2331,0.2654,15,
☄,102.85,460715482,151.068799,-79.939445,85,52,100416.51-795622.0,57252.7038,0,0,10,1,1,0.965,,,,,,,,,17.4772,0.0481,17.7903,0.138,16.9932,0.0281,16.8531,0.1491,16.5518,0.009,16.5588,0.0429,16.3539,0.027,16.24,0.1178,15,
☄,105.95,460715524,151.099236,-79.94983,36,36,100423.81-795659.3,57467.5013,0,0,1,1,1,0.547,,,,,,,,,,,,,,,,,17.8524,0.0247,17.9799,0.1049,,,,,14.2,460715523
☄,108.56,460715459,151.306677,-79.903477,28,72,100513.60-795412.5,57174.0874,0,1,17,1,1,0.984,17.5423,0.0514,17.5577,0.1936,16.8025,0.0366,16.6385,0.0982,14.4162,0.0064,14.4174,0.0089,13.7102,0.0096,13.7202,0.0071,13.1931,0.005,13.1813,0.0163,12.9435,0.0057,12.9485,0.0201,15,
☄,108.72,460715462,151.164908,-79.901348,62,33,100439.57-795404.8,57162.1268,0,0,19,2,1,0.972,16.8016,0.0134,16.6958,0.0973,16.5094,0.0101,16.5523,0.0736,15.3731,0.0143,15.2489,0.0186,15.0603,0.0184,14.9429,0.0154,14.7902,0.0132,14.6563,0.0225,14.7218,0.0153,14.587,0.0135,15,
☄,110.74,460715453,151.385414,-79.941528,36,36,100532.49-795629.5,57467.5013,0,0,1,1,1,0.47,,,,,,,,,,,,,,,,,18.1661,0.024,18.2355,0.1116,,,,,15,
☄,112,460716733,151.075381,-79.912382,22,61,100418.09-795444.5,57161.9789,0,0,8,1,1,0.929,,,,,,,,,17.2382,0.0115,17.1968,0.125,16.7806,0.0142,16.8594,0.0592,16.5127,0.0104,16.5102,0.0282,16.3207,0.0089,16.2005,0.0464,15,
☄,113.34,460715461,151.208329,-79.898419,21,28,100449.99-795354.3,57161.9132,0,3,19,2,1,0.984,15.9179,0.0112,15.8609,0.0557,15.291,0.0089,15.3176,0.1008,14.5035,0.0226,14.486,0.0091,14.4157,0.0103,14.4191,0.0113,14.4269,0.0051,14.4024,0.0231,14.4197,0.0124,14.4547,0.0205,15,
☄,116.81,460716737,151.037118,-79.929913,16,31,100408.90-795547.6,57336.5134,0,0,11,2,1,0.975,,,,,,,,,16.4595,0.0082,16.5547,0.0968,16.1196,0.0169,16.1673,0.0623,15.9022,0.0068,15.8843,0.0222,15.8344,0.0068,15.786,0.0731,11.7,460716736
☄,120.17,460715437,151.410444,-79.935885,23,33,100538.50-795609.1,57323.5123,0,0,10,1,1,0.715,,,,,,,,,17.6008,0.0302,17.9634,0.1972,17.129,0.0347,16.9747,0.2234,16.9524,0.0089,17.1378,0.0785,16.8302,0.0254,16.9104,0.1134,11.1,460715438
☄,120.33,460715525,151.112987,-79.957196,63,151,100427.11-795725.9,57365.7437,0,0,4,2,1,0.619,,,,,,,,,,,,,,,,,17.7112,0.0301,17.8055,0.1103,17.37,0.0886,17.552,0.1617,15,
☄,121.41,460716736,151.030574,-79.926858,55,37,100407.33-795536.6,57335.3716,0,0,7,2,1,0.808,,,,,,,,,,,,,17.5958,0.035,17.6669,0.1177,17.2191,0.0098,17.1428,0.0953,17.0585,0.1173,16.9477,0.1866,11.7,460716737
☄,121.49,460715438,151.408514,-79.938961,36,36,100538.04-795620.2,57467.5013,0,0,1,1,1,0.494,,,,,,,,,,,,,,,,,18.0958,0.0141,18.1229,0.1249,,,,,11.1,460715437
☄,126.11,460715519,151.180679,-79.964058,30,36,100443.36-795750.6,57335.5086,0,0,14,2,1,0.98,,,,,,,,,16.1712,0.0105,16.1096,0.0509,15.819,0.0278,15.8167,0.0277,15.6058,0.0101,15.584,0.0138,15.5525,0.012,15.4956,0.0162,15,
☄,126.23,460715455,151.363747,-79.954752,112,54,100527.29-795717.1,57386.0955,0,0,5,2,1,0.502,,,,,,,,,,,,,,,,,17.8955,0.0128,18.0589,0.1084,17.3159,0.0093,17.4279,0.0659,15,
☄,133.03,460716766,151.017865,-79.938979,47,33,100404.28-795620.3,57313.5092,0,0,12,2,1,0.977,,,,,,,,,16.7136,0.0621,16.7783,0.1245,16.2154,0.0401,16.2574,0.0647,15.7473,0.0175,15.7938,0.0238,15.5613,0.0072,15.6062,0.0365,13.8,460716765
☄,135.92,460656488,151.315833,-79.895753,33,26,100515.79-795344.7,57134.6757,0,0,11,1,1,0.968,,,,,,,,,17.7699,0.019,17.722,0.1129,17.1947,0.0425,17.1948,0.1195,16.8703,0.0129,16.9546,0.0407,16.7539,0.0277,16.8583,0.0979,15,
☄,136.38,460715516,151.240154,-79.967563,33,33,100457.63-795803.2,57196.4129,0,0,12,1,1,0.95,,,,,,,,,17.8923,0.0251,17.8156,0.1592,17.4205,0.0121,17.6219,0.1097,17.1299,0.035,17.2069,0.0576,17.0534,0.0243,17.0849,0.0462,12.2,460715515
☄,137.61,460715515,151.259583,-79.96748,36,36,100502.29-795802.9,57061.5165,0,0,1,1,1,0.495,,,,,,,,,,,,,,,,,,,,,18.0075,0.0292,17.8335,0.2173,12.2,460715516
☄,137.74,460715436,151.436768,-79.937779,46,26,100544.82-795616.0,57364.2161,0,1,10,1,1,0.921,,,,,,,,,17.5409,0.0179,17.4791,0.1211,17.1269,0.0352,17.0807,0.066,16.9176,0.0456,16.7772,0.0983,16.7729,0.0163,16.5448,0.0579,9.6,460715434
☄,139.04,460716765,151.004523,-79.935925,114,66,100401.08-795609.3,57118.3328,0,0,7,1,1,0.881,,,,,,,,,17.5917,0.0371,18.1048,0.2021,17.3074,0.0159,17.1853,0.077,17.0292,0.0092,17.0435,0.0468,16.8946,0.0101,16.9621,0.1067,13.8,460716766
☄,140.02,460715434,151.442915,-79.935328,57,51,100546.29-795607.1,57467.502,0,0,2,1,1,0.462,,,,,,,,,,,,,,,,,17.6566,0.0162,17.3732,0.0827,17.421,0.0238,17.2856,0.1024,9.6,460715436
☄,141,460715520,151.156281,-79.967216,27,32,100437.50-795801.9,57223.4976,0,0,10,1,1,0.948,,,,,,,,,,,,,18.0838,0.0315,18.1661,0.1866,17.0602,0.0069,17.1623,0.0368,16.7117,0.0118,16.848,0.0443,15,
☄,144.6,460656482,151.408564,-79.906256,36,36,100538.05-795422.5,57467.5013,0,0,1,1,1,0.473,,,,,,,,,,,,,,,,,18.124,0.0184,18.14,0.1143,,,,,15,
☄,145.24,460715527,151.050715,-79.956744,26,24,100412.17-795724.2,57331.8234,0,0,6,1,1,0.82,,,,,,,,,,,,,17.7346,0.0183,17.9025,0.1433,17.5076,0.0648,17.3684,0.1412,17.4319,0.0658,17.5811,0.1973,15,
☄,145.51,460715435,151.442954,-79.942134,36,36,100546.30-795631.6,57467.5013,0,0,1,1,1,0.587,,,,,,,,,,,,,,,,,17.8685,0.0146,17.7181,0.0893,,,,,15,
☄,145.58,460715454,151.412,-79.95308,32,30,100538.88-795711.0,57270.8873,0,0,13,2,1,0.981,,,,,,,,,15.6657,0.0085,15.6253,0.0258,15.1983,0.01,15.2186,0.0343,14.9544,0.0089,14.9326,0.0188,14.8515,0.0058,14.8179,0.0273,15,
☄,147.98,460715452,151.428282,-79.949797,36,36,100542.78-795659.2,57467.5013,0,0,1,1,1,0.419,,,,,,,,,,,,,,,,,18.215,0.0134,18.2797,0.1238,,,,,15,
☄,148.87,460716735,151.007044,-79.912886,34,164,100401.69-795446.3,57331.8225,0,0,3,1,1,0.648,,,,,,,,,,,,,,,,,17.5134,0.0238,17.5596,0.0606,17.4623,0.0201,17.4613,0.1005,15,
☄,149.95,460656487,151.302673,-79.890577,20,43,100512.64-795326.0,57232.1254,0,0,16,1,1,0.982,,,,,17.2435,0.0247,17.1491,0.1489,16.2632,0.0261,16.2546,0.045,15.9456,0.0386,15.9812,0.0259,15.7398,0.0066,15.724,0.0133,15.6904,0.0102,15.7297,0.024,15,
☄,150.65,460716767,150.983533,-79.931528,43,78,100356.04-795553.5,57364.2162,0,0,10,3,1,0.956,,,,,,,,,,,,,17.4037,0.0344,17.4418,0.081,16.5035,0.0225,16.5143,0.032,16.1336,0.0403,16.1064,0.0546,11.5,460716768
☄,152.05,460656486,151.326263,-79.891662,33,61,100518.30-795329.9,57264.5093,0,0,4,1,1,0.726,,,,,,,,,,,,,18.2882,0.0254,18.4401,0.1952,18.1447,0.0324,18.2522,0.168,,,,,15,
☄,152.72,460716727,151.038753,-79.902187,36,36,100409.30-795407.8,57467.5013,0,0,1,1,1,0.368,,,,,,,,,,,,,,,,,18.379,0.018,18.2345,0.0895,,,,,14.8,460716726
☄,159.35,460716768,150.970495,-79.933758,108,121,100352.91-795601.5,57467.502,0,0,2,1,1,0.497,,,,,,,,,,,,,,,,,17.7755,0.0225,17.6222,0.095,17.5264,0.0214,17.2567,0.0972,11.5,460716767
☄,160.96,460716769,150.980013,-79.943988,28,27,100355.20-795638.3,57313.5092,2,0,12,2,1,0.976,,,,,,,,,16.4323,0.0135,16.4879,0.06,15.9508,0.029,16.0129,0.0282,15.726,0.0104,15.6826,0.0338,15.6134,0.0177,15.5701,0.0379,8.9,460716770
☄,161.38,460716738,150.977841,-79.916595,9,41,100354.68-795459.7,57208.4874,0,3,13,2,1,0.983,15.9205,0.011,15.923,0.1519,15.6871,0.0409,15.7066,0.1075,14.633,0.0118,14.636,0.0137,14.3267,0.0075,14.3183,0.0135,14.1219,0.0074,14.085,0.0153,14.0313,0.0075,14.027,0.0437,15,
☄,166.84,460716726,151.026783,-79.898643,109,77,100406.42-795355.1,57253.6016,0,0,10,2,1,0.97,,,,,,,,,,,,,17.826,0.0358,17.8964,0.1031,16.8334,0.0119,16.8807,0.0423,16.506,0.02,16.6276,0.074,14.8,460716727
☄,168,460716770,150.96674,-79.943133,25,121,100352.01-795635.2,57467.502,3,0,2,1,1,0.808,,,,,,,,,,,,,,,,,17.5361,0.016,17.4404,0.0705,17.369,0.0169,17.6124,0.1425,8.9,460716769
☄,168.33,460715521,151.113469,-79.972501,31,38,100427.23-795821.0,57288.9298,0,3,12,2,1,0.925,,,,,,,,,17.5936,0.0276,17.5363,0.1979,17.2012,0.0395,17.2533,0.0892,17.0194,0.0126,17.0457,0.0388,16.9715,0.0579,17.0093,0.1416,15,
☄,170.44,460715528,151.001937,-79.957292,19,46,100400.46-795726.2,57467.5034,0,0,4,2,1,0.682,,,,,,,,,,,,,,,,,17.6117,0.0119,17.6756,0.1016,17.5374,0.0496,17.7564,0.0983,14,460715529
☄,171.46,460656481,151.390597,-79.892345,23,25,100533.74-795332.4,57134.6757,0,0,11,1,1,0.963,,,,,,,,,18.0965,0.0214,17.9944,0.1748,17.5521,0.0199,17.5746,0.0873,17.1201,0.022,17.1447,0.0577,16.9188,0.0169,16.9676,0.0524,15,
☄,175.15,460715526,151.050808,-79.968109,36,36,100412.19-795805.1,57264.5087,0,0,2,2,1,0.577,,,,,,,,,,,,,,,,,18.3136,0.0399,18.4678,0.0965,,,,,15,
☄,177.69,460716723,151.097185,-79.885613,13,29,100423.32-795308.2,57196.4942,0,0,12,2,1,0.977,,,,,,,,,17.3387,0.0125,17.4551,0.0866,16.675,0.0446,16.6943,0.0467,16.3822,0.0055,16.3742,0.0519,16.2194,0.0109,16.2338,0.0728,15,
☄,179.2,460715490,151.38364,-79.970898,19,22,100532.07-795815.2,57197.5545,0,0,20,1,1,0.984,16.9544,0.0631,17.1516,0.1073,16.4583,0.0202,16.3221,0.0928,15.262,0.0092,15.2557,0.0163,14.8965,0.0059,14.9225,0.0225,14.6944,0.009,14.6773,0.0231,14.6163,0.0099,14.6139,0.0105,15,
☄,179.81,460656457,151.489059,-79.911875,31,51,100557.37-795442.7,57235.4901,0,0,11,2,1,0.98,,,,,,,,,15.9898,0.056,15.9562,0.0361,15.6421,0.0401,15.6348,0.0856,15.4233,0.0217,15.4103,0.0307,15.3344,0.0072,15.3468,0.0427,15,
☄,181.13,460656480,151.384524,-79.88824,51,113,100532.28-795317.6,57061.5162,0,0,3,1,1,0.539,,,,,,,,,,,,,18.2919,0.0374,18.3891,0.2031,17.9751,0.0313,18.1811,0.1995,17.7576,0.0225,17.956,0.1323,6.9,460656479
☄,182.37,460715433,151.493258,-79.948017,120,102,100558.38-795652.8,57467.502,0,0,2,1,1,0.613,,,,,,,,,,,,,,,,,17.6488,0.0116,17.7529,0.0742,17.5546,0.0124,17.5961,0.1065,15,
☄,183.33,460715529,150.979982,-79.958042,59,35,100355.19-795728.9,57381.5122,0,0,12,1,1,0.958,,,,,,,,,17.3279,0.0181,17.5005,0.1632,16.9347,0.0377,16.8957,0.0662,16.6736,0.0084,16.7542,0.0245,16.5803,0.0131,16.6271,0.0394,14,460715528
☄,183.51,460715432,151.507432,-79.940846,47,42,100601.78-795627.0,57364.2162,0,0,10,3,1,0.936,,,,,,,,,,,,,17.1505,0.0155,16.8841,0.1507,16.4672,0.0168,16.4234,0.03,16.1958,0.0507,16.1143,0.0753,15,
☄,183.65,460656458,151.50362,-79.916163,10,44,100600.86-795458.1,57150.5909,0,0,9,2,1,0.973,,,,,,,,,16.6266,0.0772,16.6842,0.163,16.1826,0.0122,16.2542,0.0794,15.8923,0.0065,15.8924,0.0177,15.7514,0.0085,15.7651,0.034,15,
☄,183.89,460715530,150.994569,-79.961793,29,32,100358.69-795742.4,57364.8429,0,0,9,1,1,0.905,,,,,,,,,17.5134,0.0356,17.6647,0.1463,17.4015,0.012,17.4186,0.0932,17.1477,0.0097,17.1631,0.0362,17.0541,0.0383,17.1741,0.0644,12.6,460715541
☄,185.38,460656478,151.436478,-79.894456,33,67,100544.75-795340.0,57196.8446,0,0,3,1,1,0.661,,,,,,,,,,,,,,,,,18.3136,0.0313,18.7017,0.1403,17.8376,0.039,17.6155,0.1497,14.9,460656475
☄,185.92,460716772,150.932931,-79.939951,36,36,100343.90-795623.8,57467.5013,0,0,1,1,1,0.473,,,,,,,,,,,,,,,,,18.1003,0.022,18.4805,0.1385,,,,,15,
☄,187.12,460656479,151.394385,-79.887416,35,41,100534.65-795314.6,57271.809,0,2,13,2,1,0.978,,,,,,,,,16.9745,0.0214,16.9574,0.0578,16.6341,0.0115,16.6087,0.0436,16.3504,0.0219,16.1738,0.0554,16.2638,0.0092,16.2152,0.0708,6.9,460656480
☄,188.68,460715539,151.064466,-79.974356,40,64,100415.47-795827.6,57196.8446,0,0,3,1,1,0.417,,,,,,,,,,,,,,,,,18.2768,0.0938,17.4878,1.1726,17.7791,0.0983,16.8462,0.1268,15,
☄,189.94,460716773,150.933762,-79.945152,93,65,100344.10-795642.5,57398.0749,0,0,9,3,1,0.948,,,,,,,,,,,,,17.2364,0.0194,17.2805,0.08,16.8271,0.0305,16.8717,0.0637,16.6473,0.0094,16.5369,0.0496,15,
☄,191.58,460656484,151.334292,-79.880312,27,25,100520.23-795249.1,57196.4942,0,3,12,2,1,0.982,,,,,,,,,16.2569,0.0086,16.3139,0.0294,15.8756,0.0101,15.9159,0.0251,15.6237,0.0079,15.57,0.0231,15.5341,0.0056,15.5029,0.0366,11,460656483
☄,191.87,460715496,151.3179,-79.980445,54,66,100516.29-795849.6,57196.8449,0,0,6,1,1,0.714,,,,,,,,,18.3076,0.0661,18.625,0.218,17.9032,0.0201,17.9702,0.1876,17.6974,0.0161,17.9173,0.0571,17.8132,0.0254,17.9092,0.1884,15,
☄,192.15,460656477,151.427994,-79.890368,41,42,100542.71-795325.3,57206.4975,0,0,16,3,1,0.979,,,,,,,,,17.1797,0.0389,17.0935,0.1476,16.7479,0.0224,16.8223,0.0611,16.4713,0.017,16.4438,0.0263,16.2817,0.0075,16.2979,0.0433,15,
☄,193.13,460715450,151.495498,-79.954458,36,47,100558.91-795716.0,57467.5027,0,0,2,2,1,0.442,,,,,,,,,,,,,,,,,18.2473,0.0171,18.4468,0.0818,,,,,15,
☄,193.42,460656475,151.459184,-79.895587,21,89,100550.20-795344.1,57223.7001,0,0,5,2,1,0.819,,,,,,,,,,,,,,,,,17.7821,0.0111,17.8512,0.1668,17.3213,0.0092,17.4398,0.1223,14.9,460656478
☄,196.01,460715540,151.015231,-79.970471,36,36,100403.65-795813.6,57061.5162,0,0,1,1,1,0.486,,,,,,,,,,,,,,,,,18.214,0.2272,17.5845,0.1461,,,,,15,
☄,196.2,460715451,151.47508,-79.961874,17,40,100554.01-795742.7,57335.5086,0,0,14,2,1,0.864,,,,,,,,,16.3895,0.0357,15.8777,0.2056,16.0636,0.0457,15.5715,0.0344,15.7988,0.0368,15.3078,0.0121,15.7385,0.0332,15.2165,0.096,15,
☄,196.3,460716724,151.039562,-79.885716,18,27,100409.49-795308.5,57208.8606,0,0,11,2,1,0.975,,,,,,,,,17.2807,0.0179,17.4147,0.0801,16.9373,0.0268,16.9425,0.1232,16.6865,0.0197,16.7567,0.0248,16.5767,0.0219,16.7051,0.0513,15,
☄,196.34,460715541,150.98096,-79.96436,31,79,100355.43-795751.6,57356.7411,0,1,13,1,1,0.953,,,,,,,,,17.4371,0.0187,17.6753,0.1561,16.7142,0.0101,16.6466,0.1362,16.3602,0.0136,16.3393,0.0377,16.2251,0.0061,16.1539,0.0529,12.6,460715530
☄,197.57,460715491,151.390621,-79.976208,37,38,100533.74-795834.3,57274.6214,0,0,18,3,1,0.978,,,,,,,,,16.9821,0.031,17.0419,0.1369,16.5496,0.0167,16.6625,0.0559,16.2533,0.0077,16.284,0.0296,16.1844,0.0092,16.2478,0.0354,15,
☄,198.89,460656483,151.326024,-79.877609,26,49,100518.24-795239.3,57264.5087,0,0,2,2,1,0.511,,,,,,,,,,,,,,,,,18.1631,0.023,18.1809,0.1009,,,,,11,460656484
☄,198.96,460715492,151.360037,-79.979605,45,21,100526.40-795846.5,57264.5095,0,0,4,1,1,0.528,,,,,,,,,,,,,18.1402,0.037,18.2754,0.1215,18.0652,0.0102,17.9621,0.079,17.8587,0.0311,17.9514,0.2286,15,
☄,199.81,460656476,151.390016,-79.882682,185,122,100533.60-795257.6,57264.5101,0,0,2,2,1,0.593,,,,,,,,,,,,,,,,,18.174,0.0277,17.7401,0.2444,,,,,15,
☄,203.13,460657917,151.112643,-79.876777,94,206,100427.03-795236.3,57061.5164,0,0,2,1,1,0.522,,,,,,,,,,,,,,,,,18.3586,0.0352,18.256,0.1868,17.7292,0.0742,17.518,0.1567,15,
☄,204.36,460657915,151.140808,-79.874881,28,67,100433.79-795229.5,57264.3343,0,0,6,2,1,0.832,,,,,,,,,,,,,,,,,17.5099,0.01,17.4477,0.1047,17.2759,0.0376,17.3394,0.059,12.1,460657914
☄,205.39,460716771,150.898068,-79.924173,36,24,100335.53-795527.0,57336.6022,0,0,11,1,1,0.884,,,,,,,,,17.3413,0.0109,17.1483,0.1487,17.1144,0.0383,17.3048,0.1035,16.801,0.0257,16.7234,0.1019,16.6559,0.0239,16.5711,0.0475,15,
☄,206.95,460716740,150.904427,-79.915529,16,59,100337.06-795455.9,57235.4901,0,0,11,2,1,0.972,,,,,,,,,16.6822,0.026,16.6692,0.1685,16.2725,0.0266,16.3872,0.1066,15.9437,0.013,15.9045,0.0538,15.8157,0.0346,15.7704,0.0985,15,
☄,207.87,460715431,151.552262,-79.93355,8,24,100612.54-795600.7,57145.4936,0,0,13,2,1,0.983,15.5539,0.0092,15.4828,0.09,15.2079,0.0118,15.3415,0.0438,13.8044,0.0175,13.7716,0.0093,13.3964,0.0119,13.4032,0.0095,13.1969,0.0075,13.1789,0.0082,13.1256,0.0081,13.1282,0.0084,15,
☄,207.89,460715532,151.185548,-79.987185,28,67,100444.53-795913.8,57332.1744,0,0,6,3,1,0.767,,,,,,,,,,,,,,,,,17.743,0.032,17.6951,0.1071,17.5237,0.0221,17.7435,0.0756,15,
